time,observation,state
360,143.0,5.046153246109426
361,170.0,5.108568444747368
362,159.0,5.164084894948187
363,197.0,5.205909930209449
364,206.0,5.324472739826082
365,202.0,5.405896662737465
366,220.0,5.479937588729147
367,217.0,5.424943796496099
368,202.0,5.3097628941548045
369,219.0,5.340697119545545
370,170.0,5.181929527989888
371,191.0,5.195390864652004
372,205.0,5.294559172557339
373,193.0,5.288152949941816
374,176.0,5.180572062320969
375,169.0,5.201406180130862
376,166.0,5.059730676528368
377,140.0,4.831473829139558
378,132.0,4.7718081886840364
379,110.0,4.715016399034245
380,96.0,4.702316215471543
381,90.0,4.660465917527944
382,108.0,4.6071990267304175
383,95.0,4.575022846563783
384,108.0,4.5959393040535685
385,84.0,4.412041131083522
386,78.0,4.310061750375113
387,54.0,4.264550090883648
388,75.0,4.415065572792574
389,84.0,4.335800782944538
390,98.0,4.420575997117638
391,71.0,4.2918451755287865
392,88.0,4.379742519576245
393,100.0,4.480709071725432
394,97.0,4.472652075346763
395,77.0,4.408791752828792
396,74.0,4.302305296258322
397,66.0,4.291643967047626
398,76.0,4.383131874288422
399,90.0,4.455152292167746
400,93.0,4.455360594695139
401,115.0,4.581206902070758
402,95.0,4.667199082075011
403,99.0,4.669706710614755
404,112.0,4.825254513676932
405,110.0,4.798634240271942
406,106.0,4.743268657465706
407,120.0,4.7891346805985355
408,120.0,4.734241524441068
409,117.0,4.740922546256707
410,95.0,4.698504389041859
411,100.0,4.7687518536654725
412,128.0,4.815252309486211
413,145.0,4.964778319033024
414,157.0,5.034810040967408
415,170.0,5.133895218095709
416,195.0,5.214693726840225
417,174.0,5.296622228851997
418,185.0,5.260844496136413
419,222.0,5.32199515352037
420,172.0,5.2426413440026325
421,158.0,5.183011508384546
422,172.0,5.057755350725577
423,153.0,5.024002009079878
424,130.0,4.8926706691095525
425,134.0,4.927436562005154
426,123.0,4.843207452609234
427,108.0,4.895072729644192
428,140.0,4.890956081275929
429,109.0,4.903030057015917
430,125.0,4.916852978546985
431,137.0,5.0052922074866295
432,138.0,5.0227397946062196
433,183.0,5.252578610540383
434,211.0,5.308197806772867
435,241.0,5.379598063246376
436,189.0,5.31634316063549
437,208.0,5.31775765403926
438,188.0,5.275766733603779
439,194.0,5.315571200025036
440,190.0,5.154534221384973
441,173.0,5.078779144456063
442,141.0,4.957621007242966
443,126.0,4.860313128746513
444,109.0,4.784504901930084
445,115.0,4.765962542469713
446,142.0,4.88222956372571
447,154.0,5.013797152401821
448,191.0,5.1693065427449705
449,181.0,5.093785225082607
450,139.0,4.834999062696566
451,133.0,4.943762345989261
452,125.0,4.846488481352776
453,108.0,4.718603357537411
454,124.0,4.801178648306939
455,88.0,4.52264460867142
456,69.0,4.346088655843155
457,69.0,4.357051748726285
458,84.0,4.242024796325019
459,69.0,4.287971598280251
460,76.0,4.266778362919511
461,54.0,4.046477248779175
462,53.0,3.8549797587606873
463,36.0,3.7141292109572848
464,45.0,3.710315954270451
465,41.0,3.712646361575927
466,33.0,3.727517372334207
467,46.0,3.601773389648645
468,37.0,3.6959893227248926
469,35.0,3.680023592098246
470,33.0,3.6278452653142637
471,48.0,3.737007721880555
472,46.0,3.8280081208533168
473,56.0,4.057630611720781
474,51.0,3.9664649100093143
475,48.0,3.977996054474163
476,50.0,4.02040054304982
477,60.0,3.9333089689541767
478,55.0,4.055522227810902
479,54.0,4.094914554602948
480,54.0,4.100054353144296
481,71.0,3.970932484256525
482,55.0,4.0709296930417125
483,61.0,4.1369663069579605
484,63.0,4.134376342377342
485,69.0,4.234043244463638
486,82.0,4.364564646169107
487,97.0,4.500275451193799
488,107.0,4.639809047748294
489,99.0,4.550593374289277
490,86.0,4.52963494304509
491,104.0,4.626658624404094
492,94.0,4.553453651156827
493,78.0,4.396052365940891
494,80.0,4.280379359714264
495,75.0,4.3140088239345715
496,66.0,4.410580247762238
497,82.0,4.304524105573131
498,75.0,4.156274064629479
499,53.0,4.067276251622549
500,63.0,3.9693760551670723
501,52.0,4.127340351915164
502,54.0,4.147423535395826
503,73.0,4.279621170979721
504,54.0,4.212350497809426
505,74.0,4.316005596620055
506,66.0,4.248646671290347
507,71.0,4.241892901092905
508,63.0,4.165781028091044
509,71.0,4.328953629575189
510,69.0,4.309047754944662
511,79.0,4.348490881322719
512,95.0,4.521446257521974
513,87.0,4.478510813522896
514,68.0,4.429021791775817
515,108.0,4.4840149748053335
516,78.0,4.467147397529666
517,94.0,4.5482080210483105
518,68.0,4.3840100580858605
519,78.0,4.335281561834185
520,73.0,4.390645507905641
521,91.0,4.546222365853971
522,104.0,4.528347323727178
523,98.0,4.642979227871925
524,94.0,4.703063056548822
525,90.0,4.685159861652544
526,116.0,4.809423681505262
527,123.0,4.793898548114249
528,95.0,4.674186713776272
529,115.0,4.748180199896765
530,114.0,4.708434277206921
531,102.0,4.6401209428933745
532,99.0,4.723499517019177
533,143.0,4.976257764758924
534,178.0,5.050822262504373
535,154.0,5.156523799516798
536,202.0,5.30252430346906
537,217.0,5.272065230518248
538,175.0,5.242122354090853
539,161.0,5.1613721270683035
540,183.0,5.237084055173299
541,169.0,5.2035109196669325
542,212.0,5.341425909740229
543,234.0,5.344616091468179
544,223.0,5.34458744475313
545,159.0,5.109567278497374
546,154.0,5.083516575273076
547,153.0,5.0624593495261205
548,142.0,4.93562575370627
549,124.0,4.830137727664722
550,117.0,4.825480497312918
551,140.0,4.811159202376236
552,103.0,4.846800358783936
553,125.0,4.910264085193841
554,173.0,5.0327192687000935
555,164.0,5.143897627539777
556,203.0,5.233084997140778
557,161.0,5.1073703723441986
558,169.0,5.004106043979241
559,137.0,5.107182766230224
560,186.0,5.154631739175239
561,221.0,5.449401940237973
562,227.0,5.434644525991696
563,218.0,5.427708930845068
564,209.0,5.383167028786047
565,207.0,5.360878524709517
566,204.0,5.349368108430339
567,225.0,5.427861502605547
568,200.0,5.448811630936221
569,222.0,5.410971311794561
570,211.0,5.494932403222519
571,285.0,5.5973444948913285
572,299.0,5.601878989686702
573,237.0,5.469380951784507
574,288.0,5.5967667731176585
575,285.0,5.571844772701181
576,286.0,5.608670941476837
577,288.0,5.641102486943148
578,229.0,5.525046193644733
579,254.0,5.470627768520796
580,203.0,5.335519214284736
581,236.0,5.394328790307738
582,195.0,5.246815682339337
583,193.0,5.27364961730124
584,219.0,5.449183569816661
585,166.0,5.2498794991146545
586,192.0,5.252766269573475
587,168.0,5.192346978445531
588,171.0,5.234332630119685
589,191.0,5.300436336017986
590,225.0,5.43070719587476
591,210.0,5.43613091680764
592,220.0,5.406757229979477
593,213.0,5.393806214239406
594,243.0,5.365409704202264
595,184.0,5.220296140557887
596,175.0,5.242841770346805
597,195.0,5.3363228211050115
598,209.0,5.32827805942995
599,231.0,5.443297696363598
600,209.0,5.341897655264763
601,211.0,5.278839208475272
602,202.0,5.286279531480082
603,241.0,5.431826824579007
604,239.0,5.379567634523539
605,225.0,5.3985436324327125
606,183.0,5.26534454888318
607,172.0,5.13159646526869
608,209.0,5.225954378756871
609,128.0,4.998027007989836
610,177.0,5.13741086495077
611,153.0,4.952828177108059
612,109.0,4.803313281192691
613,112.0,4.817714892330645
614,127.0,4.7526170251540645
615,111.0,4.683649839740155
616,99.0,4.560517296754799
617,87.0,4.5637091216414
618,91.0,4.615613886086963
619,105.0,4.586828869586663
620,97.0,4.6003211603781695
621,77.0,4.411902891777787
622,90.0,4.4190900921042395
623,91.0,4.575705102608454
624,105.0,4.620557602659969
625,107.0,4.7107533265141175
626,130.0,4.813939935423882
627,139.0,4.98979285196019
628,133.0,4.851869811496809
629,137.0,4.952903016546226
630,138.0,4.852199309365204
631,151.0,4.955231419385059
632,135.0,4.9072654631704085
633,132.0,4.88221893255863
634,168.0,4.969661540563636
635,171.0,5.071899750115381
636,119.0,4.944117575030316
637,160.0,4.971679320126212
638,168.0,5.1440061961300385
639,186.0,5.19688194595995
640,181.0,5.206624478228649
641,171.0,5.222898055186396
642,229.0,5.4620976920728435
643,267.0,5.574625324358016
644,238.0,5.447782839460944
645,198.0,5.3542546883503155
646,216.0,5.445479472531413
647,235.0,5.442125771523859
648,193.0,5.277071545201255
649,179.0,5.211987811273577
650,168.0,5.204314877111774
651,192.0,5.1747893668612
652,174.0,5.163534862157042
653,188.0,5.302860318118761
654,163.0,5.147312405523656
655,154.0,4.964714599153099
656,143.0,4.9227503889123065
657,123.0,4.783875740910654
658,107.0,4.757018831057432
659,140.0,4.855347517454946
660,116.0,4.785846628148613
661,130.0,4.755426465884623
662,119.0,4.816947937173886
663,140.0,4.7299894561656854
664,130.0,4.866722303077018
665,142.0,4.852521360915138
666,134.0,4.761790544527872
667,114.0,4.683913019369058
668,101.0,4.617632068358729
669,86.0,4.555258308944909
670,83.0,4.587244809746412
671,100.0,4.521937424602761
672,89.0,4.57894421703856
673,119.0,4.734544834134061
674,111.0,4.689647844194003
675,121.0,4.812281202968681
676,114.0,4.785585431677275
677,105.0,4.610673332768092
678,101.0,4.745599060951952
679,99.0,4.7710067534510845
680,105.0,4.739568490200441
681,111.0,4.723200503791535
682,102.0,4.685430033127112
683,85.0,4.664863950954457
684,84.0,4.581056079738975
685,108.0,4.611737967630348
686,99.0,4.546395020288741
687,103.0,4.656229738552426
688,100.0,4.582370461363867
689,88.0,4.479566527952205
690,69.0,4.31250434624592
691,78.0,4.343099439042522
692,75.0,4.472109223507614
693,94.0,4.343147082683171
694,70.0,4.3782863509114005
695,99.0,4.380824889038263
696,91.0,4.406141599840317
697,74.0,4.437777553028764
698,84.0,4.374769346972719
699,59.0,4.278201789944076
700,77.0,4.2675171847131885
701,77.0,4.302064084238024
702,66.0,4.192676707460109
703,65.0,4.1789847964186935
704,62.0,4.070623109678259
705,72.0,4.21415720356345
706,53.0,4.0137027038392
707,56.0,3.897669172357172
708,51.0,3.8724677278547324
709,49.0,3.9423963072565766
710,49.0,3.940888034823344
711,47.0,4.039288998734764
712,55.0,4.092406386225086
713,81.0,4.2291847671162985
714,93.0,4.351511601302509
715,77.0,4.3236050379382425
716,54.0,4.206369611479333
717,69.0,4.188339215650945
718,64.0,4.2173138860899995
719,75.0,4.255448659589019
720,68.0,4.386082867261874
721,81.0,4.471316270502215
722,94.0,4.630605741006002
723,119.0,4.8006364744922205
724,122.0,4.823883039429051
725,127.0,4.809438231868684
726,111.0,4.791513683830672
727,130.0,4.769517494571411
728,106.0,4.951278265830418
729,158.0,5.148220394711518
730,202.0,5.1992601598899615
731,188.0,5.255628811569513
732,189.0,5.242156499865806
733,190.0,5.251813979036508
734,178.0,5.185616732028158
735,168.0,5.124386630885691
736,164.0,5.174091315527351
737,182.0,5.195089981775309
738,170.0,5.036255691923695
739,158.0,5.1347553604181675
740,181.0,5.305369345897181
741,162.0,5.142925617677955
742,238.0,5.419938712218789
743,198.0,5.2774687098792015
744,193.0,5.240541332474131
745,166.0,5.102512363354659
746,200.0,5.310421841239293
747,213.0,5.322863689458244
748,200.0,5.198527258719728
749,199.0,5.238860747175734
750,235.0,5.391506805986803
751,209.0,5.322133550241709
752,253.0,5.446682726612305
753,209.0,5.411743062742498
754,192.0,5.334724096915422
755,237.0,5.245556214068643
756,232.0,5.3932497421671854
757,174.0,5.313256720815778
758,164.0,5.128205582256612
759,160.0,5.134344388350179
760,168.0,5.12642690513718
761,120.0,4.96818813610667
762,149.0,4.976146290215662
763,132.0,5.040526613693074
764,137.0,4.9869971415941245
765,165.0,5.124352287435896
766,171.0,5.093400537513757
767,172.0,5.029533030345636
768,146.0,5.039008346409143
769,127.0,4.893301386863777
770,117.0,4.727377293472938
771,151.0,4.8273867917890705
772,114.0,4.726493193375753
773,100.0,4.651501692010642
774,115.0,4.625987748573042
775,74.0,4.485288888691265
776,109.0,4.5684421064237375
777,96.0,4.561900053275115
778,75.0,4.253543178898251
779,52.0,4.040073603887981
780,54.0,3.8829476447136826
781,62.0,3.9389147886900813
782,60.0,3.9045143062847356
783,48.0,3.7146896185504774
784,33.0,3.627070679144903
785,46.0,3.681097266917631
786,54.0,3.7043803483309015
787,39.0,3.606271661147071
788,40.0,3.6249488172606132
789,32.0,3.48337292323152
790,29.0,3.4875101065376906
791,44.0,3.4982158927088203
792,31.0,3.5294590874701286
793,29.0,3.4620136294570596
794,36.0,3.5470073446702846
795,34.0,3.6741803338187613
796,40.0,3.509460154251368
797,44.0,3.696869268667207
798,45.0,3.889330980786603
799,54.0,3.912648866741885
800,41.0,3.783488135690051
801,55.0,3.9176411094026773
802,46.0,3.914156575915857
803,64.0,4.0528692521592395
804,53.0,3.929793141844449
805,51.0,3.90024050090531
806,51.0,3.8650916442500054
807,37.0,3.6734530497750755
808,29.0,3.561696531557788
809,41.0,3.729158900000417
810,56.0,3.890383496532599
811,59.0,3.891145590052842
812,46.0,3.9466001313784815
813,52.0,3.9319048542259045
814,50.0,3.938374327452823
815,41.0,3.8468886986453272
816,41.0,3.820538723719885
817,43.0,3.863510970767234
818,59.0,3.942352604507234
819,49.0,3.8956268976613444
820,50.0,3.8271645464835524
821,46.0,3.9581605972674345
822,48.0,3.9446059078578397
823,53.0,3.8121722528372133
824,41.0,3.9571170491773566
825,50.0,4.066155594877098
826,57.0,4.056470063394783
827,67.0,4.165665969649182
828,50.0,4.088892442128525
829,58.0,4.116707790746922
830,53.0,3.9885455766375397
831,38.0,3.8789794561389797
832,34.0,3.965934864111329
833,45.0,3.917902755870848
834,46.0,3.925359992852641
835,60.0,3.94012351411888
836,46.0,3.954417470351162
837,40.0,3.984971916486199
838,44.0,3.9413274309074158
839,60.0,4.056839424965983
840,41.0,3.8729422033322902
841,30.0,3.779651331618694
842,49.0,3.849458034880941
843,37.0,3.780341899264204
844,51.0,3.9095781046523554
845,46.0,3.9665370882928337
846,53.0,4.025145186818565
847,80.0,4.186048118090487
848,75.0,4.329084573593874
849,75.0,4.313148681779361
850,93.0,4.499472225699725
851,84.0,4.53047334851529
852,87.0,4.535194253748881
853,80.0,4.352665238220074
854,81.0,4.468389799084308
855,78.0,4.460257487493689
856,75.0,4.466580907234702
857,81.0,4.411581750465718
858,80.0,4.4361497794235625
859,67.0,4.246460090864602
860,63.0,4.305442564517355
861,55.0,4.226160083819144
862,68.0,4.219677238421198
863,52.0,4.123414836085624
864,45.0,4.121536631989975
865,52.0,3.964731857699602
866,62.0,4.024971862164506
867,62.0,4.055883433668361
868,49.0,4.040276297131983
869,53.0,4.058484361250442
870,62.0,3.953305909967762
871,51.0,3.7877656496697254
872,48.0,3.925111022300354
873,67.0,4.0738971810156945
874,60.0,3.964012795712839
875,54.0,3.991226848320293
876,58.0,4.020546942355341
877,64.0,3.950440897276992
878,45.0,3.6873379239108965
879,41.0,3.81618835052801
880,50.0,3.8837810695127226
881,54.0,3.8939333345233154
882,55.0,3.9390816084246283
883,28.0,3.909829941508473
884,59.0,3.9292802970881344
885,50.0,3.8772202133163662
886,52.0,3.9860311231177277
887,33.0,3.7663695024879247
888,48.0,3.7675821059309373
889,50.0,3.771650373729391
890,37.0,3.7610977291787955
891,37.0,3.622919897127374
892,43.0,3.61336233795411
893,33.0,3.653904881145985
894,38.0,3.764014112801174
895,29.0,3.5893865584984
896,22.0,3.429101217484182
897,32.0,3.4899939147613996
898,28.0,3.5034731652942424
899,46.0,3.5668871846819132
900,35.0,3.6000243267238803
901,28.0,3.730241744486703
902,43.0,3.7691854172011667
903,32.0,3.572942157399558
904,42.0,3.66977993329938
905,35.0,3.650065086630473
906,35.0,3.562290758230993
907,41.0,3.7089365720228002
908,43.0,3.621777427395755
909,46.0,3.765564495476852
910,38.0,3.8980128398014156
911,46.0,3.903281845105322
912,66.0,4.047347520097931
913,55.0,4.0418833577981115
914,33.0,3.912400639424419
915,60.0,3.8095633693674467
916,38.0,3.7886257902302094
917,33.0,3.8364807589773915
918,45.0,3.739977719368944
919,55.0,3.7417200881440134
920,37.0,3.735601767850695
921,48.0,3.747602808991654
922,29.0,3.5800021118308476
923,43.0,3.626430532445123
924,42.0,3.6943732722460165
925,35.0,3.7798223006456855
926,38.0,3.7504953029471264
927,49.0,3.8192530069340793
928,39.0,3.688348842377878
929,49.0,3.552075282248982
930,30.0,3.5220877186526507
931,31.0,3.446545172442921
932,20.0,3.3490395524260665
933,19.0,3.094335975143175
934,26.0,3.0429359024872906
935,23.0,3.052623847277483
936,24.0,3.1257878816952736
937,23.0,3.143206521913971
938,19.0,3.0659750235199716
939,22.0,2.997184570082404
940,22.0,3.0084318078427357
941,18.0,2.9857142226486997
942,24.0,3.0406407449896524
943,28.0,2.9452839078273616
944,23.0,2.924123607779162
945,20.0,2.834333999163173
946,19.0,2.8495098416515776
947,12.0,2.8431684982287058
948,15.0,2.7950335021720707
949,12.0,2.675394160244791
950,15.0,2.6893786597021103
951,9.0,2.6853704511387133
952,15.0,2.728462457839523
953,17.0,2.8358977876961573
954,13.0,2.6875292461210742
955,12.0,2.6661979830964904
956,9.0,2.569697379657416
957,8.0,2.515820815231126
958,18.0,2.6246056937447775
959,10.0,2.6042874666879077
960,14.0,2.352334350139659
961,15.0,2.394413052868437
962,4.0,2.43828210677484
963,8.0,2.492501771463939
964,16.0,2.5358245449367307
965,5.0,2.3890390631946854
966,14.0,2.3154106022147976
967,8.0,2.2801499099397526
968,13.0,2.1489436418792365
969,5.0,2.0363769707873263
970,6.0,2.199187463782688
971,6.0,2.2347495593804263
972,10.0,2.370087014841483
973,14.0,2.5022032843835755
974,9.0,2.4909090637960816
975,18.0,2.6422142042954535
976,13.0,2.761562541098123
