time,observation,state1,state2,state3,state4,state5,state6,state7
77.0,-3.915853445366554,0.6052987421394113,-2.629836213020338,5.3661323707139115,0.005326968244233593,-3.1264041395593645,-1.5192108412675278,1.7888930159698373
78.0,-2.5549921546611944,0.6394267543677078,-4.099533044535129,3.847713166107308,2.177936637589042,-2.469156660305209,-1.9517729600851608,0.714996685841488
79.0,-1.5743770887130133,0.7998609103439352,-4.521201737047072,2.1677466935970706,3.064165974170179,-1.3376872265073385,-2.23923781197793,-0.6480341893357827
80.0,-1.5013947807998798,0.8746731255830003,-4.599892230088427,1.2008207321543056,3.196999214285402,0.12683346251385186,-1.8268304756632743,-1.4456743237907195
81.0,1.007836372360878,0.7659282392512097,-3.9494693111754207,-0.5903101962520876,3.085202031711699,1.0480320539889603,0.3501184742133697,-1.9486370958381305
82.0,1.9850654893350175,0.8662085834390416,-3.229023344884299,-3.3334651829929287,2.458873237901997,2.8277535081746894,2.0385960132792516,-0.611842704012034
83.0,2.353851348165089,0.8936480092138316,-2.4511470970716775,-4.188703444566082,0.8204035435079413,3.6369461122224345,2.14864262816587,0.8854143483317484
84.0,-2.9559026256762815,0.9197350302477101,-1.9221571189558988,-4.242582805167531,-1.805934414744358,3.5374693635490524,1.0433833717524355,2.487085071127172
85.0,-3.5346840759583458,0.8638820509649261,-1.1675773783504941,-4.569489718072404,-3.0809577051126835,2.007720463563164,-0.9840657075714458,2.812191361524974
86.0,-8.157027587356362,0.8126326884315704,-0.12891673250791225,-5.124825083078335,-4.246483199554619,0.038062492798645986,-2.7102038828796076,1.4804295994083558
87.0,-4.98671347183788,0.7484003076375372,0.8508537019093554,-4.551975301194727,-4.7716462376020745,-1.561973821652517,-2.7789714211688783,-0.4817014057949236
88.0,-2.6003456018258313,0.8948890732909681,1.5155188929174903,-3.420638165980424,-3.442427541692951,-3.8759605443788225,-1.597441631284691,-2.2242249716016675
89.0,2.9693114840537396,0.8091666475531066,3.0536508192709784,-2.954824737989783,-0.775084748112727,-5.084416048142097,-0.003797801052273564,-2.1340375479101303
90.0,8.77561016705587,0.8225726945322184,4.110921839018689,-2.3597660235513596,2.0313819049232626,-4.526269613463421,1.2707044017192617,-1.6156669080693011
91.0,11.01751914575022,0.8124713110475449,4.26000771194262,-0.665675400005834,3.570732316701171,-2.8044985236598894,2.2427842902240958,0.6368098898968731
92.0,11.466128908975088,0.9206039767976021,4.4110646466132994,0.37435259957839573,5.980689837544701,-0.6830387463175583,1.0635361289888363,2.014411036631497
93.0,9.837331643745442,1.0933482728904003,4.318717128817858,0.6451934265202545,4.378511056298301,2.8572685979888015,-0.8148066348155886,2.572569346461003
94.0,4.360686294147378,1.3238553014217156,3.700220624145217,1.6707206881660317,1.8373644883154328,5.736354298522968,-2.9443193120905136,0.8608741621902193
95.0,-0.4395574079772851,1.1890379278702556,3.042418935762862,3.960298138325083,-1.747379806774286,5.929010625117129,-3.338972643532669,-1.2759338288283122
96.0,-0.7854035781307522,1.2338111914149357,2.2429812230458355,4.2878589293816365,-3.2217200099904826,4.270323680301043,-1.4980544779138325,-3.8202150482754647
97.0,0.2397491993456855,1.1388608339795834,1.2849228709035048,4.540776360257069,-4.4235398014810805,2.319983261063653,1.5128912765440437,-4.391573460690051
98.0,-0.8683910258127405,1.3485199692240062,-0.180129223151117,5.777330302676592,-4.7621226734015325,-0.8479814256785851,3.5941759467368044,-2.6927248270350885
99.0,1.5748530093882849,1.3386643005482222,-2.2354703621646452,6.638570446339213,-3.8639521348151966,-2.8675936550835845,4.320404100914375,0.9441141962892436
100.0,-1.6347877802329234,1.2765762531018356,-3.6320491985361834,6.47538298054336,-2.4050874332725445,-3.637176531738498,2.3276615079619503,3.707336004951946
101.0,-4.937261596840112,1.29161246627288,-4.499886337159024,5.187182718372415,-0.4185357070654071,-3.815615111191137,-1.2588612720200985,4.582645600996046
102.0,-7.9132581688207795,1.4131983740095238,-5.2713289849618405,3.5421673608414,0.9947222429114159,-2.669249385956458,-4.327487639251283,3.2557862875657766
103.0,-6.649192683958599,1.2926642515094728,-5.1847506997771164,2.764395336834477,1.367727927680722,-1.6541207218265632,-5.579649629103869,-1.5819268063760752
104.0,-5.969544507240299,1.333467567814514,-5.755152813768925,0.7531029065447628,2.928484770858771,-1.5515879346054926,-2.880104902489709,-5.393487826380575
105.0,0.4095257668933235,1.242822244974734,-6.424676069381411,-1.2624602733408155,3.6767883137529225,0.6377762812656668,2.34087532858676,-5.757350256610951
106.0,4.970369310894147,1.2531386931367954,-5.515488832050191,-3.1440406708134483,3.186403118784506,1.9820240136086815,5.924150001800497,-2.2549211984763087
107.0,5.400045012319308,1.1964004442114569,-3.686765507747798,-4.292067597651257,1.3966313746529568,4.161283334135871,5.3055900403723,2.477232554991924
108.0,-0.19881940165412304,1.2715730487719057,-2.3108269678951983,-4.8054242336502835,-0.3109230177074387,4.264574810361369,2.0399129448829214,6.632542417126789
109.0,-5.29946169499608,1.261165847368216,-0.40723923142052,-4.651629374897464,-2.2856535983052515,3.4912530041305194,-3.1107564179904053,5.211907753029544
110.0,-8.777273617530787,1.4667676042048858,1.2445527427190748,-5.279606094187682,-5.3022852375187,2.006632804729605,-5.621630055170674,0.975945051629068
111.0,-8.045009955041175,1.4616503632277746,2.6574903217195502,-4.1027234035139815,-5.996194018874863,-0.9168336399040621,-4.9861493111560184,-2.3949490265589115
112.0,-1.3098931888294687,1.4468892665951278,3.317121885310134,-4.390205062591797,-4.54825909673214,-3.446484335485738,-2.4445662127359578,-5.2074191753761285
113.0,7.777743197929207,1.3198473405550835,5.054970271982031,-3.1815917059599386,-2.4196280700025232,-5.417936121399034,2.5762559764432504,-5.506442428617942
114.0,11.64258066991987,1.1299126038022096,5.420379022334071,-2.0876923296674765,-0.10672596901841114,-5.593408021557169,6.237518554870729,-2.1277804167771284
115.0,15.72339972496053,1.05108850701331,5.993680348706733,-1.6628725522380248,3.144922985948882,-4.635048850175317,5.96979410727475,2.910379474350594
116.0,15.31346587255208,1.0714795236581458,6.279746330701239,-0.1741076282719064,5.487347168496093,-2.276586172840665,2.2137525736315515,7.1160964545742385
117.0,10.072941226866677,0.9305706580882157,5.449444797855412,1.3595667203758073,6.387439231471153,0.8188120138674462,-3.6184218999671374,6.267770250164318
118.0,6.041817452467843,0.8954557143116727,6.15666540871937,1.4327587290246993,5.367005889200074,4.186159617752197,-6.781401343937451,2.2952665557917253
119.0,4.325052556394342,0.9661137801814235,5.425637852735168,4.215698427620092,2.62153991655531,6.70793446692295,-6.668079614316797,-2.234805561508378
120.0,2.900945534569551,1.06849502671868,4.165197056546373,5.769184413714679,-0.0853867060235135,7.20699551173324,-3.014594984280185,-6.44336066759376
121.0,2.011201749810331,1.2008338453704475,2.73633026137652,5.842008972863764,-4.413769075120642,6.0203750552929876,2.2968745478111683,-7.351015002208078
122.0,4.556727404066718,1.0547686734137274,1.0521320881627807,6.056189975166894,-5.389112350264592,2.669598976130002,6.588225148673056,-2.709416765180093
123.0,0.7098997712534167,1.1324176738359075,-1.0704039661911136,5.762124177286878,-6.132861799422198,0.5727232445554433,6.36981783514712,3.6749301148592726
124.0,-4.637482057372026,1.162098436465818,-2.4077057954257,5.6696755684892635,-5.847870257789331,-2.79654635032451,1.6140042228074771,7.820943489391507
125.0,-10.650230092245733,1.0511225791504069,-5.060453412449235,4.884743364260889,-3.469161336409015,-4.582163867247665,-3.915433744664888,7.451414286790755
126.0,-14.854965256403931,0.8042065381947893,-6.136461021177715,2.6825853602785505,-1.0762015394638806,-6.102420093205151,-8.100373971752244,2.295186557844759
127.0,-10.018625919089155,0.8316003663965765,-6.3135147925226605,0.1654732824251678,1.935498859691441,-4.4679959362871475,-7.357478608379868,-4.519320748209891
128.0,-2.285899762762425,0.8604712192587356,-6.061490344377923,-2.374541659688967,4.450928099488191,-2.8817550640944156,-2.1237471666054417,-8.200661554948722
129.0,6.123310838923737,0.9667590300991211,-4.96431840597098,-3.268380953572786,4.536861179444298,-0.008707617192966588,4.3732972106243535,-6.639145153508386
130.0,10.224392195455,0.7955840448663777,-3.766989326609295,-4.377261127631815,3.769531072252048,2.632756072837668,7.884565762063137,-2.044954018315517
131.0,7.353490020039224,0.8660282650039565,-2.19082027343783,-5.487480523443741,3.215183270687583,4.280000786521914,6.883110738533063,4.62376343603324
132.0,2.6736608678822433,1.087717075337516,0.031092218640881297,-6.041322185871403,1.5680608008477195,4.379350109661955,1.553326664240407,8.038667617997826
133.0,-1.2764632576240609,1.21220906621747,1.752368843575324,-6.433508004027692,-0.8549507013635969,4.931025010211398,-4.2557206909918674,5.671586321867352
134.0,-6.919849184325859,1.3396088315533015,3.2989700654877128,-6.145478502947556,-4.116555075072428,3.9502620267416653,-6.83777333766315,0.9324680438786282
135.0,-3.198157555452604,1.217799866403205,5.024401024815478,-5.295279373523451,-6.565168538136823,1.5097703138333118,-5.128039507242063,-4.03565238991928
136.0,-1.1749472130919498,1.3652029469692675,6.482523117171883,-3.462329826949201,-7.504899374911414,-1.9841014658384855,-0.40993299499725105,-7.37363562798122
137.0,7.952110216300866,1.3770582947294037,7.15160956027973,-3.2400509564647395,-4.311138238429092,-5.60528064525421,4.605217940225004,-6.972576894581232
138.0,16.84865655117725,1.4053247592698854,7.135416854790245,-1.14413932769504,0.15051661146334094,-6.5099845225113855,8.37915411202596,-2.332078150199144
139.0,21.55171627580502,1.574803195673288,7.93569463740549,0.13808758393936993,3.6234242978241857,-5.7813635443070455,7.594050456121825,4.331014053409161
140.0,18.912473805730688,1.6836755266360859,7.58107987231,1.8035001207404808,7.191415904961863,-2.5217343336752447,1.870724985111785,8.226438127426004
141.0,9.876225625038158,1.7553757381167434,6.363573221597433,4.006301732063963,7.063966527397791,1.3135586504650272,-4.414648811183554,7.878685076257293
142.0,2.9806701991231312,1.7561491078060099,5.0412988852639815,4.890157406433829,5.5717506370569785,3.8171565996747185,-8.756408515942926,2.702179174638691
143.0,-1.1130772699320837,1.7821876879522163,3.4736972707856344,5.839658353847511,3.044610019173451,5.469858966249962,-8.366721211179454,-4.584625452323878
144.0,1.199133877832268,1.7541596417727643,2.2090054175435614,6.737702845733836,0.6279058686137391,5.696061675319928,-2.2054709921363544,-10.205553002948095
145.0,6.250719035564024,1.915057284384048,0.3491838376520942,7.437306360661783,-0.4281596409694919,5.297444336823116,5.2757958739225765,-8.85061589199217
146.0,7.165313648592106,1.8667280069701393,-0.6429088806661687,7.1839083216077055,-3.3335773269811275,3.779609163489913,9.663205056032435,-2.92412895135469
147.0,3.2518220970026457,1.6924809866957033,-2.454164202581464,6.563575793572371,-4.612565969061793,0.7527037911510763,8.839515206251523,5.439684066400281
148.0,-2.307324976813657,1.568468048589882,-3.686233372226828,5.055699917333423,-3.6553421322373376,-1.9643311034653277,2.3797898706208955,9.404308112905754
149.0,-9.201571034120942,1.6888812093420285,-4.634197528503695,4.1566926878341,-1.1099942639209563,-3.999674027071244,-5.202201029899516,9.544485339036962
150.0,-12.456432249078972,1.6270196098091565,-5.563403049909844,3.016078149615774,0.9209342141591745,-3.7290293980728935,-10.741221627143872,3.897118562771446
151.0,-11.03328563596623,1.642531075331673,-5.7081032359680375,0.5016435470100962,3.117075983036707,-2.6019486007490347,-10.124868030258128,-4.003877865386978
152.0,-3.2264533382085925,1.6571621348273573,-4.817130232553054,-1.0825813845546557,3.6391660648332635,-0.8476903492595935,-4.072137617904639,-9.099777574000877
153.0,3.922744657007815,1.6860897462895743,-4.589692039154865,-2.2815509631589346,3.4061276005285563,0.7486078442658042,3.711778858916995,-8.37554781151706
154.0,8.875250261868908,1.7354788202252613,-4.371076862268245,-2.145304885616847,2.746436151210972,3.218590656714678,8.640205329151422,-4.00624056033241
155.0,7.692313000861978,1.821371736860254,-3.281059847297954,-3.205813103291011,0.9671980439030546,4.330829984529188,8.74283991550358,4.101495014507187
156.0,-0.4102715319941297,1.7506303768328926,-2.916911190286546,-3.9472134216498986,-1.525352917157368,4.183064125711352,3.4150334037287067,7.724700460412551
157.0,-7.830685603101668,1.7225785194419228,-1.8927183772300382,-4.206922986525158,-3.4468645522053434,2.534793028556196,-3.328399441159968,6.7456560695068495
158.0,-12.675943848726256,1.50598092522434,-1.619372576083018,-4.386377954429665,-4.656830645885284,1.126364737195281,-7.027806411859667,3.0801048835423934
159.0,-10.397300446899663,1.6152784965757383,-0.4086752531570921,-5.333447151685108,-3.412547267095168,-2.5623443369791,-6.864790760305366,-1.1077464347742663
160.0,-2.8826048379110065,1.7077255860649143,1.1814851722487687,-5.687557404322111,-0.9061988033639989,-4.423719218905043,-3.8611518061717622,-4.97717109969749
161.0,8.643002946529121,1.7571665595425714,2.8160982897855935,-4.820967394714707,2.374228774888536,-5.051206394439021,0.7435416257975979,-6.624880042495251
162.0,16.633104463416355,1.702659327982796,4.188627274022748,-4.028701157717919,4.789455130032705,-2.6845936870030123,5.222407502430188,-4.974898154600554
163.0,19.97560116635587,1.422973611129318,4.593170018841582,-3.546850107271272,5.850072881672887,-0.23141153906538153,6.787655199138177,0.2543735389010706
164.0,16.609633372812763,1.395004635499555,5.6360303474758675,-2.6078327159612034,5.340547205080702,2.097062243363192,4.684965945387985,4.609594351115562
165.0,11.000696823569129,1.2439227128893564,5.980471573330037,-0.5016046275218751,3.694236457893108,4.29016205209885,0.16192201987676905,7.306006326980898
166.0,1.974007519785227,1.1689899526750345,5.8201810304922885,0.9859298676033484,1.8001030624047312,5.985289724414161,-5.731349229971636,4.99852787460869
167.0,-0.9566307333150237,1.2028741921730746,5.1267752621865155,2.7648921870172094,-0.8899460947829153,6.713586651787698,-7.642436099106163,-0.9427720004990925
168.0,-2.893461790656283,1.4001494525959741,4.051909404303615,3.2483855547025087,-4.731568222887557,5.818626338777993,-3.9648466039013504,-7.264707159202499
169.0,1.706474144681387,1.4181641774599951,4.265425856282952,4.736914256479728,-6.876035160649616,2.8904879653261615,2.2275161289719945,-9.189867221236053
170.0,1.7793100490938365,1.4396466135730097,2.990672556252965,4.868500981724781,-8.93237813675262,-0.32281802651159264,8.188560707833664,-4.242639673949826
171.0,4.726241979560632,1.5189659316967332,1.9230195725513146,6.320578504393249,-7.99356341141961,-5.021646099611065,8.950923548904456,2.88800751575463
172.0,1.4851673531378373,1.4029341623625882,0.6685147820101851,6.237737837308974,-4.516537491802553,-8.057637583633996,4.635525076757396,7.71583279504932
173.0,-3.95460204591685,1.3987570308503572,-1.0154285820395739,5.683666217870544,-1.4721969053185466,-9.229319890013272,-2.784969573938967,8.602901817679898
174.0,-5.658235269982947,1.4153857572613116,-2.778449254967113,5.642370075119473,2.6518446577047583,-8.700933169445939,-8.85976074239588,4.544598917515766
175.0,-6.026973666295512,1.312196520344755,-4.293379922201834,5.579108634584044,6.67942152574468,-6.833219945174437,-9.770278382328883,-3.8045731260619418
176.0,-0.6724335150449807,1.1301161179122439,-5.547946378690172,3.8312319406998023,9.2425576265129,-3.3654617909838507,-4.502755371533444,-9.615367180326079
177.0,8.210426860900258,1.0618141191562862,-6.0374282546258105,3.384926334031471,9.795273478411795,1.9165419677467408,3.7757862732703997,-10.500576700077191
178.0,11.846460984472936,1.3119590768728933,-5.974214278632448,1.0983031622740176,7.540336814991232,6.5190995348698,10.047181227855392,-4.478406935926024
179.0,8.983412570875263,1.3326928917283898,-5.879024507425447,-1.2124537128752717,3.5921790074223936,9.346622745805472,9.763095456850998,3.6678600404345834
180.0,-2.5881687581233885,1.214995165474749,-5.9837025647170625,-3.3465875677978145,-1.8577996780044659,9.603631358648148,4.230751945132178,10.174647371846111
181.0,-13.710124642396705,1.355011035481756,-5.049347064752603,-4.203906690068044,-5.295218987574528,7.321441521894559,-4.337932446025099,10.02563751152058
182.0,-19.368453871795445,1.3954305009844403,-3.6651767985882415,-4.851729718829691,-8.322784455365278,3.794067734517528,-9.90788653508925,3.5401524774025663
183.0,-18.925653941484445,1.4479081195694579,-2.0974436971046697,-4.619816890029169,-9.52390277900239,-1.3608386194650148,-9.17772771535478,-4.206147246692765
