V,W1,W2,W3,W4,W5,W6,W7
1.035098116618209,0.1021957335553625,0.314976192162816,0.24780078064726893,0.27457109297056537,0.22829643744638778,0.18313223702595574,0.3971150540958598
1.0408301218925162,0.10325340677489267,0.29682788650213265,0.23386589704032582,0.27697690585353724,0.24912372735732732,0.1658511952695162,0.3844794287088637
1.0513825564099162,0.11856979090747162,0.2698801078456864,0.21314940870403903,0.28429692691364994,0.24966816715260637,0.16328561425959778,0.36415822413655
0.9874433952781831,0.1292939114073775,0.27194034411488277,0.20895801290695837,0.2568949239472115,0.28113481158211967,0.1562689352249118,0.3823521020279105
1.0599962023522895,0.15282092982885465,0.2698482332017941,0.2025696170260423,0.2522291614121656,0.2863260656614463,0.16202639677920064,0.36603843896847627
1.0124977505792918,0.15884261845779934,0.26754555016806325,0.1766482678953487,0.27210114885312975,0.30986881645844366,0.15262989310855019,0.3883946163843697
1.000040448947508,0.16058699597250145,0.2517252632717839,0.19612791856875456,0.26841366290463503,0.28180187955905633,0.15671990885583695,0.3967543981044014
0.9774963270539688,0.1533986258215143,0.2601990480117872,0.1904331501417786,0.2725198768847006,0.27383428783150654,0.15712354354815045,0.3855843977853635
0.9168696689007386,0.1512929250549973,0.25045368985860234,0.1643921180806498,0.27464186767917764,0.26184537023528803,0.15651607086857713,0.39520155134375734
0.9337847555074827,0.13782005792661586,0.27136289623320553,0.17855764942347577,0.26623635704109444,0.24831224189636975,0.17227116989227298,0.4019479334931585
0.8948139989090061,0.14088575102062034,0.2913397001513992,0.17229926389298297,0.27715970463448775,0.23529980892407942,0.16811342360697018,0.40575708446308956
0.837967017652986,0.1389893251546729,0.3285481289804612,0.1820682226902419,0.27696925910398995,0.23760680979626478,0.17519595034773897,0.39063294174538365
0.8431659444087051,0.1395751468495376,0.3489052722550497,0.20019451016895443,0.27364377595051903,0.2636070619762459,0.18032126361467163,0.3697075984434693
0.9517120562985901,0.13210227204434125,0.3932988665559778,0.18800194770913248,0.2804663528620213,0.2734581937274612,0.1852325322036262,0.3217811765737467
0.9057154681376004,0.12935912709123637,0.3688965971639372,0.19123279134105486,0.2560736993925572,0.2793146451070787,0.18935975147386389,0.3213006593351371
0.8711066378485364,0.12337744746067075,0.36961097470533844,0.17882937535643254,0.2699584081515331,0.26430564046634436,0.19970934717672098,0.297434571997751
0.8215224385364076,0.12820190183027474,0.40360410977171635,0.18052724688370927,0.2558023014824827,0.27029436807800533,0.2053190562166175,0.2981872315897754
0.8049378070705482,0.14007067183349273,0.45379004467776135,0.17623146077906623,0.23918690301126222,0.26999252540068663,0.20211359064606668,0.31527511382433066
0.7332548069094909,0.15879139179116586,0.47080124167022563,0.19139477505834313,0.2565279778448194,0.303570593780349,0.21044102348548796,0.3021325856187814
0.8073679491566493,0.15640310660413648,0.41859626687732415,0.18738337409112749,0.26964630361112835,0.3169713640515027,0.23630503950201603,0.3098463792586068
0.8333504897843603,0.1495284739038433,0.3708307363191769,0.20207899018407946,0.2468954429618921,0.33023088344612894,0.2547213958649236,0.33122383248785137
0.7032026829256036,0.15861825736748253,0.41167787418162843,0.18803742943976365,0.2550617128144492,0.3596335956794136,0.2673739235898335,0.3265095323986274
0.8311528294686585,0.1414797838497352,0.4350456357404698,0.19605049533521224,0.2765200779115716,0.35892451043044626,0.25438877535309573,0.34397735405904895
0.8547585259412781,0.14759812885562884,0.4884719145191996,0.1926179054492433,0.24795330104344604,0.3302576091466398,0.2465690142471168,0.31523981844464477
0.8657678772179705,0.15078123009695954,0.4902193913976486,0.2040126864514703,0.25300343224992267,0.34901509885330134,0.24683625917831642,0.273724340247059
0.8385814852299404,0.16520700082265707,0.4443550811482012,0.20921891712412538,0.25515845699950895,0.3624160278711494,0.24131673570770695,0.26397393058359364
0.7461419470547671,0.17280054582349863,0.46293829291823607,0.19593845786670727,0.26939075815759916,0.3596408438706721,0.2387758307438877,0.27463439664754913
0.7599867023724296,0.17155191656669008,0.46403949466654804,0.21639337898049135,0.27878680984256526,0.39006991046881034,0.22937494590222526,0.27781116743267914
0.7335929900322142,0.18295937803669374,0.44871262639587706,0.21909242585102565,0.24861623133838218,0.3762542064130191,0.2353553686722718,0.25621177993864497
0.7532325383117716,0.18418038348287763,0.4544929113355283,0.2139887427700447,0.2639524500946965,0.37579229296348904,0.24200296032695326,0.2604974765693227
0.8484704266515469,0.18620413090805976,0.4503629937505477,0.20923469034920636,0.2619030965068915,0.37157158422378644,0.25011674249865967,0.2710560107261554
0.7753300933930839,0.17186486364844733,0.3974105118534421,0.2149664757334275,0.2494433818604213,0.32127071223084613,0.25561497573727354,0.2847006096323036
0.7951292154511973,0.17135748713062124,0.4018132180014071,0.2210955378867563,0.2323229769768736,0.28743523127613746,0.24838079495617035,0.268847530805059
0.8463477870434417,0.14798364785638987,0.3917330076268384,0.22908366377328748,0.2422794795642113,0.2814951879256622,0.25375620516748915,0.25324393822729524
0.8440909133136008,0.14410886208711046,0.4073439985546157,0.2378090390963048,0.2473874547450575,0.25420435742453135,0.26205691970954714,0.2471646691535606
0.8749518559649662,0.1459782868273208,0.4423031151065547,0.23462139982847005,0.2485424677298815,0.25981722942724766,0.24207232662349873,0.2451083034255755
0.8176398944790144,0.13907834806014321,0.4556022266887356,0.23468531699429504,0.22191239601940665,0.286647856779815,0.21469508373745608,0.24280847536629205
0.7988567564167759,0.1341449757603838,0.4537358346951275,0.22381913510729923,0.23109521445501743,0.33424751932668934,0.21309184566013697,0.21582144988172544
0.8762353106028082,0.15074872124757874,0.45171058070345377,0.23232192929903625,0.24112925437991678,0.3302177662025702,0.2043994687412064,0.22527290864021837
0.9272258829710329,0.13577403438295158,0.4427427713257094,0.24977625893249755,0.23792572780176735,0.3304203533941724,0.23538180126827474,0.22438611167387362
0.8914720275017799,0.14977043261535536,0.45921782320831334,0.24680956266823062,0.24730311941627728,0.3462896345632399,0.2385296762948443,0.217282793123512
0.7858654615177282,0.1566973289837381,0.4416007129498552,0.24952369087085163,0.2552689178707952,0.3381065708902774,0.2507720967900162,0.22711343970172307
0.7647605230439937,0.14648489018266891,0.42644943403593344,0.22832843089172533,0.2475318534911264,0.35641677758383183,0.2408821146882386,0.25196092839014705
0.772990505210979,0.13237219269137296,0.3644263515017757,0.23126572352174413,0.23063118591427043,0.3368947338393539,0.2379805720777413,0.2307082073914667
0.8068232599486547,0.13094970472625755,0.3382442980241714,0.19861673131697608,0.21622213947684008,0.3935087938663253,0.21927697233389784,0.2398806710037428
0.798093859753623,0.1481242608219345,0.3238953508228785,0.1953115423927115,0.20176368322073032,0.4227209742921196,0.1999249815576194,0.23515870240022846
0.9206160007472586,0.13454249199608148,0.3270032116988879,0.18943199771851976,0.189149924114058,0.36756323228361165,0.22277049751272832,0.21477897217751452
0.903380985403912,0.12738422338812788,0.3232569984172574,0.18767305988964444,0.22201667301891695,0.34769683910095844,0.23636637252853562,0.2166750637788513
0.9748153963150573,0.12092492146090324,0.2971608352769496,0.1922476174019557,0.2289183327105155,0.34465524524584695,0.23918637753256763,0.2182756299536243
0.9745944549403203,0.11094642858349105,0.31306140071085276,0.18468636200004537,0.23403421843973266,0.3347459979675966,0.21754365041671822,0.20583801537295565
0.873883272714909,0.11297432422399267,0.29119737566681514,0.20091853694293177,0.2488586597336036,0.3662348250929111,0.22850174479221735,0.20216399955751957
0.9158281238610309,0.10673801038575635,0.29412072197455913,0.18766874103735792,0.24734379138610924,0.3821384758358962,0.2287523234735623,0.20361523898648407
0.9811129251600288,0.11701167184821261,0.28237314040905676,0.19439419835316854,0.23326546570268697,0.4297453382108187,0.2086269557579061,0.209473010837925
0.9523185097772785,0.0978805475954769,0.28672851326613413,0.20405813235455728,0.22313418867256818,0.4206468286798791,0.17469732915404268,0.22054495599015225
0.9299439629525984,0.10043514179400069,0.3011530477991888,0.1864621192383177,0.21747628339769728,0.4400475433154386,0.17104049698889257,0.20698629613807557
0.833408104678012,0.106290623343795,0.33862126870807985,0.1862797718448718,0.21504968302775007,0.40442171697074675,0.18089178601459507,0.1903751846740638
0.8769260775135176,0.10932079488013882,0.3591646749989089,0.20476369336425826,0.21055798323874336,0.3754493616014511,0.19790333925478398,0.19307412091892212
0.8956251506876208,0.11280142323944739,0.3903424037955895,0.19369626632011244,0.1984413552452273,0.35575271126452385,0.19197359040510642,0.19605846089130677
0.9470604659821322,0.11436182644865603,0.34890318938411674,0.1886626586304805,0.20914636757983093,0.4125813683528898,0.19508309144145655,0.21184317778221393
0.9322543263446307,0.1135943728209137,0.32092692589343885,0.19421480208983743,0.2303529032565506,0.3871049238108154,0.20601114609826895,0.21631856700053018
0.8436439568037403,0.12023021828171396,0.29404341323354777,0.18857004622669304,0.23730093112121933,0.35633991088354927,0.20876966703639993,0.20775003839046793
0.8893170594999028,0.11668518871664929,0.30267424130526954,0.19727756636814361,0.2452302086728746,0.32022511359733824,0.1972595351564812,0.19828299332632898
0.9559505292806205,0.11897724323703612,0.27445432131301395,0.20139084177839023,0.24466277037923645,0.34577833794005,0.18548635243763337,0.20033662295351054
0.9365657304137732,0.1221650509182988,0.27607530230140287,0.19922231342854957,0.2479835601827554,0.30329860171122897,0.18685418680931146,0.1946961220393408
0.9236896218650836,0.1391952984791688,0.2698542149275819,0.22003950543182388,0.2589979513536602,0.29544283545002875,0.18329921484754966,0.20192120258125054
0.9536336618266433,0.14373269537895222,0.26832492377700135,0.22306725163626012,0.28145787756529866,0.30313273324968243,0.18945234393428273,0.2119689216547079
0.9449113981006461,0.14990085890275548,0.2756311476149708,0.2404800730071551,0.25371277149515864,0.307043350726244,0.1995677324216755,0.20625472101316406
0.9727182374167802,0.1453058245177706,0.3117625620278103,0.24244014712746892,0.26491810368591656,0.3139454303471916,0.20653921354688595,0.22199595622175047
0.8938311388274082,0.13926072845724077,0.3091927318296355,0.26112395882078576,0.2710942448126183,0.3221674273098956,0.22053341659611572,0.20154756237460658
0.8284337403754266,0.12984904464117605,0.30138602087646,0.2449126189849959,0.27174620221684004,0.3187857255416002,0.23160710063004208,0.20506901545580142
0.7687887332447587,0.11742828492948328,0.295074246402681,0.22770424282295462,0.26187213901081335,0.3125121004992431,0.22050260622325302,0.20209923845299138
0.7923917992431266,0.10995392300566759,0.30268237188047675,0.2339610086217662,0.26378886050630973,0.3115842654218825,0.21442322247355988,0.2059305308269765
0.8104432006327507,0.11285859852805584,0.30760675935326126,0.24109723313312229,0.2950830005929355,0.2861536470615312,0.23685231609785576,0.1991084829901634
0.9000126264245638,0.1217193519562668,0.3204906895479321,0.2240800201847599,0.31001876124768396,0.2599571637502889,0.24754748195161896,0.2049043083581931
0.9123662891939478,0.1272582561815223,0.30699238394449346,0.2281866256854113,0.30569431803629027,0.2518551912497484,0.23359400386318402,0.2067605464395152
0.8793061523301617,0.12187926172950414,0.33516755100092477,0.2581181878484941,0.29784555116259287,0.2521037198344515,0.2286563335049655,0.20441864463078452
0.9619738375979202,0.12417667063883031,0.3633064170870244,0.26009299314519274,0.28843499763185215,0.23863433772613615,0.25103856687094883,0.20314099873472105
0.9625009655706596,0.12305896638227919,0.36446422006999507,0.27870402916782006,0.2927797851327629,0.23611153443219757,0.25627230752446567,0.1999331424867428
0.81491433381832,0.11911527383638891,0.3461698563600152,0.28572226677395757,0.30214502068747506,0.241176462379101,0.23532801995572927,0.19262723786124133
0.796616291811086,0.120248150916476,0.32864217029287646,0.2686805939230441,0.3053155537168707,0.2403200509395574,0.2287246048503558,0.17429189854723476
0.7722986584870007,0.11528750815293777,0.34063068582747663,0.2617736603836115,0.2872162513931303,0.2543445549686689,0.21800358692242336,0.1675301016619051
0.6842728256937762,0.11640586978423632,0.3480411789737926,0.24753215249560268,0.295577568180119,0.25687066903086364,0.21960393939368494,0.17851106080872647
0.7652068913479259,0.11459086069158127,0.39299895880940017,0.2771997957847418,0.3058610493211369,0.25699774714209755,0.23107997319135573,0.17294594937678942
0.7771302567712082,0.11379063979554759,0.43388423315812713,0.2738159836408868,0.31544744125210794,0.28359898790950255,0.24571934078087393,0.1935166185492261
0.7672286266901974,0.11655329719538883,0.40511453414482207,0.27817679178932836,0.3205758295766527,0.3186296042144986,0.2386189425128172,0.20270981820773282
0.7935044323009306,0.10966498211108024,0.38677023433604757,0.2963937095307664,0.29605339349920073,0.3182758196919007,0.24035849212157362,0.20424702000897846
0.8895728489477356,0.1210255361193658,0.3542433889572405,0.28648816646373554,0.2990540331523543,0.3068540319977034,0.22728896775415275,0.18500535021974485
0.8328493823194281,0.13349526881479082,0.36186057987513176,0.32603984851662066,0.3011195381608372,0.2943133889651847,0.21677170282241437,0.20826186620581788
0.8633704757919705,0.1369805825333814,0.3065418235719515,0.37457827211856,0.30349760931612385,0.2589170820221627,0.20077360035402878,0.2009444145081508
0.8575910824498838,0.14369251404508293,0.3232037476208248,0.36417353171697736,0.2733546886339432,0.2637632826415348,0.20257837001892334,0.20591736795445495
0.8526508044429866,0.15208766326781276,0.31351199127237694,0.3717220409942764,0.28416855793883866,0.2797231888431352,0.1979546671274214,0.20324349409555384
0.7989320788145753,0.1532731323064178,0.29103472375132394,0.36391146528112545,0.28304319683180956,0.27259235887171535,0.20617482574335042,0.21010456782443113
0.7629744348847907,0.153035122211492,0.2971835818046431,0.3749236116689038,0.2813178252190639,0.266988810829703,0.20156057385178242,0.20909127667316105
0.808900723404764,0.14164277594162136,0.2980927230276865,0.35508333439432027,0.2811371118045812,0.275542276359796,0.20801607890215632,0.2123809598905888
0.8773887410493947,0.14189892092785736,0.2903783017031293,0.35182971353135917,0.27283845214491803,0.26425727438004865,0.22424441799250358,0.23326732980699544
0.8898790845579705,0.14210581870637717,0.27577622774216437,0.3170981954660155,0.2944974565928661,0.2714698698662075,0.24759993084316698,0.22305885457216476
0.8876435713577406,0.1428693218918288,0.26366004041214053,0.31823957799929425,0.3011708722059192,0.2772188259014519,0.26219616833570314,0.21155683170561607
0.8221929063515033,0.13182914102415966,0.2536101586621212,0.2820960841135775,0.3007022638262497,0.29579746191047696,0.24964757130519313,0.20086123874727194
0.8927459121455759,0.13564394422760975,0.24869389865040312,0.25372139218268136,0.32513648656709654,0.27720236137438753,0.25000807045494033,0.23067433112511423
0.9424279375151042,0.14190930423499606,0.25237512669641166,0.25551895965364124,0.30330951432297165,0.25685972168265997,0.24419151405723455,0.22287335848510076
0.9379682600566775,0.13024696694109178,0.2836300525080915,0.2556557295623489,0.28337648367359325,0.24684885687792482,0.2552429566153306,0.22152657060386322
0.8258885067479605,0.15072413431233225,0.28274185847851474,0.2564919987790879,0.28970003489305135,0.23526619778112492,0.24729715421060647,0.2399936873184166
0.8968487363475304,0.14189553217827705,0.3082978534932772,0.27001257100226683,0.3115916253335576,0.24573994812937663,0.24706327809487696,0.239032512036526
0.9608040912848594,0.13958924860545957,0.3458982886000487,0.2599785864446642,0.341508409956593,0.2515308056047028,0.2567310904506524,0.24968252897546875
1.0199164022144591,0.1549571932695724,0.37949582258441567,0.26035122350185863,0.35796094308909815,0.2638799125866674,0.2292174519234143,0.22967911989230583
0.9948892335285145,0.16434880047731287,0.3779399981587694,0.2608240686641094,0.3474106304834534,0.25937074099210217,0.24085545170787323,0.22950221248024
0.9391942323993907,0.16658747396991333,0.36823061256786555,0.2442351204707358,0.3325353304084463,0.2547369256869622,0.2144211295208868,0.21957422450712197
0.927420957464388,0.16085157941173964,0.39724364961222064,0.21582548492364123,0.30809006770258124,0.27148499290962264,0.22126427807964658,0.20548179481354134
0.9232429454013324,0.17176151956264477,0.3930090275054533,0.21088344552736077,0.2946318255729328,0.2776121565377527,0.22850709795979782,0.1743589234200106
0.9380079610909985,0.1799353584030723,0.35907388014078256,0.19613235390494987,0.28461932651124583,0.3254008627498615,0.23619316876220195,0.17275097738152806
0.8982684581270614,0.16737545813690347,0.3595230846826828,0.20875030058662447,0.2940885070182653,0.3230636617461998,0.23105039260683574,0.1577773248944311
0.8916687942386705,0.17934084429949756,0.35368187499120246,0.1988515220164267,0.3126545360236716,0.32279323233173357,0.2629201540727953,0.1514588820071536
0.870961417807027,0.18506503283616135,0.370382592910386,0.1948558485095067,0.293260645596428,0.30931845064937036,0.2893138417083076,0.15690600987398265
0.9367908555822885,0.1819360661958895,0.3621152805303309,0.18030218104576037,0.2832912030121652,0.3215950641612326,0.28062216205870577,0.14701780855299498
0.9756542233965908,0.19358559564756403,0.3773487970562568,0.18027853994348647,0.2842953515818413,0.30429192173295067,0.25047566711456803,0.14652615239489528
0.903966427180536,0.18622853777234438,0.4152179802586985,0.17823518345700157,0.2656069632362511,0.299825567650215,0.23649766539925854,0.14084386466266205
0.904192881468409,0.17184416728394272,0.45524553343353624,0.17941379031360932,0.23893821442037536,0.3085228487204548,0.26869127825792033,0.14984419804198199
0.8595366265154845,0.14639191266066331,0.47702388404199275,0.17614210393320734,0.21096834920994464,0.3006608183100157,0.24157661345277007,0.1548822292069863
0.9134194173722424,0.13558399791067147,0.45111934579604646,0.18975409124218093,0.21320988103908803,0.32578236135548827,0.2630179784352339,0.14729662039654526
0.9351760560057676,0.13265373332709063,0.4097882875951324,0.19430541775829296,0.2107791401939904,0.3321441264668911,0.25387896831578244,0.1478650883569524
0.9382247017204844,0.1282543346726805,0.36903033844709987,0.1681499306358814,0.2120905845292303,0.30287281293559704,0.24484657865851056,0.15264811912143803
0.8982035273419965,0.1526411852926683,0.3850256960774389,0.17385056467203844,0.2185403006290753,0.2901471266865832,0.24899144907936854,0.16701646429474828
0.8642635014250953,0.1704551248649337,0.38334760195785544,0.15982815055611702,0.21877894151792734,0.2725300050918961,0.24805699277408197,0.1693515714364444
0.864618441357767,0.1731369287183216,0.349622644089391,0.15518489198085628,0.2308046909635073,0.26036764058181405,0.24677672834862893,0.1736541058448717
0.8924883266604074,0.170370263839618,0.3520550736532599,0.15541414815724766,0.2314804353106676,0.2525923105922351,0.23421491066691114,0.17123687078807623
0.9074567279114867,0.166306580055559,0.32808996556106645,0.16861924433278602,0.23804478629100784,0.24416908191698417,0.24952478465986552,0.17745003993520628
0.9066553748390102,0.16728771213798663,0.30059532791007826,0.15481421534991963,0.25233399814141505,0.250240548846743,0.24778645340289288,0.1697419885783613
0.8148809689577073,0.1698240305707578,0.32270854353935874,0.16036216435613218,0.27340183509512517,0.24879562156142043,0.23659345266405693,0.1740080331420377
0.9006373296208785,0.1594078620017244,0.2903959934519263,0.15985695651938783,0.2750939897127812,0.25187799222588186,0.24116800387756573,0.17154877985313038
0.9153458945064543,0.17558039017987573,0.2913662245828186,0.17318380401637515,0.2500879859514565,0.24439215717606422,0.23437364045656958,0.18313447089738494
0.8615493612721961,0.18061161655450797,0.31133832970582975,0.16476111635519525,0.27967580169135076,0.24082975668229092,0.25963824978500233,0.18259743200815393
0.904455640047399,0.1666133046759892,0.29716580641030765,0.16277555698737076,0.2920135983690533,0.2558258538519886,0.26529299147873203,0.18866315829982588
0.9459344486310343,0.1583975415205386,0.3004778861244865,0.16542085174303517,0.3140699435207129,0.2639978373724312,0.23838858893163573,0.1777368881670878
0.9526314385683792,0.15713464461772417,0.3171494332805192,0.17229046660131944,0.2747207026021867,0.26406424525643923,0.2416981314806908,0.20068501217755785
0.9154169989411823,0.15285741714087386,0.3342347996777499,0.1761881540813055,0.26470470072356256,0.24289792367865057,0.2386293852419778,0.1995882214563393
0.979185729186618,0.14276495442357998,0.36790442341219376,0.18681443146848253,0.2542529090812431,0.25303535526556636,0.22890612806567873,0.23077483264364682
0.9613285183159163,0.14805752676937933,0.3580060692967292,0.2063249717370631,0.23897148362327944,0.27249257931618676,0.24527104331634522,0.24898081020393145
0.9455232839523845,0.14675306161584628,0.35977737216483285,0.20691477377644196,0.270997505052158,0.2847808915644537,0.26227292647855543,0.26323533422661394
0.9274031559249015,0.14031113930301517,0.36371591217787685,0.17929131802072196,0.256512025456356,0.30796760439289256,0.2782218087722713,0.2512570152425942
0.8923256786945564,0.1452883992954366,0.34630423014205436,0.19714560924937805,0.2683079890838501,0.29345228100256315,0.28928775551313296,0.2525992554437427
0.8114066658183429,0.15281963819548078,0.3667724243177794,0.22075932683306987,0.2595973464995996,0.3038477530288624,0.2743243548779789,0.2903592475631109
0.8111387325680189,0.16034995107305156,0.38446439542341687,0.2298786178522781,0.24823361063977759,0.30313062935028157,0.2523048684112262,0.2858535386898228
0.867384014809966,0.1710410399211436,0.37675285457344876,0.23961259586050568,0.27206791152813325,0.30050260305392607,0.25678732618872674,0.28379560711109847
0.875951265080674,0.16981664647251,0.3619468974207961,0.23949377354670365,0.278406054887857,0.28393354507951085,0.25911569161858394,0.2740217837546494
0.9401179583149608,0.16102481068563623,0.34897722244502155,0.21039465255767115,0.2865977234873822,0.28401658716297473,0.23483261961523524,0.27754356213412035
0.9547506014465448,0.15063862990212598,0.34944261469247845,0.20135256752333594,0.29708381034714165,0.26598090505935484,0.24219206067019064,0.3049174838021643
0.9949056850587893,0.15478918007576706,0.330766639034283,0.1983854358900678,0.2624510693654612,0.24979859387189185,0.2440764081378787,0.27951343169560905
0.8671961401465291,0.1506015332104836,0.3214982759427386,0.23260311850162751,0.25291925404366195,0.24873809825705964,0.23295813392979303,0.2752863756192703
0.8761471453340517,0.15894858270413434,0.3389748212459951,0.2731531148628929,0.2666817918856817,0.2502337896969796,0.22702798770180166,0.27906096817653536
0.877274878775096,0.15949903790258146,0.3378798287761155,0.27338097821765356,0.2571098313211731,0.23802229930308624,0.2335746614402472,0.3084483391673884
0.8404531321471966,0.16144853396560863,0.32372789935171326,0.27878115817482785,0.24598874311627977,0.21716718247751232,0.23551285541668157,0.31201566325090524
0.8401594358281587,0.1600937725768034,0.28839403918933837,0.2872916911618072,0.260691466735959,0.19957401227490046,0.2526608153721774,0.278184429260736
0.8799719255188361,0.1603630983263144,0.3018178282585773,0.3001446918649024,0.24366373421893178,0.2238314687045702,0.25258126605188574,0.26805280393806497
0.8032896661384774,0.1600616765967493,0.2946459535379904,0.2928106453588847,0.20965399069393573,0.21943871467348594,0.24332606932534703,0.2863726537031413
0.9322536541900857,0.16265541672483183,0.29022200231239126,0.283333195321429,0.21996683461683686,0.2114438682391952,0.25631801321485703,0.28986162495050416
0.8612042585631812,0.1464977078021455,0.3001284847781115,0.2729630145270478,0.23542573933770164,0.21283070191551973,0.2429660465706769,0.2507078685980305
0.7908804573298852,0.15129284151809907,0.328650063039269,0.27175324789890837,0.24179033482226492,0.21174803989738866,0.25508290838431374,0.22594519539017605
0.8496216197858947,0.14725796852305467,0.3422583441313161,0.2748384464067005,0.24629632506134014,0.19904109099858136,0.23674038623745902,0.24073379176387893
0.8624834704213598,0.14149587989924448,0.3293317089181818,0.28308359796307603,0.29343229699340806,0.1998616384052872,0.2269326396003207,0.21815021627583417
0.8697450091657908,0.12919714939816077,0.3355298267077147,0.3120891196948896,0.2879585699942729,0.22290756918688948,0.24788985378909972,0.21909535026902968
0.7718503923343681,0.12038286163815116,0.34437822937688695,0.2932219978993652,0.26368747748534116,0.21749874132927485,0.25290127152749353,0.2259416754417063
0.7785761040383007,0.1285508474301277,0.34158079396438185,0.27551112529027305,0.25122327048797605,0.24097383366073796,0.23515339751645034,0.23319282800810162
0.8192572954982192,0.13094032439766026,0.3272413239179058,0.2575117709935169,0.28276131810035565,0.2404571631615506,0.23061501392406766,0.22249668960950297
0.8573299591844934,0.13429072497620703,0.3085687017219273,0.26730603005265346,0.2714606048329281,0.226032675690651,0.26714503432123343,0.2377532708259553
0.8889023613972856,0.13405482607340347,0.29973828779193834,0.28274777845125454,0.2665704125843183,0.23496252737477463,0.2815065246326094,0.23578364832320345
0.8934941294764438,0.13052345819877964,0.28852361938596766,0.2878138206665986,0.270731334880349,0.2427184660979793,0.2828576269066153,0.21108903292648157
0.8656496069295838,0.1277106595227909,0.2681700606274111,0.29562598283035313,0.26116339092421276,0.22592593076262968,0.2668092927787374,0.20845872296576134
0.8775471590957421,0.1255616906501123,0.3066056610005216,0.32303780207058386,0.2523859944686769,0.23734082714074128,0.26921523451936563,0.20343243661564717
0.8968166516099664,0.12459702760425584,0.3267562039243042,0.31481166101255703,0.25545390064643886,0.22941927544076934,0.275419121311663,0.19684361151227464
0.9077342584521783,0.12659364805470136,0.3279690995384475,0.3076338800824183,0.2763044408643592,0.2360173793202912,0.24588703993928626,0.19757302700378845
0.8452665315244144,0.12520211179610313,0.3192721340511371,0.319979759764695,0.2631219938129034,0.22087474121988268,0.24272013373320953,0.2014983923025258
0.8544420218422183,0.12253197410023867,0.32198089027435906,0.29033700913406935,0.26097132576983945,0.22307896454627585,0.26740748325245084,0.20020478628986987
0.8319520388385396,0.11917943595374156,0.3417193555976992,0.29259502327186915,0.22148536831358773,0.24500356652589322,0.28838333091428053,0.20032396535823344
