time,observation,log_volatility
51.0,-2.1560298693460593,0.7202601465206654
52.0,1.9255965743022896,0.6899356540526954
53.0,-1.8229951057436318,0.722333713935489
54.0,-1.7075945121852274,0.8895736552576843
55.0,0.23728620924528818,1.025086273237251
56.0,0.1544605621716152,0.8088068085244512
57.0,-0.9189742638138128,1.0307158011946278
58.0,-1.4550779164430705,1.1150027904479818
59.0,0.9017277890686974,1.1175736463806638
60.0,0.04666909178880171,1.1353930691059162
61.0,2.699741781554068,1.0533016720567434
62.0,-0.9919893773118976,1.0534259037279583
63.0,-3.4299200657522317,0.9174296907923696
64.0,1.3881083924208708,1.0958838540464266
65.0,-0.801891618436667,1.05361724512017
66.0,0.21172307097003526,1.1544637284843549
67.0,1.3915074639947789,1.336551967270698
68.0,-1.0932305157551014,1.2110650118761532
69.0,1.0892326578269171,1.1449049436729255
70.0,-2.8745990764403473,1.1268282365858844
71.0,0.15603811930879644,1.1160366173901686
72.0,0.7245651136316549,1.0863912262765731
73.0,-1.482214937624012,1.052032189170419
74.0,0.34070911064712067,1.2253907071235897
75.0,1.7286903553094568,1.2580721956454017
76.0,0.24411404884829424,1.1555643824820276
77.0,-0.44382306422198625,1.154673583938736
78.0,1.0079123166533592,1.0940895308538412
79.0,-0.05795479028390998,1.1623707014336828
80.0,-0.3303908680262849,1.3010748076199015
81.0,-0.04335597262078251,1.2164775482900012
82.0,-2.9851637773593334,1.1710694542629323
83.0,1.2700673091164996,1.110767519016086
84.0,-3.183397924108616,1.0193462710505918
85.0,0.36315964593753886,1.0275583069072562
86.0,0.6252499537533996,1.0643151232448094
87.0,-0.4357339536385509,1.0684103342737699
88.0,0.28670945439848533,1.0479884900595775
89.0,1.2209309331709588,0.9857102110911787
90.0,-0.2817497600331909,1.1023428249628893
91.0,-2.607770817494303,1.3508563288444395
92.0,3.742947082245609,1.279537181119542
93.0,-0.762073060125752,1.3060997618938328
94.0,-1.8198317530594743,1.1847035171887075
95.0,0.37562666526605926,1.0339463124536368
96.0,-4.238866161325855,1.0061162364364808
97.0,2.6988039762344633,1.2239885019834382
98.0,-3.8336579640729647,1.3704170207996498
99.0,-1.5197210182605942,1.3315049464750508
100.0,0.1632856249318844,1.187918120530979
101.0,0.8607599821631848,1.1065762917184139
102.0,-2.9183270337302556,1.00225512801168
103.0,-3.263801608078434,0.8897547785681552
104.0,1.4819115854368896,0.9126480793273768
105.0,-0.6007081157648755,0.9947594092630669
106.0,0.7283548053491786,1.063068497417338
107.0,0.8866045827709748,0.8237805700371738
108.0,1.9303100643404663,0.8665422548584911
109.0,0.05245190535955876,0.7888865635846757
110.0,-0.3718559577861548,0.6406734287869342
111.0,-0.8450153465746034,0.6759040360842149
112.0,2.6806295648660017,0.7058948433873726
113.0,-2.829805713391275,0.7596783026932523
114.0,-0.18749025270770844,0.8483105000717985
115.0,-2.8582540900167985,0.8309334094094335
116.0,-1.3598862662552273,0.8872793927772008
117.0,0.5816902306411641,0.9989745872022818
118.0,0.012597303390916957,1.1414085759616484
119.0,1.6467981359016783,1.124745787478692
120.0,0.2256454237351831,1.109302127923574
121.0,-0.7490502340683864,1.1415986273615442
122.0,-3.1300158309669484,1.0505932050055116
123.0,1.155993196025475,0.7874859254167151
124.0,-2.994796867584468,0.8860930015485745
125.0,-1.5272739231320256,0.711925470841603
126.0,1.6130936077477618,0.7071861038674453
127.0,-1.9300012355213934,0.8248461766201305
128.0,-0.30643319185257667,0.883434159641092
129.0,-0.30482707630657574,0.8738652755855347
130.0,1.3487402640150725,0.7725846589416733
131.0,1.8609766039781424,0.8455719612345589
132.0,0.23870542993266822,0.8225163952841362
133.0,1.706509981215722,0.9468455595190989
134.0,-0.7905602017213257,0.9815720629370789
135.0,-3.5561765125739275,1.1351782436918345
136.0,0.1375581301349718,1.0450788515464016
137.0,2.009360122970123,1.1017725897717467
138.0,-0.5424388251386075,1.0789722864262787
139.0,-0.8686414957491078,1.0936937469919898
140.0,-0.15792550301129699,1.136225419403798
141.0,-0.23170030320202264,1.1016003307926647
142.0,0.19537123594147765,1.0893297078113304
143.0,0.8037748081571607,1.1842618168997343
144.0,-3.204915542559771,1.2431422906632752
145.0,2.0932352089675326,1.2454647200015
146.0,1.9002939967579362,1.213346832226214
147.0,1.5079795365883057,1.3489883341502318
148.0,1.508716617962563,1.2007594158378643
149.0,0.23808760171362706,1.1902270498866652
150.0,0.15231599691433204,1.097956235700183
151.0,-1.0505549386635755,1.0704091699465577
152.0,-0.402813804317309,1.1670157858834769
153.0,-5.091609577713095,1.081318150677149
154.0,1.629300877788991,1.0652611332767066
155.0,-1.878860756534447,0.9872955854027899
156.0,1.1884344091076184,0.9272619760244286
157.0,0.6939770019116577,0.963026418230141
158.0,1.6140277302922463,0.8809190529263181
159.0,1.8918772663668209,0.99049459312126
160.0,-3.5128833032685223,1.2421702870187195
161.0,-0.1796404388545501,1.1641694753469896
162.0,1.393597595747503,1.1033797019132443
163.0,1.229198803725267,1.0448084422879702
164.0,3.071767348898883,0.9615702457327047
165.0,0.369330213547568,1.1013257631449347
166.0,2.2841918798837737,1.2370241293654058
167.0,-1.7162812515153703,1.1751232819067687
168.0,1.4682069388177559,1.2186189659815498
169.0,1.0841874074667772,1.301003457862235
170.0,2.185122897196384,1.244086113807523
171.0,3.5023077595574312,1.2757788568356467
172.0,-0.9284413568177193,1.2622670238456657
173.0,-0.7742385664155619,1.080797666255551
174.0,-1.6007681879477713,1.1423210677724478
175.0,1.572219780730397,1.0901089904787624
176.0,1.471933429868039,1.0665971175672546
177.0,2.204059136148772,1.019145458296392
178.0,-1.6445802985621538,1.1011542604761047
179.0,-2.5668008814297303,1.0874321075684374
180.0,0.7728703506360306,1.049042465475345
181.0,0.5527191821059357,1.0567865539713188
182.0,0.8796936941760161,1.0175003046943119
183.0,2.485756264004323,0.9361241009350931
184.0,1.0237309357562414,0.9910323902894418
185.0,1.7483967844349415,0.8574022983708427
186.0,-0.8393878390216631,0.9877521844601866
187.0,0.24138813375351595,0.9469097530848013
188.0,-0.4306442824280487,0.8474664781968017
189.0,-2.4742171527725523,1.062303404700884
190.0,-1.2283185775803516,1.1464642444807838
191.0,1.0035423864222617,0.9453518226191242
192.0,-1.6945558865079875,1.061087340623246
193.0,-1.7753562794934779,1.106948464135526
194.0,-0.32139107667090827,1.2367878926664662
195.0,0.09462891436693384,0.9696700288754245
196.0,-2.9810070123920154,0.9736544272920828
197.0,-0.35639736813339945,0.9261116831075134
198.0,0.3358010900769305,0.9349791399347923
199.0,-0.1362560842026701,1.0696827289232953
200.0,-3.962920543603676,1.0369427131532656
201.0,-1.7489870230694968,1.0773339867540175
202.0,0.6837517307777188,1.1731584142530418
203.0,-4.387363248547808,1.2574159471213542
204.0,-2.5313142796215367,1.1057433392168023
205.0,3.485169922915776,1.1521092206325312
206.0,0.17218088457024608,1.0493606199921515
207.0,0.9357144453367784,0.9108857621759465
208.0,3.0767658614672055,0.7204536293366196
209.0,0.0012890240367831212,0.8001605575707197
210.0,0.8622416445919169,0.8928229846143896
211.0,-0.9387193737674482,0.9402785982152192
212.0,-1.2716641985349475,0.8639023249226856
213.0,1.3112607122629611,0.98414733700328
214.0,-0.836993907792326,1.0797304994764212
215.0,-1.5308661089633344,0.9765064280470939
216.0,-0.6616246686054464,1.0808461450024986
217.0,1.5966235652979168,1.0975937352819092
218.0,0.36161825830474414,1.104458694957317
219.0,2.144090133452453,1.0421366520971764
220.0,-0.12914893574183292,0.9983631829281567
221.0,-0.6476745791316297,0.8333166185832858
222.0,0.9292904665333883,0.6730645289020554
223.0,0.44558925844833025,0.5796287257791348
224.0,3.39360114737939,0.7475324559466106
225.0,1.5052784078911285,0.7987060974706494
226.0,-1.6394082806786652,0.7855765162846006
227.0,0.2167292056228415,0.8027618359680367
228.0,-0.562091382593856,0.7391057993630257
229.0,1.2720001312651967,0.5431635633252558
230.0,2.1001279812164397,0.5584439841095282
231.0,-0.5032105511684335,0.6284901569914179
232.0,-1.1293107328822587,0.6570748913679543
233.0,3.475875045124745,0.6018764476273707
234.0,-1.268035682761181,0.6651199142209153
235.0,-0.5426599025170171,0.7429089355196599
236.0,0.9664233845111329,0.8256032178443592
237.0,-2.250331681734343,0.8148024018107209
238.0,1.6513961221665847,1.0365175436205025
239.0,6.465593255209704,1.3101566525763153
240.0,-1.1720900742942009,1.37873564612473
241.0,-3.0824886444783366,1.3019084328480273
242.0,-2.4582207832031595,1.169513098532211
243.0,-2.522971086453907,1.0954553486789773
244.0,-1.738560954974798,1.3436214910240074
245.0,0.4229851541478072,1.0820635167320378
246.0,-0.9071566844018222,0.9717531518492053
247.0,1.607791725481038,1.0928734515270586
248.0,2.4840159100577535,0.9858830158959577
249.0,-2.0544713372683217,1.0508241109664558
250.0,-0.07373228531233401,0.9480225443735856
251.0,-0.748244198369461,1.0810920057786813
252.0,-1.4217563182567423,0.9946952752298297
253.0,-2.458758349050813,1.0412471536499424
254.0,-0.8864327083269761,1.0241899770462743
255.0,-0.1926555597625048,0.8052248851205098
256.0,-3.195235651397332,0.9603137387982283
257.0,0.21563504197726488,1.0791315984538197
258.0,0.16221607168263116,0.9513709956329435
259.0,1.2555115322046801,0.9425104829083926
260.0,-1.0999944549568894,1.0921652893634466
261.0,-1.159147598254644,0.9885411339780985
262.0,0.7634126244462452,1.0773402882189302
263.0,0.29067951062764963,0.9831079246441965
264.0,0.45978665685079534,1.0156083676654541
265.0,0.361877808308991,0.8741837329359713
266.0,0.9156238971418067,0.999804900413139
267.0,0.7490216969367284,0.9736655458019161
268.0,1.8643234979944798,0.9100451792206046
269.0,1.4580533977889911,0.9497908955772935
270.0,-0.26870815252473335,0.9191222715573085
271.0,0.2635881843593961,0.8913787696208025
272.0,0.026630990436367595,0.9358478089492398
273.0,-0.9514981987345407,0.8530809731657186
274.0,-0.20920603996417078,0.8255426920428893
275.0,-3.482817849901807,0.7733674029240113
276.0,-0.7142134733724549,0.7364478712160756
277.0,-1.6440014965292093,0.9851490976785586
278.0,-0.3334748533550487,1.0683837261286686
279.0,0.2134559435504188,0.939782457651499
280.0,3.5278833831391734,0.8678264812548101
281.0,0.8284393511015029,0.9890350901190743
282.0,-0.15770229452018486,1.096541191505705
283.0,1.530407395619638,1.0555297796113057
284.0,-2.179404285786065,1.1338266402071775
285.0,1.6054028731853376,1.1792219835751139
286.0,-2.548936243000994,1.182836345743298
287.0,0.7217862085415946,1.28829437963099
288.0,3.8220475682756048,1.2259159306365903
289.0,0.31470507362046335,1.1642115103199595
290.0,1.8353279428091458,1.103776017673768
291.0,4.865476361017934,1.1319901286857021
292.0,-0.0800259646342845,1.12596198987854
293.0,-0.145602034091812,1.0251572024865019
294.0,3.1018942162327994,1.050833541378129
295.0,-0.34690406601938506,1.0507312195496599
296.0,2.9435759927625273,1.2151655569494846
297.0,0.7576864166834852,1.2206863145489728
298.0,1.1598572565024554,1.224818713999559
299.0,0.5955128106430021,1.3298946202889153
300.0,-0.4886135144454937,1.3205030430194575
301.0,1.4495590597586823,1.2161429127268624
302.0,2.082707823109306,1.0562982041559446
303.0,1.1553516383480824,1.1089340072319636
304.0,0.07471517772673615,1.1139992180183982
305.0,-0.8524284483764614,1.0539592215008347
306.0,-1.3853139625703688,1.1136026631675489
307.0,0.6390101936234729,1.2907144567634194
308.0,-0.8666633105846978,1.219654524465592
309.0,0.5015665908396313,1.1021972583585968
310.0,-1.16422845386418,1.2380656927061189
311.0,1.4792463383599959,1.3016063055149942
312.0,-2.817512076349205,1.324137905387252
313.0,-3.7816188531584425,1.2991358529891677
314.0,1.8635699003241206,1.3061379658107204
315.0,0.8718898292296837,1.2015794933251485
316.0,-1.638364232108842,1.3063883959711864
317.0,1.0097624836673458,1.3861296664367144
318.0,-0.09952576015682395,1.2427383402184338
319.0,0.9774455326745127,1.0607469891816417
320.0,-0.5986735780673021,0.988083240691548
321.0,1.0268900030753496,0.8159302941317601
322.0,-1.603031982544126,0.7472808090932022
323.0,-0.4289497488016965,0.8167165068312618
324.0,-1.272091982771313,0.6959686128913696
325.0,0.13428551154531132,0.850381371408243
326.0,-0.2380572551994543,0.9829609684846944
327.0,-1.6051026688352683,1.2342422085927498
328.0,0.8785726035827277,1.188345889860928
329.0,0.13537167180338144,1.148438324588549
330.0,0.7875174971427974,1.0945850899830571
331.0,-2.379292441743538,1.2516699113217857
332.0,-1.8656298015781978,1.1476272861396757
333.0,-0.498636302144378,1.0836155536430818
334.0,2.8496293167455584,1.1967262830075054
335.0,1.1286364459861191,1.1331212922885197
336.0,0.5890398100563162,1.134889814912331
337.0,-1.4497530418000382,1.0843108980465086
338.0,0.36666995910647326,1.0021957329867812
339.0,0.6904235780458969,0.9928877904674422
340.0,-3.1897653303489633,1.0771908959592036
341.0,-2.776454011175486,0.8905140760468934
342.0,-2.3036417545378804,0.7692857008125509
343.0,2.471867474265335,0.9002768333121315
344.0,-2.8351347183190874,0.915248037864965
345.0,1.5536276766417274,1.0474800077820094
346.0,0.7761368849309763,1.1633087387847338
347.0,-0.12138045676401074,1.034733581885006
348.0,-0.9820273934116384,1.0613638354148727
349.0,-2.6103948730491546,0.9955992865495801
350.0,-0.7110595466690175,0.900349291931968
351.0,0.5215049054177133,0.9920622187480354
352.0,2.572282722129143,1.0843557560302042
353.0,-1.5678715151103613,1.1173342399876944
354.0,-0.9653961730852028,1.0964777615920451
355.0,0.3424277106004437,1.0453134243116198
356.0,-0.5351365474094175,1.0170130570068756
357.0,-3.5142338404550904,1.0563110300139658
358.0,3.241293716532948,1.1635550799902892
359.0,0.5168628759615196,1.2685289477657449
360.0,-1.0188290102266626,1.1376611747169392
361.0,0.34608618173612865,1.0509879133481468
362.0,0.4038807889585672,1.038577555175064
363.0,-0.27851315418785877,0.895218901620867
364.0,-2.119656753690864,0.8199970502248409
365.0,-0.3293356607020637,0.794477978252282
366.0,1.7507305927563177,0.6694916020028394
367.0,2.390850210965615,0.7446266523116032
368.0,-0.5884519409206291,0.8178630177862326
369.0,0.10403178535297729,0.8514938298256636
370.0,3.6486714439896395,0.9130573581177398
371.0,-0.12989278943067203,1.083104003169113
372.0,-0.35103234424920443,0.9804717596695913
373.0,1.1963717986535947,0.9005215481024229
374.0,-0.6824637616647689,1.0871093620251164
375.0,-1.3133097255259771,0.9137433231772374
376.0,-0.40896030773030356,0.9098379069985585
377.0,1.2302637545728332,1.0992326326860566
378.0,-0.2657924811635894,0.9662862320426817
379.0,-1.7185597091419185,1.0791747998485373
380.0,-2.159690075651627,1.142165483013012
381.0,3.04592522097382,1.2155410826283752
382.0,-1.4101270575812257,1.1189370829256295
383.0,-4.343774304113453,1.191179025836843
384.0,1.4630883363911655,1.0872213812245768
385.0,-0.49896509760286883,1.0976570095382554
386.0,-0.006875327880612958,1.0869068342390187
387.0,3.300180589902697,0.9714538591091709
388.0,-0.1316416702809099,0.9947342980500836
389.0,-1.7682370752188346,1.0106819353368792
390.0,-1.6198900922300785,0.8713460491060406
391.0,3.884065014439005,0.8829775968276105
392.0,1.0512769157160746,1.0592319627745752
393.0,-3.6469858422949315,1.0136042068445963
394.0,-0.9533862718724334,1.2079341362851637
395.0,-0.5989723636320198,1.2863217402651552
396.0,-3.784905739044338,1.0269749621735849
397.0,-0.7364731179850199,1.0053020411974367
398.0,1.0563957363885945,1.0478503097898388
399.0,0.971421897639256,1.0816272016920776
400.0,0.7817925714070032,1.2392410666924358
401.0,-0.5116341948854363,1.1053482129394074
402.0,1.7833938999281584,1.1212344108670984
403.0,-1.0945653037359147,0.8353712644209679
404.0,0.6819912533168494,0.8855040496859818
405.0,-0.3858594934440183,0.7537054164131116
406.0,1.4432315271333596,0.7208216438471209
407.0,-1.4964699504432175,0.6661918259860772
408.0,0.37256953420821753,0.7556863513794851
409.0,-1.0349587099228974,0.8950856963370974
410.0,-1.2830501998598018,0.8107369063579508
411.0,-0.27414685788399207,0.8513275269949908
412.0,1.8607443896142903,0.8269210186716734
413.0,1.8256150995727405,0.8266583526608923
414.0,-1.075517366463983,0.7535878259212777
415.0,1.1209721547338756,0.8705038700325209
416.0,-0.49560010641458263,0.9198387692434592
417.0,-1.250242840143222,0.8209981831287185
418.0,-0.8163882321821073,0.8315519345596025
419.0,1.2411837755768342,0.7913504679602597
420.0,0.9401897338924949,0.759340930341625
421.0,1.6430845288904619,0.8001036211445821
422.0,-2.5223537967917835,0.8621385642308598
423.0,0.5515392412103011,0.7958304542363408
424.0,-0.2296430707694023,0.8734540239766337
425.0,0.869550604424886,1.0462725645164253
426.0,-2.0485368307197476,0.9656310732704411
427.0,2.4133339984253324,1.0231171946187507
428.0,-0.18524028765989953,1.144459073113165
429.0,-1.5615697706953806,1.110495318852079
430.0,-2.887750026713028,1.190897423459184
431.0,-0.9029657735381804,1.3241228826586804
432.0,-3.44426213468484,1.2950476114482419
433.0,-2.149689942534383,1.178614767665629
434.0,0.6852811888121756,1.0667081934927825
435.0,0.6403996736678598,0.9940460451460171
436.0,-2.140417541524639,1.0572204448197098
437.0,3.3732526466600694,0.9500666740518675
438.0,-2.427260234106131,0.9111972952069122
439.0,1.2295410539790026,1.1071126438925372
440.0,0.29091950722248633,0.9955804288538075
441.0,-0.056532382704758244,0.9725313228919277
442.0,-1.3203886952385653,0.8306976026689217
443.0,2.428739824362755,0.9607120373890214
444.0,1.6880925709819146,0.8426024308249768
445.0,-0.6034576685398748,0.9059377332100157
446.0,-0.869037383569776,1.0007335756530962
447.0,-1.6022518202377931,1.0059740030633448
448.0,-0.4963271123282035,0.9699879490388031
449.0,0.031064608355751915,0.8683593181265965
450.0,-0.7096657683447573,0.8198570667942264
451.0,1.3763286697887116,0.8147443669913133
452.0,0.28967666076195103,1.0223684810073148
453.0,-0.9947092036554226,0.7941332687123335
454.0,-1.9818985473434978,0.7478220880782218
455.0,-0.6403081064535638,1.0149150314719213
456.0,0.3262633165522157,1.113872626246253
457.0,-0.16224575319170897,1.2748616286885623
458.0,-5.3520732630429535,1.447330300279349
459.0,0.7096274926367915,1.2920476148790545
460.0,0.2259764878462729,1.1819862193115633
461.0,3.805408707587968,1.2749501256244127
462.0,-2.711144364037427,1.3345712340905147
463.0,0.49575909439502447,1.281802456568118
464.0,-2.7121610448216047,1.1588860345778471
465.0,1.416815038713277,1.0152599575959258
466.0,-0.2783917064208517,1.1038450207013437
467.0,1.1359407410189526,1.1958588482834052
468.0,-1.9906839482180587,1.1716688632425238
469.0,-0.912768960965848,1.1089210106944953
470.0,2.939855198456141,1.1708964459907378
471.0,-3.522332157794672,1.0194998812845752
472.0,1.897739738653044,0.9697211514609715
473.0,-0.22099443521841375,0.9775975408400706
474.0,0.43127858124624546,0.9271767962214058
475.0,1.8174295904960276,1.0892409551541644
476.0,0.9124889261016611,0.9100125022105218
477.0,-0.42796880849515867,0.8816112290258817
478.0,-0.85521016697668,0.9976605981307172
479.0,0.5015058646852235,0.8351331587237394
480.0,1.085613596730806,0.8708710778819161
481.0,-1.2790393233934187,0.7488626681606412
482.0,1.322194204953395,0.7576880912752071
483.0,-0.027318772715928856,0.8281700302489048
484.0,-2.0767997415107295,0.8195925294987981
485.0,2.6473007050030066,0.7210622002344821
486.0,-0.7778861335230876,0.8102275414351359
487.0,1.2527636558089374,0.8664233517185763
488.0,-0.9382960481542212,0.7612044286347089
489.0,0.2773133752769196,0.9112295273641835
490.0,-0.35622561274811787,0.8535224687519537
491.0,2.844436586905414,0.9869821003140599
492.0,0.22394493746104974,1.0324379578340332
493.0,-0.18929921518296883,1.0440203991608346
494.0,-0.5872087014936694,1.0366158247592452
495.0,0.11340589874873257,1.089658410152487
496.0,-1.3241607049165265,0.9347064213673898
497.0,0.7145971546286273,0.9431446383791212
498.0,-0.056447738224756086,0.7548084793575282
499.0,1.1924605178356864,0.7905193191659138
500.0,-1.7694265812643282,0.792480620755766
501.0,-0.12534083079035252,0.692457119742798
502.0,0.15830842543773313,0.7612410198874958
503.0,0.41957205552519394,0.7287716092621039
504.0,0.5748002484487179,0.8382610198280527
505.0,1.0969496650108796,0.8283666815278876
506.0,-2.83247002774656,0.8239809499068811
507.0,-0.32444406245565555,0.938582969197783
508.0,-1.338651674709625,0.9461679200654218
509.0,0.696990632147259,0.8609510429272331
510.0,-1.6532902742065423,0.7608915334729082
511.0,3.83812573508754,0.8491584669515824
512.0,0.989594066144766,0.9456774567401451
513.0,0.9410041587828442,0.9443157736603605
514.0,0.3123745314435965,0.9617977270364593
515.0,0.9011051468589291,0.9976700904466282
516.0,1.7960376983010755,1.0385220614182336
517.0,1.2909960303840813,1.0435156289550604
518.0,2.3161786770166297,1.1679129309678353
519.0,1.6876687376758828,1.3562811335146197
520.0,-0.19583582401714467,1.1949701596247364
521.0,3.310258224308084,0.9996073549239793
522.0,-0.4548719607092835,0.8362166520569955
523.0,-0.7187460873660504,0.9179461633871179
524.0,0.3165513505374134,0.9096099603650121
525.0,-0.911768072752945,0.9643655391580845
526.0,-0.7607208467816307,0.9885990466159189
527.0,-2.138664349180549,0.9874864362368898
528.0,0.03400140508397029,0.9387255045402751
529.0,0.20591877334667394,1.0840402124765538
530.0,1.924308734632348,1.1406974621113137
531.0,0.09642514899905374,1.2549128312819358
532.0,-1.8509912855875323,1.1361485450536932
533.0,-1.6185503605701643,1.1913526348326102
534.0,-3.5961233111773536,1.0027109945474266
535.0,-0.5022364036764457,1.0591983647650505
536.0,0.6484680750776453,0.9338897917285766
537.0,-2.123344018836927,0.9785172342406535
538.0,2.080004442140508,1.2444091436980809
539.0,-1.0130791304871753,1.2161205990907602
540.0,-1.3851032981816205,1.2015819419257259
541.0,-0.6407407115431629,1.1842763636311462
542.0,-1.4896649541742113,1.1764627491979338
543.0,-2.7400988753417312,1.231100767992185
544.0,1.1607167314408586,1.1377586803854063
545.0,0.1805913762167863,1.0585729553640737
546.0,-4.1948353948155095,1.085609483989285
547.0,0.2538294711411703,0.9415793914904553
548.0,-1.231410410966407,1.0299871009469637
549.0,-0.567718297941738,0.9383343010453064
550.0,1.1478166504186207,0.9539436021444152
551.0,-1.8562074121027827,0.9094449691517765
552.0,1.7282978227855756,0.872910717815465
553.0,-0.3350414756495891,0.8084859314183925
554.0,0.7697982713108769,0.9310597791768722
555.0,-0.47905039646599407,0.9832462683234819
556.0,0.33367401521859275,1.0141456990921072
557.0,1.569956583229073,1.099202434534746
558.0,-0.21308434743572588,1.1280410929223719
559.0,1.6870704794823803,1.1923437766278842
560.0,1.022460541448058,1.1511865914036081
561.0,0.9141686115210006,1.066924481777949
562.0,1.6824347517554405,0.9914441732477974
563.0,2.6323088797589045,0.9927815572189789
564.0,3.3880102032390793,0.9605442596552372
565.0,-2.602387803093729,0.9611721206607139
566.0,-3.8077728273299862,0.9518752042812422
567.0,0.08558153289783886,1.0168797022476084
568.0,-1.5506963209634577,1.1120629911747784
569.0,2.9408291999566156,1.125956985280749
570.0,-1.6440655952223322,1.220236037287488
571.0,2.7412972531060174,1.2289717132074613
572.0,0.08522138847617618,1.2162255520685825
573.0,1.986299071771377,1.1482862426356963
574.0,-0.5778675694398138,1.0942509487569423
575.0,1.6503181018879876,1.1093342853096095
576.0,-5.030807843232472,1.2735186555542333
577.0,-1.0448892527255151,1.0829961293960235
578.0,-1.2886214841635861,1.214712671499884
579.0,-0.29188206741822215,1.1343420523759016
580.0,-0.06571188723098426,1.109640610823909
581.0,0.4535629404268921,0.9453081666001821
582.0,-0.4799411072016161,0.9471013429438484
583.0,-1.9354972331028295,1.0457834445904934
584.0,-0.29268837338708,1.0865627997677458
585.0,2.2240598508199985,0.9387060930916622
586.0,0.6241732814100361,1.0618456210210616
587.0,1.1373070711224404,1.0256072306558954
588.0,-1.4692447414809053,0.978612375423081
589.0,-0.24035093007505262,1.2180377412524983
590.0,0.42426309150808655,1.2252467759807733
591.0,-1.901966253225653,1.2433181714701422
592.0,0.8230044360139677,1.1725164779983674
593.0,-0.36046635888062817,1.197321585511187
594.0,1.4923982278429755,1.1593050505433715
595.0,-0.46837720885235906,1.0849365733061567
596.0,-0.542898365438475,1.0650323571953866
597.0,2.292304042172951,1.1393324841525576
598.0,-1.8202028082146724,1.0895381032855758
599.0,-0.777524578244422,0.9328279529001597
600.0,-0.4549269629447961,0.8224519888313173
601.0,3.0596925295993467,1.0373161698225926
602.0,-0.014934794279713656,0.9368750238573289
603.0,1.4197170607894596,0.9649423617553594
604.0,1.3048602671272997,0.9492346446512789
605.0,-0.5457461698748817,1.014461158197007
606.0,-1.0687975354302728,0.9393261379272708
607.0,1.9587349943352745,0.997428374118912
608.0,-2.446471283517607,0.9190677820251841
609.0,0.6838650963041708,1.0415523087297525
610.0,-1.1108003064321454,0.9958095917118859
611.0,-1.0819762105628978,1.0116712804896337
612.0,2.5270165224767878,1.0444545858463559
613.0,-0.17612523598736413,1.2716064662795734
614.0,0.7038412678621386,1.2030505544987309
615.0,0.7687621643926932,1.1717945258322058
616.0,0.30171665484244475,1.0713635932963432
617.0,0.7393087343836664,1.0663214479684662
618.0,0.5521383985986548,1.1729760185537472
619.0,-1.063916582814521,1.0891477233549705
620.0,-1.8224970412899877,1.1042521963664662
621.0,-0.4875763812316787,1.0763384393811726
622.0,-4.165616437585304,1.059972966305884
623.0,-2.1715609117591725,1.0978176871382435
624.0,-1.5086552721711006,1.0882438308521338
625.0,1.0564020988598146,1.1798992264401476
626.0,-1.6484802637465752,1.134393272011877
627.0,-1.4687738617485602,0.9841662454712716
628.0,-1.7133744027886437,0.9766167783127984
629.0,-1.0514500388126355,0.9952115842079097
630.0,0.6784931774341942,1.0502921474430247
631.0,-5.153222689013599,0.9917782655094762
