time,observation_1,observation_2,observation_3,observation_4,observation_5,observation_6,factor_1,factor_2,log-volatility_1,log-volatility_2
32.0,-2.4871408866153666,-0.5263679408748645,-0.38255140847315905,-0.4344821522090815,-1.3769346723818456,-0.2665788959154768,-3.0512861581292747,0.379939669376991,0.5145101003751187,1.8516521817836415
33.0,-0.3375047301608449,3.1085923938914957,0.7845775368468431,0.29915536231146056,0.6982857066691284,0.07761942968470492,-0.41721704356122324,3.07105939259456,0.76163803299036,1.823785342297115
34.0,-1.8415922896134929,1.2776764776507388,0.479970177543914,-0.4244862126302197,-0.2624464702036668,-0.035746288468702335,-2.071840534705567,1.7843918976129804,1.0777797984109168,1.8194004223276312
35.0,1.8102092767310536,2.495919082275048,1.0110126924186857,0.6341336626288188,1.0462133821609578,0.05555989867681532,2.378568775522701,1.6026554706936122,0.768498650508239,2.3927393055848767
36.0,0.12597132471163408,-3.9037426197199427,-0.3335307532246967,-0.741444682186648,-1.0341353991654174,-1.1906423470895102,0.5242206063256993,-3.694592056780453,0.8378410290423413,2.3832943992183493
37.0,-1.592355832784908,-3.701934146202974,-1.501381109909706,-1.0270013555080755,-1.3829815659479177,-1.4806546361236148,-1.3547500119183282,-3.4008483412608257,1.0322665526877222,2.313607965232502
38.0,1.4466257514629934,0.5441845354079509,-0.7086597131219938,0.07458318263502783,0.689079570314893,0.5428444468917999,1.4541390593628727,0.29407912956500143,1.16967975475195,2.0994510658414285
39.0,-1.0068590425536699,3.2463204786273026,1.1849201244583907,1.0318935984028534,0.9528889686166062,0.25247738126400343,-1.066348807088365,3.853572995232192,1.1252216873466039,2.0028673294779984
40.0,0.8270808043754712,-0.839247298424071,-0.2521849351949889,-0.025388193106043594,-0.17965183098348358,-0.36093450630625873,0.28590890237843897,-1.1649025993167874,1.5587222678541628,1.5573202514897893
41.0,2.0233652952444454,4.457499708398206,0.9660840868771576,0.8460420937932414,1.9664702744891775,1.1301623494982866,1.6094520330063058,3.9966386856835405,2.0164373143176793,1.6067753487097862
42.0,-1.3533891324476506,-1.576852192206697,-0.4056044709469411,-0.8382040851687445,-0.9861588186162874,-1.1173023021964672,-1.3094583760535412,-1.6837056628890184,1.5757315535249719,1.5093823060136535
43.0,1.5225196086763244,-5.967643954515416,-1.3421123463363043,-1.1618043847305464,-1.64392046983129,-0.6493927619721149,1.0957488948981087,-6.116781376624629,1.873150032791056,1.0112179618243582
44.0,1.893073570771736,0.4843189899126684,0.062458624622228835,0.19632989544018314,1.0236690492567204,0.38931944715457545,2.176785570960175,-0.3705220643841659,2.040056931189477,1.0258029155348738
45.0,3.007049489845196,2.274864640595024,0.5074377289298212,0.8732889732149354,1.0231025670242602,0.9366860652549468,3.385974494537061,0.7983579462066158,1.697136857714691,1.3248939044472996
46.0,-1.5210585172822821,1.3689732218447266,0.4433605792147032,-0.12992216280487479,-0.13850979285455187,0.008867742458904506,-1.0111832773980256,1.0256977929480353,1.3791817589011548,1.6152312727915834
47.0,0.2564230733124769,-0.1105656572693346,-0.4347171644475859,-0.3933075890408932,0.020061457671623227,0.39916623725919814,0.24111030187386137,-0.17341828797665496,0.9153817415160928,1.7921433070588597
48.0,-0.7096570199064695,-3.156448834882398,-1.3722749500820774,-0.9268983686005844,-1.509119422265921,-1.2969042624132325,-1.244190243701909,-3.5031500260558106,1.1949653396855313,1.9572537930758127
49.0,-1.450021576076474,-0.5385337134005994,-0.45086877325679137,-0.2159615604398758,-0.20357666997276874,0.06232148414587524,-1.3905286564481665,-0.08533554880453109,1.160500652878723,1.5680060803286144
50.0,3.3248601779142857,1.413177872262449,0.6567971804988213,0.6618879661874889,0.9804558082266979,0.7623705370704559,2.9386337229960025,0.5236152110202671,1.034800020388933,1.9785838259342134
51.0,-0.5092993142877063,-2.0672669651544835,-0.3702767485427885,-0.27749932114914794,-0.39643284421408614,-0.4374769238987212,-0.3481289430508981,-1.9012182324909976,1.125742564660873,1.9410800261119283
52.0,1.6083683387580232,-5.174991840412547,-1.4187828970641487,-0.5182070152023664,-0.7722918505543844,-1.5543774034373676,1.8164399509531166,-6.095447579571686,1.2570619883887135,2.5791702328399615
53.0,-3.3744075869185455,1.3029915933739438,0.2531008010319953,-0.1623380257210944,-0.9733439395921998,0.03482859714925951,-3.8099921656537834,2.228981032264635,1.231390270951575,2.536326374967549
54.0,-1.417483561834881,1.972066552391528,0.13923303153134642,0.48256527150414885,-0.1496742675489634,0.46675238001074787,-1.457505528299273,2.9436847917712803,1.511927841486414,2.466265882156782
55.0,0.022063831982106152,-4.462614290599663,-1.1818676930052308,-0.752051322531336,-0.8010166038943313,-1.2524969587725827,0.3464142822700651,-4.250855899624913,1.523158150385362,1.9720959543597991
56.0,3.2807626245331916,2.109094250413914,0.04279272848705351,0.1713906140243241,1.324453936995792,1.0097783905519857,3.109868004960551,0.9848022319901444,1.304420694300013,1.959287088341565
57.0,2.088773452761525,3.865839440695218,0.4474929719801626,2.0577293071170666,1.2717290235675187,1.0034766304883698,1.7808997710754837,3.300003116741546,1.6980559510477482,1.9277785233850735
58.0,0.4375589580651432,-3.6766596716632063,-1.0890492565781502,-0.4275842734982924,-0.5772773947498695,-0.9265637082214782,0.7360266496838204,-3.4550728653559206,0.9918249308301006,2.45419327478069
59.0,1.5409532365638088,1.3994113980567193,0.19977551112027056,0.22570999916249157,0.9054718809170061,0.402030402908414,1.3252924205253294,0.6900087971015747,0.6714788869633644,2.4088355596474407
60.0,-2.681584414262037,-3.520234535440655,-1.3823143386971237,-1.2656247487244143,-1.6031023192693992,-1.2240473777398446,-2.7072124512246893,-2.8806994241224086,1.0938843069500193,2.7546100863267604
61.0,0.5470102245714402,-2.4089074576953657,-0.5108643919797963,-0.17379018893657738,-1.1104837925021425,-0.6308745296991489,0.49383337421020457,-2.352844429733254,1.6301443729159204,2.5289513892486437
62.0,2.686332543368445,1.5023385013431974,0.11034688544377586,1.125296463767474,0.9800798158083404,0.8995663206286673,2.8442996636884073,1.1154164875264767,1.0093900086299654,2.2403495108644433
63.0,-4.5878057702192505,-3.2852465105114286,-1.3198498580269158,-1.5207422489892146,-1.7751144485084702,-1.8044897840367415,-4.878373033565316,-1.7792150726736025,1.1302728462781428,1.7931023241565411
64.0,-0.44669283513633273,-0.9357389717890543,-0.9225058418787224,-0.3467621205917564,-0.3155907509928169,-0.6880297086400256,-0.1655822066886221,-0.918935234993433,0.7978843775584554,2.1721454973291854
65.0,-0.17415662492631132,6.934957396094385,1.8550765285025668,1.9877397005417055,2.7243398363178906,1.5580804420442067,0.04707716157533596,7.199088799573675,0.6201956120454089,2.2359206389736404
66.0,1.1353239119094394,4.854478667595893,1.2605366131359101,1.1064071716862849,1.8052168730101232,1.2812140458205197,1.1994359164277675,4.924286867702576,0.4837254799108779,1.931246245456199
67.0,-0.8118635735148167,-0.25435148697133614,0.12233962886688965,-0.5860869668596957,-0.7767909100492096,-0.17400476872465329,-1.1401669331932496,-0.04451775845010563,0.46961077505341314,1.8515856150461258
68.0,0.3462051462125619,0.5677150322161415,0.0984579837806423,0.3853092752816948,0.1892320359169259,0.12145130132302251,0.6527287875685258,0.0766622021242425,0.4396690344414304,1.3751906624534713
69.0,0.7906362645759586,-0.9453253948707034,-0.6377744514007595,-0.13316566080271322,0.771259750970509,-0.29738267472878027,1.2361525465750303,-1.491110984394289,0.8412820074346896,1.3064407252889485
70.0,-0.3014188601054651,-0.19110165948716973,-0.06071079907243533,0.1113074036372613,0.2205629864688844,0.13121924959485035,-0.6504648165943845,0.6189743188838115,0.8178065093778226,1.393216524275296
71.0,0.014950503395278342,0.5678395832132017,0.646257240079896,0.4651232323791242,-0.16779259210811187,-0.42549688502716404,-0.07353743473709581,0.45914713865227946,1.2365147986558376,1.286930074821263
72.0,1.337152909543144,0.07653285481067611,-0.032076920345737725,0.3491841525570455,0.8032067014235154,-0.5344308644071125,1.4021577435201957,-0.4613662728565251,1.8536208306674558,1.527181752415241
73.0,-1.127052675697447,-0.019016923373311845,-0.47571802545769215,-0.5911629620851362,-0.32121263486953455,0.0013137475950339428,-1.0878887155933645,0.19419737670843937,1.9072454870709763,1.3079710573921928
74.0,-0.1027038917162573,4.85791140522778,1.3909950115227656,0.7972476789324731,1.0245527329266706,1.4655698033434128,-0.21391607445677274,4.903537669020936,1.9513649306034724,1.6397371608409306
75.0,-1.5989042792802173,-2.2253804504098085,-0.4592079251612648,-0.7860320045216637,-1.396616161978262,-0.5368580731088588,-1.5517015399959058,-1.5937897733693787,1.665401113686558,1.5084228469724605
76.0,4.004558688466251,0.7859903788847116,0.3304616654751306,0.5661299232450441,1.6766053557768403,0.7069786627378865,3.753305221837178,-0.4415682221612211,2.0715289239353445,1.5176221295231591
77.0,-2.847868096005202,2.615779938303469,1.3582941441667677,0.2241073961619363,-0.29923421103458897,0.10522058281724923,-2.9211243265021234,2.984799410458501,2.4021794017909026,2.032750565127814
78.0,1.176723589878529,1.677110408068241,0.13007660579648656,0.9779428402704693,0.5130371820028223,0.7400193818093939,1.0499589184605929,1.3065925066954507,2.0491701983092123,2.5645013515668698
79.0,-1.1095327082080886,1.5014933544557063,0.07852901163761963,-0.03801949644844907,-0.1815254720138911,0.1491426826225611,-0.8424341422322058,1.2188852464957785,1.809068034454552,1.99698046332304
80.0,-1.0740810637589377,-7.286517887925175,-1.7171265413611332,-1.7292144142346648,-2.521452959313516,-1.7825580625992756,-1.5725681402934435,-7.155645886926205,1.8336610675608849,2.227560564069712
81.0,0.12747138440411754,0.8994653493889161,0.6828168695861629,0.3005982452659621,0.7598984336543019,0.43688504788849236,0.950560971128163,0.29218262960903274,1.8269605633518706,2.008372157807372
82.0,5.059454353537753,-0.3304228434072204,0.6134575829443658,0.45716281726988284,1.3422835732750729,0.5838751128104407,4.809087176850513,-1.9718843513639002,1.5768238122490543,1.9743524230801628
83.0,-1.5306291800730132,2.5801020482503616,0.7289418131835536,0.0230868511349146,0.5084633832371226,0.5811183167436003,-1.7535932919408057,3.1771943391839055,1.6280381383597164,2.860330574610886
84.0,-2.643168090680425,2.101282708367882,0.392623317427815,0.25624141932554084,-1.2886639822688706,0.10238966388516318,-3.2188829590024333,3.0942143896715404,1.8019459718403885,2.5195739154062013
85.0,0.8129267122411056,-6.869903333828974,-1.6445321868074554,-1.0100555007306657,-0.9741704690202022,-1.3088684044061316,1.2255834649835546,-6.396878438290882,1.8819543493309923,2.4586035548395846
86.0,-1.1232783855226547,-6.56104120286915,-1.6800773187068403,-1.5123393706923465,-1.8980368617045806,-2.2589847309234337,-1.7957029084264247,-6.293960866313849,1.839967795642447,2.5690084159529833
87.0,-1.5057233158596417,-6.213491636049004,-2.1906434999978073,-1.8278413707877788,-2.081794517594812,-1.2341781829452725,-0.97543232379543,-6.362688066189752,2.1853793079155612,2.4213427276876427
88.0,0.6983063736677133,-2.9001832650147725,-0.775805274313279,-0.47772756012216816,-0.7807314678003003,-0.608971791108686,0.9605387485528323,-3.361963566256583,1.600594992941866,2.085696472921071
89.0,0.4693090108865615,0.022248720975188485,0.3711000055229037,-0.019208286390753282,0.1307878214126658,0.033864370655313975,0.11592746903817591,0.4470207027256785,1.5009691935893943,1.975132373664073
90.0,-5.042527109403978,2.4863734328970812,0.5016520129094255,-0.5648630100651864,-1.0249652294263871,-0.24608185767366397,-4.910350880691435,3.960572246414759,1.9032150095791922,2.1515261694618633
91.0,-2.7410220404091508,1.0299452362608046,0.6348171788185728,-0.03711890352647873,-0.7887178857817176,-0.4534383638720394,-2.456631860527295,1.7514817185318399,2.2981306398952532,1.4650996981777866
92.0,0.3602870607808654,2.472894063079891,0.35137443933868273,1.000127032094336,1.0692035402128437,0.7108699170716245,0.40201240577691205,2.1528386295992106,2.3510006110375996,0.9942960598709109
93.0,0.5153185080964767,3.349481960012224,1.138305722961978,0.9941611827615648,1.244526689619598,0.5327530540053709,0.15972744921291498,3.7756171881878675,2.003700706986421,0.9562547481443414
94.0,-5.281074773397297,-3.2125801772959166,-0.8534901000932631,-1.8599523645047016,-2.3810236547116777,-1.3409138309281285,-5.543660085547216,-1.6362229300189985,1.93006010726262,0.982023844906785
95.0,0.5397974494823292,1.808230187999108,0.0769835571043414,0.5921024060105353,-0.07617328892710151,1.0049136218730417,0.3342661055291983,1.8268775683268696,1.707468408895484,0.9857512635150848
96.0,3.3311607959946756,-1.2706917388212955,-0.5853958688917774,0.11454024710649843,1.1122723594252328,0.716198018894326,2.7670771134021868,-1.6902698387138555,1.7856907349716888,1.0898136927345035
97.0,0.1170425967463265,1.5606873881493637,0.4043764202169461,0.6991004211003816,0.10844439961276858,0.4488452265053064,0.2415778812210662,1.8165913873081356,1.7940423798876193,1.0565544116873904
98.0,2.7049634878243847,1.7775675096847636,0.5575899999489675,1.3081169670002684,2.0054450359525804,0.8379073239811179,2.6802078698498373,1.2434339578369564,2.0000552269348306,1.241978379074827
99.0,0.24125852023873134,-2.649018404957388,-0.4560817384354623,-0.7787051645806939,-1.0879243109375931,-0.45491508439394446,-0.346028301531317,-2.2731347504572508,2.4341024269519096,0.7222009735616807
100.0,2.0392594190680384,1.720618510784223,0.821527672659093,-0.2854072802478661,0.45754599651303185,0.705085238703164,1.9422567504011465,1.2331191718216201,2.5165879951946195,1.190788763033158
101.0,4.8960053311044565,1.1854561903115282,0.41250044814709236,1.2477004740621682,1.9138899871334087,0.4335900958425486,4.694989032840507,0.06479018761569258,2.215578082980352,0.9212823125192862
102.0,2.967433803380923,1.425487815313995,0.21694987157840195,0.6089221638293351,1.4177552491081764,0.5792994329385039,3.0499708688382148,0.6972844527037052,2.218901047304762,0.7801132127275705
103.0,0.9540625425785916,0.716418395469456,-0.41145354098530773,0.5726438145649189,0.42405685865600895,0.5928878262088687,0.6233440196846893,0.40656062603177767,2.104784933419216,1.6632378897203015
104.0,-0.40314831276287566,-3.8448323950928924,-0.663501279105562,-0.7131132374361373,-1.4786022506674044,-1.1550935790809178,-0.7339434573492148,-4.004599702381562,1.9136190848848136,1.917899248039477
105.0,2.0660932624420743,-0.681559618304303,-0.44576653523211296,0.768942274811981,0.5199460894570893,0.6187334623734209,2.4753949083807143,-1.2308908448574665,1.875204670676419,1.3572374922524708
106.0,2.659274548224956,0.8806452022551605,0.1949560928331503,0.82836765759242,1.2537858941074702,1.0574720089809304,2.3642125829890666,0.2811248529872223,2.1319118545571363,1.3915621533841787
107.0,-0.9313110969974168,-4.557331165719082,-1.2627446070176074,-0.936416818939303,-1.5058656981666154,-0.9070664235134991,-0.9461355957325587,-3.919442823254776,2.4222040327535206,1.8984056769332276
108.0,-2.6135910929631443,-6.156005547853538,-1.5253918484820073,-1.6320026441420612,-2.3624651660624343,-1.6459330196488224,-2.562900608406993,-5.203122287494089,2.3676791395857206,2.1544493133507046
109.0,0.7496456017116032,-2.2779281097347774,-0.1228720118534175,-0.4089235209162415,-0.31459389691135686,-0.39044437474371996,1.3755663984098483,-2.547089809053082,1.8342922237602632,1.9602160516501772
110.0,-0.7800456059139732,2.1829082817423786,0.10193320714577947,0.24092880554850235,0.07315147038936826,0.11656554914250108,-0.6692893500766014,1.7199319309182621,1.7957195997657538,1.4282478289036942
111.0,1.7148956436521918,-0.7195330030698077,0.584688629152195,-0.17911520594692462,0.7633264761469427,-0.3401248657128678,1.6662153861770512,-0.7723698311905356,1.9412039498284563,1.6258690729263237
112.0,-1.0236384885536332,0.4617583340086614,0.2797737647093337,-0.12913237990115403,0.1833535663307233,-0.19458397941051042,-1.251716732048692,1.3429309250102388,1.5672370401914564,1.1744686058976122
113.0,2.0582854716235786,3.9816709802374337,1.329851345908192,1.4334097125552576,1.3167508478706929,1.1210223129324903,1.923829887778315,3.07979651446546,1.7164423574838665,1.739981483493585
114.0,-5.291840860865358,-6.580744415415628,-1.1723611791727897,-2.602960042504206,-3.3505336432182986,-2.5929534244138095,-5.103549152905607,-4.823532582179127,2.1735774646695982,1.816073947235036
115.0,-0.7545453136250485,3.2859507659405818,0.6953620510699021,0.6645671117967094,0.7272363912003237,0.7606658811666173,-0.5314251835112618,3.6085314825688233,2.3099953699806015,1.5741643907737604
116.0,4.887257084246172,-1.5080031130891003,-0.575243352395602,0.464563284844965,0.9891610374167503,0.2838262327715153,5.0324697141698405,-3.042085436155116,2.2097327979255836,1.7294040322835231
117.0,0.7626342371770152,-1.0201586756654022,0.18509124167098345,0.19429481419274686,0.4156416819683054,0.08315194157101338,1.2765699333566227,-0.9452527087239682,2.142675134020733,1.9283364958496043
118.0,-1.827042257057461,0.1274273017538956,0.07220605253006152,-0.2356037289646276,-0.8945768159218428,-0.25632237884311987,-1.9138623224500038,0.5862006015692376,2.212669425266715,2.254253029498583
119.0,-1.2279048876945076,2.648328519793254,1.0903573070662076,0.3325807879686346,-0.04280382873639893,0.5412002424065083,-1.1650194725345437,2.82121342328754,2.11729286855272,2.6008323924782215
120.0,-0.7393739279547198,-0.3252566816067396,0.07067587406682332,-0.22999291684290998,-0.037082540930925806,-0.052896941951622006,-0.7411227002782407,0.5893163314671528,1.4969253824313693,1.6208064109129232
121.0,0.7443259888217,1.5042420202670754,1.0708787516286495,0.14823183902776044,1.0353526267094908,0.9462884998069443,0.9295743237938184,1.0279159298333627,1.0361015207344901,1.438635615565256
122.0,2.0602515707470985,-0.9061123723069036,-0.6992360497942814,-0.17576144327601723,0.5121674964212285,-0.10292716498380997,1.9930020331780232,-1.1734797807058928,1.175748816035418,1.3968679377113693
123.0,-0.6622697396829963,-0.9579207060474382,0.07990466379601013,-0.3353119770926438,-0.23257744727558946,0.10634121802242454,-0.4241878512429754,-0.08273162058154625,2.1224378668508366,1.2061236634341164
124.0,0.1160682163987099,-3.284834149039248,-1.151853867446503,-0.7198255359781023,-0.9797863931681023,-0.8905707702806526,0.41676848593479215,-3.3489460121863512,1.9032498284101254,0.9390686214952563
125.0,-0.9869623063162795,2.9175594433375327,0.4207246765035921,0.5544874899016606,0.8587802666661184,1.0381300630812784,-0.5589010828362033,3.7420089416937787,1.8203575113072694,1.368363290214637
126.0,-0.18240535677845052,-0.9695528198180613,0.1901630700241269,0.5281844067541299,-0.6936665254909731,-0.7731540206622111,0.014889907466905718,-0.9958587013388162,1.6855136922383909,1.2401206252472228
127.0,1.5920172437192461,-0.17756421572349015,-0.03724510435582817,0.023537979715754526,0.8029313749599339,-0.1161575225139706,1.3109736701207904,-0.17459601286603285,1.6970782925046544,1.8463501129121695
128.0,1.3172443990185478,-0.6617447936656188,-0.04342021749155932,0.16262044507711126,0.2256640300115244,0.28276705272871705,1.4429485209374062,-1.0174208630602295,1.4550522272425257,1.4521473212969978
129.0,-1.5253794709101305,-2.351422661980041,-0.36973732268818676,-0.8765465559642504,-1.2736331961492677,-1.2790233665747546,-2.1166517492000474,-2.0514368326114134,1.6264945371915915,1.8434330987468617
130.0,-1.4746617829991937,0.5657465089306389,0.2113172405391664,0.2446932406547408,-0.157015672361533,-0.1430300937473597,-1.4988399600808648,1.0487880791572017,1.8041536439284773,1.9289259805989605
131.0,-0.335404027098712,-0.9099879374229574,-0.2090833522319626,0.40364220470263107,-0.9081344086440841,0.035733259592563016,0.004650080299649039,-0.7967281993778453,1.4597493926077245,1.8265641709992853
132.0,-0.35324252054603317,0.7832570441588704,0.005323716811388657,-0.23838303623444582,0.32354416843490524,0.005022741389851065,-0.23277918362357405,1.0917615606946796,2.138436499013004,1.4633192033766524
133.0,1.5710286907060556,1.2232574583156537,0.1306696870289385,1.1969151847151611,0.3466984504978352,0.0660159451836298,1.3312525861161353,0.3890740697410972,2.2902068479474518,1.3462328880188268
134.0,-0.2390508046688409,-0.482166908125955,0.0464598415763548,-0.35249109140731705,-0.22854767518595145,-0.4114454204029573,-0.43025660347586475,-0.7503903703866752,2.7164015081222996,1.1483757072106653
135.0,-5.65003379505965,-1.5478810329258341,-0.4836447162050126,-1.1132728597397339,-2.2372931908783587,-0.9738474333683439,-5.737647410363165,0.35056243034320517,3.100335567757701,0.761159985514427
136.0,-1.00370348512421,-0.7383093748993768,-0.02176124975922089,-0.4027302770080367,-0.9708524445396103,0.11774913337812737,-0.7179766662751275,-0.941720392619121,3.331567695027117,0.9088801660931008
137.0,-5.462314672731057,-3.9349061206995,-1.3672759173806344,-1.7647755406149008,-2.8818439583666553,-1.8020265149060986,-5.167252379522263,-2.2412529355710893,2.9757748631867873,0.7928963432498166
138.0,-2.640526712179622,-0.24015780264618705,-0.07299830765905221,-1.1907230568138427,-0.9841080765997259,-0.3480711483391196,-2.6652546215021595,0.5447734879176411,2.481982676720993,0.9262228653233698
139.0,-1.3432609333791015,2.26056081621276,0.5643004008485599,1.052200541433508,0.15968289369787148,0.049493035349782666,-0.369603947670898,2.7318263325827785,1.9002010451973206,1.0927222034917532
140.0,-0.6720638242940399,-2.830823767215536,-0.7306536933678525,-0.9435392132819531,-0.8559501519751798,-1.0937235180397142,-0.8700020542206582,-2.4776173050181853,2.4198424354920074,1.8860555022822263
141.0,-1.744681356531554,-0.48280088217408357,-0.5598697585015955,-0.23753531933320093,-0.764536969754311,-0.5276951793221494,-1.9400832600747027,-0.3348616464150851,2.024021862730261,1.6763976964676441
142.0,0.2863968495301347,-3.654844723234112,-0.6874925479763196,-1.3263017533483987,-0.9721989466354286,-0.8445531109631459,0.10044998634625005,-3.97779656153111,1.906101281112867,1.7103402305139004
143.0,-2.782545414376032,-5.548812176828149,-1.3716621379718776,-1.4949397120265582,-2.736429472262076,-1.8227277761315537,-2.74666950036875,-4.235620311253648,2.1791275798414054,2.012643685379126
144.0,-2.813491959011097,-0.1970004086420084,0.04331145157773536,0.25161944922333856,-0.2973241799284083,-1.0327528678477516,-2.5526542937035708,0.6879744767408256,2.489482694434528,2.0120219362071836
