time,observation_1,observation_2,observation_3,observation_4,observation_5,observation_6,state_1,state_2,state_3,state_4,state_5,state_6,log_variance_1,log_variance_2
12.0,-1.0903350362523956,-1.6961886365536551,-5.608577571264327,-6.460223628454015,-6.1815579588323075,0.11035776068690673,1.0920807579183045,-1.538000328404055,-4.983701520856539,-5.626363714480345,-5.680145873833964,0.7366140550691398,2.1442141595303594,2.266080493024898
13.0,-1.2801702567106623,-3.516263946458232,-2.5933909425538597,-6.291270118613427,-7.5488159005249065,0.9706981515445237,-0.6596971879425126,-2.344038422761989,-2.363834845143276,-5.486577257359863,-7.315361570382097,1.1999626208368408,2.219144492921214,2.0539122251291637
14.0,0.8866882449632298,-3.5141832026806905,-2.2626882521816025,-7.563299754777275,-10.930146097616015,1.943021679636122,1.0824405793312861,-1.5947530036127753,-2.0178841354438175,-7.004592273372617,-10.940850008528862,2.6629841738269366,2.1079690643376208,2.2950266040869383
15.0,6.490319290948898,9.894721837090543,1.9359151144045368,-3.561683755553381,-8.61904827837198,6.9062091772162955,2.3766389115072433,0.8677448034245043,-0.37845469137977417,-6.58894158087158,-12.092319015573683,3.992200500233173,1.9853964632001135,2.2322643585533632
16.0,-0.7014255635039055,3.277858245680636,0.7628201539056076,-12.757738790415596,-10.968070643810682,4.754591713169987,0.3149463154905652,3.20459367519401,0.31458844709899836,-12.47647637462729,-10.462350227637975,4.688884072009351,2.0523903939372756,2.080092943341218
17.0,-4.499430308788302,4.226022810752562,-0.4415702382655313,-15.919675905295778,-14.170910538406975,4.137176466599487,0.19135407682330174,7.229545234435372,0.2440378653311891,-14.878850816082677,-11.932513281038931,6.077772094702516,2.4064328475215726,1.9222200834560077
18.0,-0.7390356131090433,13.330620847625976,0.005920624697109522,-16.669755917847773,-8.620334196158442,4.754077664109858,0.011422236974059224,12.050563113475047,-0.3732150349713623,-16.42448009835232,-8.369246421232372,4.710317255093307,2.2529719752045736,2.1167380061225116
19.0,-1.4555879704445096,11.463544311843586,-0.9069533526027653,-18.858240088894878,-8.221621459341842,3.577323100736873,-1.3617746618245794,9.593403088093726,-1.8766736760267941,-19.433617489599637,-8.114193607540075,3.5060005182394853,1.9729094901429178,2.023953137798262
20.0,2.61345068015724,14.653689397040635,0.21339658335541567,-17.504815968927428,-7.176095216494519,7.326222162948506,0.9645813418879923,12.96983922891492,-0.6444110306887025,-18.18230956849567,-8.125891270743445,6.291567211637048,1.9167966552017246,2.0833086143440904
21.0,4.3227135132028,14.053150676893065,-0.23351067543813397,-19.95029142490054,-8.21557809981334,7.111244310786912,3.0639460234784615,12.723941461532712,-1.0764649370174084,-20.39225474899061,-9.003182058875666,7.0281341398626065,1.515559590633318,2.1196949435026355
22.0,11.457039262108305,14.812014071616522,-0.5087404719947618,-18.67736150631988,-6.9093962101692235,6.489725737986626,7.932573101185971,12.047001344904832,-1.0252362841348361,-19.52040518786051,-8.569847162863171,5.647191119366778,1.7727175290882164,1.7924846186730274
23.0,5.741505574617715,11.905890144228302,-3.0365445906234494,-21.39409800841707,-7.450081418428721,7.11404589099096,6.901019128953074,13.048162495474465,-2.7267407099709047,-21.175684820937924,-6.880224199966699,7.688784905186317,1.727289040021957,1.5687972930675949
24.0,7.3268769029335825,12.720847682440453,-3.9593287404158737,-21.816478578045338,-4.780333483759672,9.003781807959454,4.586945012724176,12.769412584035903,-3.1077405916786427,-22.13657069269,-5.708033130763563,8.094807734497913,1.7819425680859726,1.6471621397873315
25.0,2.435888930219775,9.278499391954611,-5.135461429152611,-22.279976715608555,-7.563739562010383,9.598562287072953,1.955036448720234,12.151774480602183,-3.8109461464327055,-21.06861097522404,-6.418915436764504,10.60178069635773,1.7604475751448907,1.9082568296554938
26.0,0.4128695909402711,13.603587325767384,-5.230284565362045,-22.703683753576296,-4.228484750070691,11.964774618421178,1.3118614061084912,14.960499460646146,-4.773895762149005,-22.329493957641766,-3.7053017071128207,12.155499488286317,1.7302550558721135,1.7527826723862818
27.0,5.03225726312054,14.730832207798462,-6.688673892959186,-24.79050528834593,-2.595728311441243,10.830111017158618,1.6232820245821422,17.27962859659297,-5.053658162029977,-24.85642317628116,-3.2315468515693864,10.9349446646166,1.8249549303703259,1.6821948523016959
28.0,8.359249457477425,18.60374064590209,-2.9209406020133057,-26.052151870864382,-2.796760187929684,9.400007609987927,3.9495331123525874,16.7492700770912,-3.535902461199062,-26.76802892836633,-4.711738382480129,8.61201226713106,2.082986327814238,1.4487531798428774
29.0,7.386969000608686,13.181370956444134,-4.326903081750991,-26.992427605776324,-3.9127526520546088,7.191177030804703,4.954975153025223,14.661894740220946,-4.5607204327526905,-26.41321814892913,-4.504701465663028,7.554746183744343,1.9306365268957617,1.8236381033022688
30.0,5.2589938174138045,9.4585929934939,-5.4512561803244335,-26.30762638941638,-6.327751274561626,6.705151389958667,6.029053994825016,13.003169545024102,-4.203128126387268,-25.425813923846846,-5.714133582903267,7.494943364490113,1.7530377660333443,1.7693436419455142
31.0,5.762868062221328,17.284405342564483,-3.197209202469144,-22.681978485067287,-4.924362921058997,8.47179453432569,4.43158097500851,12.731430839169183,-3.9675460581252704,-24.066303000086826,-6.84336170990572,6.669015919324012,1.9347823397783317,1.6512396302708212
32.0,-3.1812218847554954,6.4977872939289245,-5.436006203758679,-23.50728933657345,-8.775105025433646,3.829030327969559,3.783973054799982,9.112409149113358,-3.992422673072539,-22.034212783678402,-5.639901568337502,5.568176904444814,2.4693592521947085,1.8808080718686586
33.0,10.62612243180971,16.033341248470613,-2.707120153977196,-22.889504809401455,-4.935268216983528,8.275434063079437,7.007016662982127,10.175529209195942,-4.002653056823889,-24.706998453800075,-7.100938193512755,6.4784173927728625,2.4153279642950367,1.9379825079608144
34.0,3.966303139395697,14.057860488647862,-4.6940355633122,-24.997333142185273,-9.971935742340076,9.559857528958025,6.864356903092318,10.944106831162863,-5.41305370914463,-25.381357341169636,-10.506619259656244,8.674520400191316,1.964440641347148,2.080553788365943
35.0,10.289060374644755,10.542702203438596,-7.670891683607585,-24.253945175568344,-12.268588961954919,9.985713365507964,6.332349305492513,10.667236061564077,-7.491329211886288,-24.73680152095128,-13.674442888460126,10.453303827687156,1.8552169603179658,2.1111179111048157
36.0,3.238419317673429,21.49532111739872,-5.767001002110732,-23.655269856756064,-11.98285204995659,13.157941448890174,4.118557447376057,15.356129194374258,-6.751730760545976,-24.33792221405806,-13.309493669761,12.096818978293747,1.8622432899974901,2.099756858500691
37.0,4.784639745398185,15.937940963479168,-6.292750872713636,-23.23077663960405,-10.20368932606198,13.741795516295188,4.344384077512494,17.343587639630545,-5.640079558202095,-23.484374664550188,-9.821024034879999,13.677687006496699,2.0219558630838708,2.1461051425060482
38.0,6.740961419059108,20.73487206536942,-7.3751419832181915,-21.94103320491291,-6.260673066939786,13.599078058056305,2.8477328402609783,18.833142904008156,-7.905084543610888,-23.079711090623853,-8.001024867838847,12.56908265786068,1.927478548230925,2.068485240970146
39.0,-2.5832151461366255,17.680392822176465,-4.713977846674819,-26.458976097086314,-9.848177160596537,11.133688054586758,2.852882271202045,16.351005620807452,-5.40943183076174,-25.191748267094763,-8.396768129000254,11.877380593771134,1.9980741853607085,2.171663427380243
40.0,6.11817301053886,16.37639331267077,-6.243086868838542,-24.324553027422482,-5.885351443729922,13.631202808034475,3.9977543897287013,16.325651200799697,-6.153545337111725,-24.494703511981736,-6.833520735577139,13.182400262015399,1.4638257690392382,2.148965941116002
41.0,7.756383099481436,16.981664677184074,-7.519321417363814,-24.042089423033065,-4.569988718098797,10.77153005162705,5.7831847006620185,14.847283619562766,-8.197270155433923,-25.1709297231104,-5.599334978532875,10.153171133563976,1.5140994356650697,2.0486421437321938
42.0,9.364502646746105,18.985033465345726,-6.2990837534857205,-22.284472438230537,-6.043256636936047,13.070584422272718,6.004091665316389,15.893993638497331,-7.449699621898073,-23.401135840650284,-7.171594001078344,11.941144886264127,1.8827729121870076,1.9648474885285079
43.0,8.341459251586077,16.843797824627845,-8.081915467460224,-22.81137171850287,-8.55230250155218,12.289083327066663,7.689551180679111,17.108371364838202,-8.595064785163837,-22.165458104614192,-8.53732996065957,11.972357187014707,1.938253085504374,1.8958413965459475
44.0,2.09391302475554,18.937855036578444,-10.1016425489922,-22.629880792927924,-8.909820090883702,12.303044972524177,3.9079526539986666,19.61213852985231,-9.147937756342989,-21.777499333270505,-7.802008029841336,12.046579852892037,2.120832695015168,2.2206941853823765
45.0,2.0091271299692113,18.80439392718356,-11.51483524444051,-24.447002088927587,-8.861046254279337,9.273475238511455,4.44227316132346,20.902405935785758,-10.578227812326379,-23.680936550355145,-7.608812047419385,9.976048491854906,1.8338393826629749,2.1806507507877595
46.0,5.487994222593948,19.554341153733503,-10.82146180673223,-26.784601868316056,-10.600567497463768,8.378094906754654,7.277215016984687,22.272069082066153,-10.174408597540292,-25.63374416518125,-9.53595222689757,9.377494468615316,1.7544448138063882,2.2672836499502766
47.0,7.497051132919327,21.480664527057982,-8.749218660070124,-23.720210040300586,-9.276178026355021,10.316130173483707,6.774113025934481,22.203639671247153,-8.145140488520717,-23.718293895855165,-9.649855817987236,10.197768214109253,1.654883178641141,2.26220066575468
48.0,7.971886287248554,25.16853188969769,-5.83270188525872,-22.48446222407028,-10.099887199283488,10.478339243720715,7.719324993525726,20.487118696425856,-7.3643600367054525,-23.6280435499987,-11.435005611601476,9.362918808888034,1.5834174889125772,2.390502618656965
49.0,4.6608532598791905,14.764992025882295,-9.912178833032556,-26.489144653915158,-11.497547679340045,8.642204160636798,4.623042630037288,17.360423833128756,-9.359160002117832,-25.21745045469948,-10.657761169137059,8.909083684108115,1.697427619924627,2.397673062750787
50.0,2.1797774965756513,17.424820425418506,-8.600698873203791,-24.901748794159236,-14.128106309025004,12.28222230231812,3.4615059742622574,17.81374740940287,-8.717502244200125,-24.40588195261546,-13.439034677077572,12.678464740531926,1.6805444019186802,2.0759789547777134
51.0,8.624684976401191,21.44099722305243,-9.312279459875736,-22.51653293014764,-9.044828630475505,14.527991257951898,3.151314070858159,20.322679959060753,-9.20981570155461,-23.487067916565564,-10.886173169662518,13.532536974413299,1.7918867625925767,1.9111124318675254
52.0,4.1401757541286885,22.948658276414378,-8.059729051280424,-21.38006811463243,-8.81997333154909,17.15654234071062,5.381743013275096,19.3707551909411,-9.176710818053465,-21.949093064562167,-9.276014813672779,16.246089678472497,1.9613717138470583,1.7373133451005298
53.0,6.796835045112108,22.888603941545686,-6.318890952283343,-21.969348358802524,-6.586734823210847,15.737543294105198,4.396306252763459,18.900386621410377,-6.7796593366635864,-22.73090761147898,-8.757075024147163,14.741094703118929,1.83832578577695,1.7794213843068352
54.0,6.203265097155081,21.523863056804615,-6.604197890327499,-21.304510154911,-11.657897127067596,12.779607842604086,5.495204900483938,21.35447272495494,-7.090828199615213,-21.561935963199733,-12.25053969973036,12.744666658808258,1.4991366593353477,1.7456982722745775
55.0,8.195589132823383,25.18414256079649,-5.830456913037118,-21.594986548484417,-11.512814104142468,14.368543303635846,7.674022398951556,22.733123984743195,-6.2182425207076095,-22.580906794759205,-12.853793477447894,13.00074307969781,1.8184297442888886,1.9631881088959964
56.0,7.568145992482407,22.54306226855615,-8.828849877379911,-27.717555188253346,-12.510671752277068,11.582532818581612,8.049900221239051,22.534561530913695,-8.726497051025785,-27.806872274644466,-12.842510218640976,11.231221765878058,2.0231579418759282,2.0885449097907114
57.0,4.85727291692649,18.65855443813703,-9.53165251849988,-33.28158595759861,-12.654618437974811,12.598304160012816,7.105967999705431,21.306875355265028,-8.817771174006525,-32.4344750583425,-11.496849115202135,13.14641024814004,1.6730114742458184,2.158760198283569
58.0,7.320765442609545,26.94471744832722,-6.140884260035704,-33.26950299975811,-9.468857056218305,11.277931957309551,5.047466230236132,23.211003189001627,-6.778899180039028,-34.63712971443281,-10.777376024371467,9.993573524039164,2.015772543127943,1.9200273515185124
59.0,3.6863354312666723,19.84707262202593,-7.206461708260963,-34.87009129071351,-12.6817594166436,9.378152046454455,5.381706344809454,20.58735354388095,-7.0583007770527555,-34.78011255399672,-12.105997476360496,10.079564323001145,1.7860978057044656,1.8025969250967608
60.0,1.6957285694767057,16.238145387723414,-7.074079216918705,-34.94074394897573,-11.712363336054818,8.839499220681406,2.4678621712792737,21.013309637168458,-6.058742541429851,-33.25789834940343,-10.791158728417338,9.948918284375607,1.4297687298007895,1.9415119331101438
61.0,1.9247190166876338,22.714273999580694,-8.218533717959795,-35.28558097849259,-11.451661874674478,11.859134329283375,1.4689937679816742,22.423551849558233,-7.878475354144789,-35.90458662351782,-12.005326939919192,11.315276830936089,1.5611475728554054,2.003344724653543
62.0,1.5846444078318476,22.339272449097628,-7.320617954598688,-35.82980969834131,-11.210460694386306,7.61443414090122,1.7667652479477034,20.241064990071013,-7.99415077570736,-36.4203009019213,-12.040959847034504,6.9578560361769854,1.6816635409585823,1.9327698836457097
63.0,-1.3941022188254544,22.20832208447044,-6.871689097358222,-38.618309253959694,-11.180906967373806,7.731486026735466,2.932970989132597,19.673567735480283,-7.898669485233249,-38.019986528892886,-9.933112578665732,8.098020865606115,1.9320067113651853,1.7578575499684073
64.0,7.801558409880371,20.87222842448203,-7.1483623783251495,-41.26877888935593,-9.718523620907082,8.584485721390092,3.6594930215632546,21.015600502647068,-7.112361713468708,-41.918596098643974,-10.974756824942435,8.891161189617293,1.7779685436995263,1.8486932693716491
65.0,4.748717025319236,17.79238970493777,-5.168116479363963,-41.25139785088927,-10.800390274319312,5.556218578450398,2.7190413203000032,19.448173139770912,-4.9187094998521435,-41.637891368318165,-11.226637182844234,6.151857306832065,2.0141458150552554,1.8439960311393557
66.0,3.0186454584673825,24.64915959352354,-6.045644181151877,-40.76521348913782,-11.429862628134163,2.9109580431633346,2.3941031615890855,21.751004476640865,-6.407318523195535,-41.24486836644403,-12.191771583389484,2.3499157210877266,1.8299224466827713,2.1297109296907237
67.0,1.012149200997289,25.034891636032924,-7.129414830385757,-43.31028899282277,-12.156466655101578,4.4014661966032955,3.0722620125501083,24.291335301019206,-7.442899037760682,-43.150815670546905,-11.690558105625467,4.112688657598361,1.8174778455488023,1.817356618243653
68.0,1.7868109955971156,22.97629349649341,-10.404884077468589,-43.22218431094048,-11.680384238041322,4.747602588462377,3.086671985890674,24.218000576258767,-9.764562943827165,-43.05419898449833,-10.56308358513532,5.7185582043157535,2.0033118607479667,1.9873129247072152
69.0,3.354199638426802,21.44095416256348,-10.79844978443336,-40.697717512984894,-10.113220032959545,4.440620817691666,4.190226070422444,23.849894137149448,-10.105215581887617,-40.40267904828569,-9.343064769803142,4.866944897599191,1.8389946570349347,2.0578626286782167
70.0,5.44224767429685,31.21790266254072,-5.824335767505581,-37.252435620313264,-10.815497112141866,5.885730752754796,5.540834016865387,24.065717579439504,-8.137850287123849,-39.00082555059925,-12.882012116442151,4.757070027496774,1.8382598089314215,1.6858804231795044
71.0,3.032005687461477,23.890115869498608,-8.355558040239497,-39.260424300577256,-13.96388647002831,3.0021717938428707,7.081574634829977,23.82377210843636,-8.40005593346552,-38.399879558188786,-13.126567652131255,2.914201772783499,2.2559501182751562,1.6998146147178648
72.0,-2.620654315970157,19.346052431222258,-10.376778826461546,-39.17630736994663,-11.81890152569658,2.4315455116232676,0.5302276552760308,21.622878295167766,-10.199148154131011,-38.135097155884786,-9.6007844819068,3.9546985252194267,2.1825731239481057,1.8316821691446
73.0,0.9509037915105814,21.39317312759508,-8.86466125718672,-42.72697915288247,-10.424816882548887,5.839286690520926,3.285848819630599,18.93626595716047,-9.032952549516029,-42.50763437710428,-10.616345341160354,5.518358188676702,2.683337895176866,1.8840573706208494
74.0,9.900375810009036,15.48157277474034,-9.655047094802955,-39.25566145934872,-9.260113733426238,6.962794912723455,4.521059622222311,18.708022897126575,-8.952034238825977,-39.38541469683274,-10.171018090839274,7.622504504185035,2.2796275751886337,1.928060394611629
75.0,2.371311711286814,17.49091003034923,-9.104010565561191,-40.770738443747824,-13.562830584604312,10.423801630211571,6.555876274967004,16.512533569357572,-9.180248761579449,-40.9157618572315,-12.140891278982407,10.642748523088358,2.194334274417378,2.199687235437121
76.0,5.025165705695258,14.896336326867328,-10.748348725211729,-43.32894091414227,-12.148247644674822,9.868346154919358,6.452553938739369,15.042397537536315,-10.302731830747149,-43.066046149223645,-11.672520488632815,10.091889582575071,2.461991361784402,2.172671576476515
77.0,8.293506051666384,19.43112548841178,-9.35295042076412,-42.71889834378899,-11.162727040095634,10.147606822167399,6.432848188615456,19.235771180109868,-9.65064423215693,-43.21370370153646,-11.614771238126162,9.943981325032029,2.1937565703506867,1.6686281880197524
78.0,2.5673560219280582,15.070577588263042,-10.567794235537207,-45.3884683472084,-15.219684129616024,11.226113282733909,4.6890064002584895,19.852878065431007,-8.954364115354126,-44.039431363858355,-13.264758981627574,11.873429234284785,2.3759859571283193,1.823693319187149
79.0,0.26735172727345136,17.47505601176582,-8.566874249355092,-44.058797967704216,-15.548837594957153,9.231367808849129,2.8682853122684726,21.741485879182925,-7.806382258332972,-42.39248838829461,-13.644028085502274,10.842422459471644,2.2427098902457896,2.0600680323239122
80.0,3.335896302254833,25.57672542758987,-7.513051010263049,-43.65139416609804,-11.228010861151912,10.610788610488216,3.9381130187932927,24.03464131040918,-7.769934998339464,-43.48040202119749,-11.869041296847548,11.443643113972621,2.4996023918184127,2.014336298301997
81.0,3.1110142699378334,27.519117084241987,-9.070379867173745,-45.82871752752049,-10.754452337062807,10.886002960810208,2.133053841935471,25.447262281420507,-10.619866596171493,-46.290560698819746,-11.67196929920906,10.25958423154512,2.1450672721695194,2.13938983405679
82.0,1.5893916748197232,23.087282383132585,-11.238375715258648,-45.48605760235888,-14.3828646336359,8.371324119274309,3.807260028585463,27.60567035938013,-10.363325275718239,-43.8891091360312,-12.544350756441128,10.200314183388594,2.327150130971064,2.0205783874999717
83.0,2.9718041701495808,35.473790068380524,-8.228232369663182,-43.47445658183047,-11.797737724468682,12.06234796694151,1.4363371321228158,29.42143084092456,-9.619056116387217,-44.713942097645635,-13.383412022194435,10.850042544887906,2.4170886794522013,2.246032201636161
84.0,3.5971927497236655,23.078181490088745,-9.491677042959584,-43.87077425181228,-11.010701588434154,10.759812808497763,2.4040213051994823,25.781689826123966,-8.8457654786478,-43.610707900378515,-10.579743383303807,11.391175169775835,2.193605059909293,2.2200912382929503
85.0,5.657371174089631,22.96064099210903,-7.606186847143015,-42.07782344913662,-9.66858906567732,10.944899399945532,3.074289262476558,22.740995656988833,-7.913413232788944,-42.7675321605033,-11.069624612263024,10.620471566680685,2.333333060896781,2.130192755459719
86.0,-0.6261440940275009,19.91855039647223,-6.687755573141722,-42.42161774098672,-15.428803827397116,11.590892897293289,2.230689880593072,20.99739757969043,-6.743766071043821,-41.54102009948267,-13.92794033416096,12.182764861907838,2.5105683524784124,1.993077871653398
87.0,0.7336169097142045,18.792799980434047,-8.847835307400636,-39.54686069473377,-16.30476755290236,11.722590300419224,-0.15388648415873485,20.72200546198535,-8.488142787074006,-39.790234589364196,-16.304602002005556,11.769767982788222,2.329111602308989,2.304502007006985
88.0,-2.7966882899396004,22.208428721402882,-6.14242079791018,-39.43950469474251,-19.940637123690657,10.828527241298836,-3.874938686498472,19.32205371618877,-6.8795356594403785,-40.76780966033496,-20.207278678244023,10.471670743311611,2.068491051048097,2.1472517931636474
89.0,-0.7929821586146302,16.031264753061002,-4.086438176732945,-41.85858085217808,-20.114545740154895,9.011838322183022,-4.4410400841717035,18.05292816763175,-3.5811353439651645,-42.41203460034255,-20.701940877324144,9.018180451135814,1.9552070358126359,2.0484117287036714
90.0,-4.775229866144805,22.015636993565483,-5.098682815054314,-44.07551218179159,-20.006466677221926,9.176822793793907,-4.797774715287827,19.37943480765666,-5.759480011373261,-45.26032960487635,-20.849824350872886,8.145629074017531,1.9605189478108598,1.8707937938780397
91.0,-3.501564382269668,15.901163831743443,-4.10772188604157,-43.844878316143806,-19.000085766067702,9.20284767585424,-5.38894761926243,16.05566786646489,-4.607336921149079,-44.378920185831106,-19.476729725391227,8.761617871483184,2.0576240287400336,1.9853695263564328
92.0,-0.3759049607183249,17.80122280007125,-3.613194281438183,-42.252994722243436,-15.760279543504948,7.944737770107776,-1.1745523884623763,16.166029229926,-4.135550378274529,-42.978840878784865,-16.73067903147411,7.705828727160385,2.3679129076560206,1.8089325902090911
93.0,-0.5668612365267265,19.759981870527945,0.38195645844658843,-43.21586483846079,-14.716739699503508,6.2062109608646,-1.2894754486977327,18.170574004647733,-0.32665303482887786,-43.330060528604704,-15.351412887579187,6.525185551436698,2.3490628343334903,1.771083247814197
94.0,-4.1641871639028,18.215701366319717,1.6907045403919447,-43.04593747641397,-16.589178061518542,4.095493334163402,-2.6336995127122225,18.988530617737922,2.3901786042590203,-42.536349204723244,-16.300318748057713,4.335072730200627,2.328934741131585,1.6972506468296682
95.0,-1.5278873715750558,20.824459084068067,3.5559656973501266,-42.33898647797228,-15.52463670006663,5.18808992046411,-2.48325055822357,17.792961424630196,2.424476106180177,-43.20300982775858,-16.61696233203125,5.037918319047915,2.1854481088673032,1.5880277301613759
96.0,0.24110076927720403,17.95513799971791,3.6594583973909587,-39.66306168336202,-17.331615651087212,4.770614768449766,-4.971458351911387,17.872723702596446,3.1602009284744477,-41.21825804186137,-19.65429870661013,3.7903948231612614,2.335819610287646,1.5989358730253127
97.0,-7.387550481935369,19.277833509375522,5.28677811283761,-41.855072652895316,-18.94755655367977,0.5607489570042139,-3.8013972647144447,20.056122340147112,5.123164206535375,-40.97439143493312,-17.29845032913859,1.4656296462845342,2.2502892706344264,1.750752560685384
98.0,-6.565507957176271,16.922191197744645,4.122513829963225,-37.99243287609474,-19.45550769216778,1.2167018954195963,-5.391210181177109,17.65711947870219,4.698206269131339,-38.007253049848224,-19.44508808748723,1.1887986280592424,2.379606531785868,2.029197070136066
99.0,-4.725307010803749,16.15091496068709,5.604491719614792,-39.08820921759312,-16.708430129161364,1.3471981405981384,-5.05936567593378,16.53859195250823,5.387225866215285,-38.989578888686836,-17.062950134205067,1.1646732105676258,2.3651366022027958,1.9438656428270453
100.0,-7.750151210541953,11.743483211546259,6.3270977564206525,-42.244565541505985,-18.89215408736437,-0.050667353500780554,-5.006055889487866,15.995470744373105,6.762383801623121,-40.43129787665928,-17.19990822006416,0.9110072138067005,2.314482491478959,1.8076796578533987
101.0,-2.857275921913124,17.173551354575615,8.247423231954219,-37.17208491223824,-19.15490186941953,2.514672786575334,-3.6378824044617595,17.411435733182646,7.657137707224306,-37.561701561915186,-20.02850832991252,2.3738006886479344,1.7395064446143609,1.9460908881060175
102.0,-6.978908721848073,16.011290966588525,7.53537776539858,-36.85832447019812,-20.67234019343562,0.10680283255384859,-4.858214172842765,16.159712493711123,7.819140190537513,-36.23727376408496,-19.66658541220068,0.7595684511487157,1.9803839221237194,2.0406826999016308
103.0,0.5682356340549655,12.686021277642448,11.836741362503105,-34.800514718408074,-18.478305999789093,0.4580744500887929,-2.610674042530865,14.310190483260717,12.12997506397436,-34.778803545936164,-18.93376930107395,0.4482902069639438,2.0000988751860524,2.0176619463731713
104.0,-3.587740898880349,7.509007473613602,10.575616599527578,-36.49472487378799,-17.426253904095045,-0.9885536006878857,-5.02063727613784,15.257872238953196,12.650252729694621,-34.94335190667511,-15.704919302848095,0.22367043388040203,1.650571543311414,2.3645134464238966
105.0,-2.9615903912877752,18.727275041765193,12.999700022880791,-33.15007988415504,-13.272554103256402,-0.5190953074504117,-5.945108968206453,15.659951667670866,12.199585232980876,-34.27006358955343,-15.484459639411796,-1.6481094022786438,1.762041843396294,2.369177844522812
106.0,-10.038826505492313,18.37542983355902,12.5749564871108,-36.60464538724571,-14.35024316319561,-3.410361731462698,-6.033173245454546,14.582623856580565,11.664912404139198,-36.927997576723136,-14.688931975736555,-3.5931954656302967,1.8311406606649303,2.4691343732921904
107.0,-9.414876790175663,16.979085654080254,11.879986971101456,-35.74503306109796,-14.453061223530923,-2.313771654173246,-7.516107975567537,15.221133467329302,11.427707595969304,-35.59363305185758,-13.91309499679705,-2.180468281517544,1.701391012735584,2.113840644886052
108.0,-8.168345614181703,21.338881502842355,10.371199443815934,-35.84571420901929,-11.212991759744282,-1.7671424943488332,-6.790567636490598,17.921531243945978,9.405080484348971,-36.04987618851766,-11.442735492914107,-2.0441492364702665,1.8556503393102375,2.0052197152976277
109.0,-4.013283631537098,15.232747060303744,10.782419584966124,-32.564503785673935,-11.231413956189854,-4.8253395867701565,-2.9043947997733404,17.65430065182401,10.834962428134384,-31.85963178377979,-10.399519050380224,-4.017847513229284,1.8012840615454349,2.0253270676342217
