time,observation_1,observation_2,state_1,state_2,state_3
61.0,-4.487185353938112,400.76197370620457,-4.908867698539805,400.8279037880996,13.715164325041004
62.0,-7.150816044086617,418.59858331344196,-6.535480204536515,416.17948363306215,14.221743837527564
63.0,-7.9041519029063805,434.571875876652,-6.675789947645669,433.4401768190623,12.412336577789459
64.0,-5.612315258318885,447.2985928965266,-5.761792078155159,446.6495081897971,11.98245127824211
65.0,-5.008715974404138,454.93784557107534,-5.919970313965175,454.73279423206395,11.814008719877437
66.0,-4.502555804325916,465.4537001180194,-4.271979977575145,464.2215515819414,12.758349694298177
67.0,-5.463726884404448,475.90633773015884,-4.77999432197899,475.9038784664277,12.6521538462049
68.0,-8.66231494996645,485.33309466208595,-6.605597634058933,486.7557030067248,13.427219733533654
69.0,-6.979489820511698,503.2678566018668,-6.496675042371867,502.67204622949595,11.455609094507013
70.0,-5.936110966420133,515.1673879883969,-7.2065013217101965,515.8028567439377,9.604392471696539
71.0,-8.920611298459606,523.611345866046,-7.90249344757412,523.8547049813184,9.99896937539716
72.0,-8.805771722557045,530.790692022909,-8.6657406971516,533.932380177711,10.285120042374452
73.0,-11.632216816181453,544.0649482771329,-10.568523775210432,543.104031018359,8.913998133583938
74.0,-9.682301892245874,555.7480080385569,-10.105184818240062,553.5036517462352,7.760155934269963
75.0,-12.71282034485101,561.1143914974145,-13.253805993931731,560.5383789945281,8.60670614174922
76.0,-16.45970228571781,566.7431122790031,-16.15002544607739,567.3961626556287,9.701167639832882
77.0,-17.732489113623352,577.9171782626579,-16.66828576074306,577.7051059927855,9.873732842779063
78.0,-15.050857474594167,588.2069830669296,-15.38331763440322,590.7623526662143,10.469047938846298
79.0,-15.573220672086798,603.2920193576052,-15.578092741299946,604.0796683700937,10.570220845247109
80.0,-15.534609488758877,618.4065902002379,-16.22337449901708,618.2482128482275,11.383368333626468
81.0,-16.727938332669332,628.1036469268062,-15.972076972137053,628.93681271687,14.242398407672914
82.0,-15.812805322600179,642.5449241250247,-16.625675547255288,642.3954725051549,13.331657532345542
83.0,-18.112548457286707,652.7753134482655,-19.019156397622023,654.5407472694077,12.824632628165523
84.0,-19.83262694276034,665.5289132988119,-19.05621434748328,666.067552259882,10.97244572390144
85.0,-21.1360547194789,675.7820727208784,-20.63024747467826,675.4631327017114,11.612679460360907
86.0,-20.136003849278726,684.0147429618079,-20.860787605762738,684.5105065323772,10.480097875325095
87.0,-21.411830837065203,694.6431139532011,-22.02002061813325,694.989047423173,11.572995669851654
88.0,-20.198470502509924,710.1108877041053,-20.63021883272656,708.5727302836893,11.765324716710325
89.0,-20.76079115559702,717.1864536980422,-22.346109896347453,718.9959557549096,11.549697158598994
90.0,-23.347712833632336,728.9951444197067,-23.04673569610605,727.5383093929772,10.369564371916516
91.0,-22.77795934532824,734.1245270137111,-22.56885815803284,735.8913477947676,9.138074963800793
92.0,-18.52548543166766,740.2584648008628,-20.12992184083382,741.0227955262816,8.947233448389834
93.0,-20.04247869654059,751.6501727779007,-20.641557101949637,749.9392927425185,8.627754807923683
94.0,-20.772638495179393,759.895855958626,-21.628417410168236,757.7828625129499,9.310858789118079
95.0,-21.37153065653445,764.5725284178238,-19.817658767485703,765.1964463551694,9.926845768476987
96.0,-20.34439282117647,771.8777860255612,-19.68907599978881,773.8459699375317,10.405622151188881
97.0,-20.065072643993037,783.815509574398,-18.569040545010672,782.522799942883,10.805854468594703
98.0,-21.093087103232783,792.9989329308803,-19.336046999805475,791.3006062037322,11.18910293687912
99.0,-17.613503910110634,806.6336150409479,-17.324020428798562,805.6697410616894,10.872786362786611
100.0,-19.6183198789373,812.2144763472195,-19.286254996805965,812.0479939985281,9.064500278836531
101.0,-22.096770882877774,819.1005772207726,-22.157311469177106,819.3735682127477,7.748712923885625
102.0,-23.50310427266881,825.31128480987,-21.525183582061853,827.3500422514471,9.394489116112899
103.0,-20.54319475090615,837.3020202804651,-21.090620951657392,838.2533574086216,8.903712417593251
104.0,-21.55094471563942,847.0278656961133,-22.335449867676495,846.7557896959584,9.885342599637289
105.0,-24.194220620582474,859.0378747612552,-21.32411363953649,856.0923180665156,9.984113886661849
106.0,-19.37948970467535,866.8495501437395,-18.733497311804697,868.4304163612186,10.511665612005817
107.0,-16.64481753068611,879.2533124856716,-18.81775435893914,876.5585083631414,10.540493807564367
108.0,-18.788310742356543,886.9493506759372,-18.39433442347874,889.2506526492887,10.441789422717973
109.0,-19.421776977452563,899.2488556862792,-19.30502016616808,899.973411942312,10.680467165564934
110.0,-19.247094768785374,909.3284535484638,-20.616525495338795,912.2935129666588,9.355759587911622
111.0,-20.035888882197906,919.0438963425552,-18.72093376570856,920.1635182303423,8.323011371116685
112.0,-17.223825864826374,929.0482073772693,-17.615052430411378,930.9644677673621,9.159018179912302
113.0,-18.40363071176515,940.3818896374439,-18.268823015177688,940.6822339631368,10.092453359327168
114.0,-19.790836109542692,953.295785728663,-19.755737818216094,953.8466953159773,9.411439660445847
115.0,-20.85300037947321,963.7354990130509,-21.784170022625222,963.7908791552434,9.537525494575457
116.0,-21.544281974445695,971.1082770642568,-22.838637777397672,972.047061563234,9.38014263637906
117.0,-23.145209400589586,981.3262167856066,-22.988038483771387,979.3130671067618,9.823472266142538
118.0,-18.87843154557658,987.9935278538915,-20.99399293367305,988.3694796992054,8.954034889066685
119.0,-20.82709099304645,997.9377894382843,-20.82511068500041,998.9497855822838,8.700770168968967
120.0,-18.66484910812473,1008.0894774304836,-19.585314375874795,1006.8023889855422,9.412640500721325
121.0,-19.35773630958714,1017.2006206868792,-20.110042534353724,1016.808703404657,9.188228093992091
122.0,-23.262182701950046,1026.3166705643944,-20.642185578889258,1026.985971821434,9.779069846643235
123.0,-23.506460134450784,1038.1262565098032,-22.301708016129872,1038.2168994607289,8.46649606928917
124.0,-21.492832678910236,1047.3774953295567,-22.159977155846548,1046.0008112799323,9.151461483472657
125.0,-20.547667979026617,1056.967831227422,-21.461383664128753,1057.126124959941,10.647605268087231
126.0,-21.654765579058793,1068.962950574567,-21.015714878063502,1068.7742301697558,9.078252572251824
127.0,-23.88217746412435,1078.6737204922258,-23.801229997626407,1077.4534664710372,8.600232897356268
128.0,-26.472683903838,1088.9804108378569,-25.893492778090167,1087.0508865801057,8.476515533625507
129.0,-30.02381968862425,1093.1409055541067,-28.617500685315324,1092.3655455196144,8.032270035155856
130.0,-27.40543481131826,1099.554328059165,-28.761077039843165,1100.9660905801895,9.826104570821952
131.0,-28.129131111117392,1108.7230946257605,-28.432900822016975,1109.446950277307,9.030896969835048
132.0,-27.227889501716195,1116.8857455610046,-27.048424930956276,1118.3971159107316,10.725989361150798
133.0,-23.977911641916712,1130.4421117212094,-24.772910520066418,1130.0693753711403,11.846943603067743
134.0,-24.72133452291376,1140.8118793257602,-26.35500419639089,1142.0971186682825,12.502021105068303
135.0,-24.33515234862812,1150.5768628362607,-25.12319496354581,1152.0911272040264,13.123176194145982
136.0,-28.89714906959355,1161.9410518553261,-28.14450036769874,1161.1859805731242,13.706369605616358
137.0,-25.729182155670937,1175.4599598518414,-25.279396582749413,1175.5333715294462,13.542695914215447
138.0,-24.515171677901886,1193.1868087405467,-25.501242957613083,1191.9776063376999,14.845601058668745
139.0,-22.859224020229863,1207.5438089665454,-24.012312139662637,1207.3133554626097,15.05266295609053
140.0,-25.57924228948646,1223.2091419647475,-25.475096453491695,1221.7849056105385,15.306990727224367
141.0,-27.12881123632279,1238.9099934122669,-26.06168078798268,1239.9321112530788,16.91163631174982
142.0,-26.518050467611154,1254.723358972354,-26.91612349379381,1257.3370779053337,16.868871630698987
143.0,-26.3962417739556,1273.6007795651412,-25.7119524506535,1274.661016939073,16.701541513941958
144.0,-25.659507315233363,1290.3973954887642,-25.17945016770365,1290.1869911446036,17.67907604572476
145.0,-24.994879057594126,1308.8079165625925,-25.26107000365253,1308.546767364892,16.67751910040859
146.0,-22.27273210438443,1326.0053512377,-24.682064872899552,1325.4496406064595,17.17126204456731
147.0,-25.413814574213063,1345.8012399908696,-24.645078622046622,1344.948665482607,16.176105150412575
148.0,-28.508322192107514,1361.886869357474,-27.42876190910286,1361.7527034785242,17.27330958279445
149.0,-27.149722204933905,1380.6381703879258,-27.122207612515794,1381.8073940639367,14.838514668950106
150.0,-29.499714551576325,1392.5206418081577,-29.142350095958154,1396.0724379386531,16.047637727470658
151.0,-31.530440888299122,1414.2316603865272,-30.31575438847057,1410.9913158513152,14.087067274748275
152.0,-28.518921255087307,1429.4728820068017,-29.629087773177837,1426.4419827289935,13.884669430853757
153.0,-28.679493639230145,1441.927943578933,-28.29868128781661,1439.6882109604733,14.17050852260549
154.0,-27.61732175780564,1455.7208864020429,-27.962942042322954,1454.5881208529443,12.254348926477958
155.0,-26.98202888442088,1466.8448052549122,-27.098544400412745,1467.7425794462065,11.370289919023323
156.0,-24.824156511166272,1480.4404995513448,-25.956630544728085,1479.7334843315502,10.491944185992734
157.0,-26.007317627733634,1487.8143605528874,-27.07713695951169,1489.5277939347695,11.420227591036024
158.0,-33.54675595449672,1503.526720844782,-30.622215567308498,1502.7996763838023,10.971068794911124
159.0,-33.581128555259156,1511.4632665627726,-31.64298559709332,1511.6017037445224,10.682873920911112
160.0,-35.52346412943032,1522.2881170373291,-33.31376219984576,1521.8240439637145,11.331340945005905
161.0,-32.326584580093666,1528.4752132863118,-32.22526540823801,1529.6031776000468,13.168107806061034
162.0,-32.05111816194434,1548.5920000461551,-33.983431371634104,1546.409450096944,13.32913274700779
163.0,-36.896571611346374,1557.2902877437994,-35.90027584490308,1556.768895755907,12.827016704664839
164.0,-37.44743335429444,1572.3828646252766,-38.389773268507696,1571.815056609175,11.276297025780499
165.0,-42.43600680711391,1581.6654290483327,-40.36261409965832,1583.2368438850233,11.055082350626728
166.0,-36.724168572182265,1599.3540814844475,-38.3686982750985,1598.2258370178301,10.745024590163515
167.0,-43.28624721097843,1608.0965723711581,-42.09512581244249,1606.5932613107868,9.809303826589561
168.0,-41.79233836866317,1612.4584116495453,-41.83501096176764,1614.5205353017402,9.220990235321844
169.0,-38.558651262362766,1626.5876100189107,-39.486837843802434,1623.5360066062908,8.967947835164631
170.0,-39.2290934646239,1632.7728568961259,-37.32930242713953,1633.555554250957,10.322435600107
171.0,-34.28509791669292,1641.914463236462,-36.18617252871545,1642.1639400790255,11.232766918533747
172.0,-32.59562873363809,1651.710712001316,-34.29058853692908,1651.9387378240924,10.196941872394264
173.0,-32.53857456738141,1658.5215421693422,-32.89449419931059,1659.2849018234965,10.592300378186884
174.0,-34.31864646684822,1667.5011803404554,-34.08792232126425,1668.1787161975963,9.272701010366111
175.0,-34.90063933870843,1677.9195861767862,-34.800229142759044,1677.1642380786598,8.702140252502556
176.0,-34.025852472475236,1687.2300162412218,-33.76510442737778,1687.041082398627,10.111463403189969
177.0,-33.146289794442666,1694.5440225352054,-35.60007027457915,1695.002590952975,11.13819452772543
178.0,-35.36294912951044,1702.6574428247523,-34.20606179750426,1702.7695019540442,10.945170149319363
179.0,-34.388320910213395,1712.587322993201,-35.532002916435665,1713.6373890175184,10.751571788703368
180.0,-35.506540690417026,1724.8803879544146,-35.35345323109405,1723.9528146131704,11.035762543299718
181.0,-33.76634001666272,1734.163977824242,-33.85973001108862,1735.0303405937957,11.367264989922752
182.0,-30.929233875459065,1742.5719932473512,-32.46270983493436,1744.8476881941874,10.996391276852911
183.0,-33.59215520758359,1757.4469726994078,-32.25476347133229,1755.3110279280065,11.08793751189392
184.0,-32.08657248148529,1767.530962836619,-33.25993366024837,1767.068834219024,11.146100984241592
185.0,-32.27588147488896,1779.570845797411,-33.73901288509576,1777.945531430736,11.48956515884073
186.0,-35.291356631071835,1790.7972304876625,-34.881552206496316,1790.127346181468,10.735401877805876
187.0,-35.83567351505719,1803.8624363058934,-35.84169817201513,1803.3016377387212,9.242412815978103
188.0,-34.24709231340021,1811.3243316721496,-34.53480487443838,1812.0606750282027,7.714482671518024
189.0,-35.27841376256936,1817.9026390496808,-33.30409673116674,1819.7685693832664,7.116230461687689
190.0,-33.23544127329595,1827.7038980125228,-32.40116908055596,1828.9208061493728,6.07145419737062
191.0,-34.08740690846591,1836.0059400433427,-34.387796445213326,1835.5553330988475,4.650467716603369
192.0,-37.80185161494931,1838.8499699590936,-36.58043053282222,1838.657242181899,4.255962723741667
193.0,-34.59706496330184,1843.2095888809713,-35.59909674112361,1842.6965942867203,4.777531812822129
194.0,-34.85271240758398,1846.2009827753084,-35.13944064266376,1845.9602980652046,6.052471542584519
195.0,-35.24633892271007,1852.8243004713408,-34.95544134611569,1849.3907807167418,5.121295876830647
196.0,-32.93428347623691,1850.7892230813543,-33.57464933992747,1850.3682159664152,5.385211743778002
197.0,-31.37295962457491,1854.9485040230609,-33.80778278883619,1854.1276871046007,5.879123177699902
198.0,-32.37883480228439,1862.8438704232929,-34.06442423058684,1863.8577887652086,6.100848992070877
199.0,-32.027332993216156,1870.7941714662145,-33.95019576429135,1868.9166044739002,6.226332389779627
200.0,-34.51736246552515,1871.3493335304968,-35.15179865521109,1871.8181511646974,5.281182941008359
201.0,-35.424174910302156,1877.16109584433,-35.57522187334365,1877.5573564618308,4.837523497017201
202.0,-33.86381606672587,1882.1936318783075,-33.285073556764594,1880.2031464733427,6.074924661616506
203.0,-33.556667711233395,1883.5994337586853,-33.86439182231758,1883.7725993040797,4.277587673282724
204.0,-36.20617148084402,1888.0942622359557,-34.58604593736271,1887.8510189142023,4.290481912138616
205.0,-32.876212420332855,1893.2491985427596,-33.48770229022072,1892.7524994317732,3.5667930846911258
206.0,-34.181683957622006,1891.4359792079792,-34.576598537130906,1894.7899232882462,4.791477570687862
207.0,-35.593232629349565,1900.0363012837875,-36.67344704411932,1898.8985737422836,4.036358889774622
208.0,-37.19228803082239,1902.1624842319252,-37.15031791735652,1903.1317775740274,5.029564322394584
209.0,-37.285231626249846,1911.0721769212682,-36.6351563381541,1909.6637910721208,5.3391655300113765
210.0,-35.07588169260983,1916.7628280200909,-36.094964797436425,1915.9180402124628,4.859275934050843
211.0,-37.034694128081696,1920.2236716090324,-36.40328465580771,1919.7816623686726,5.08905952168737
212.0,-35.86002915633093,1923.9332723299237,-34.86049955641202,1925.2926951125683,4.49051670504304
213.0,-36.54865175382451,1929.8453261586958,-36.4203900104739,1930.9787071801359,3.4450566032795416
214.0,-36.768721122130685,1933.61339446325,-36.18767270789238,1933.3224733055179,4.238871980675519
215.0,-37.4021859484203,1939.1575276140625,-36.44539828132073,1935.0060640751308,2.8807069820727813
216.0,-38.020793239652505,1938.966862910951,-37.67160857955266,1937.190889645707,2.876323290650633
217.0,-37.17445253231277,1939.740271155418,-37.184937549090336,1940.5409822425877,2.928801189323281
218.0,-38.27564934836878,1944.7777676571693,-39.20104073583219,1943.7356338419472,2.735655234419763
219.0,-38.88916374226954,1950.5137925911786,-38.03599609775839,1947.8224483678866,1.68732771985536
220.0,-39.21930095192132,1951.3275144118647,-39.582280703492025,1948.516344704846,1.373694866779949
221.0,-39.60732976418368,1949.4942505531592,-39.21847237926242,1949.1371057760243,2.3016155495942354
222.0,-37.898037712673506,1947.3339979707603,-38.363057932878014,1950.4826150046324,2.572773716782801
223.0,-36.33517774502742,1948.314946987797,-36.02068701620213,1949.9209197647235,2.4344172574649705
224.0,-38.56029680605247,1954.0214952736558,-36.155429938386185,1951.3953400965584,2.4957945973125004
225.0,-35.647367395551385,1947.5049843816944,-35.47414270705595,1951.0321644333087,2.994718025825096
226.0,-32.7787579359114,1953.2823425129704,-32.64296004644402,1954.1524852894213,2.624713298603078
227.0,-32.57736506165998,1955.7974064042323,-33.337675408255144,1955.8954386663338,1.1600549012360726
228.0,-32.24274643712792,1959.3630387651212,-32.46378106587639,1958.0487024775084,0.46156942887671504
229.0,-31.9205554052686,1957.0886671118371,-31.811316482954542,1957.8674784012808,-0.3157640376638656
230.0,-31.6150282172476,1953.1353044496761,-32.36259441015201,1955.3764702280089,-0.19897061243906053
231.0,-29.35037089026139,1953.8738322220752,-30.884496494951417,1954.21690960661,-0.3480787729296037
232.0,-32.20101627858044,1961.0569116535892,-31.35123698451591,1958.1238434893216,0.9160626840169217
233.0,-30.21015896689324,1961.000793685589,-30.44802466342951,1961.8400412401247,0.40901379748908184
234.0,-31.420543498571693,1962.3518548824165,-31.110284303808015,1962.8481173441062,-0.05822231914399845
235.0,-31.407810444298832,1964.3867313220956,-32.14586808664397,1963.1425707284482,-1.8931187451412068
236.0,-34.569985979911515,1961.5876210665797,-34.52588907645924,1960.5999940926322,-1.5387993099773778
237.0,-35.865924885452465,1960.3192545867187,-36.32724162412701,1958.794504311211,0.25499419284354685
238.0,-37.58623195026873,1956.9734604647567,-36.54443914081866,1958.4503190471798,1.8456882627248548
239.0,-37.312190629416286,1961.2504068705553,-38.48572145804928,1961.2008680033093,2.1466268757956604
240.0,-38.92287373470456,1961.3775774422047,-38.97711938974689,1963.935769040045,1.4700644495761925
241.0,-38.41648980097892,1967.3073679218369,-38.77511242713196,1967.9452038103343,1.2793299758371928
242.0,-41.572741360494895,1967.8575473229423,-41.09670757145771,1968.4441486500962,0.7722118315736984
243.0,-43.19392365817332,1969.399709576155,-41.68271226879968,1969.1083197332703,1.47110911532847
244.0,-43.130445440519196,1963.770266727054,-43.30464535835516,1965.4560626399568,1.5388921751449611
245.0,-39.12322926111111,1966.3307182932838,-39.1535135077107,1964.2398250008814,0.843148508996976
246.0,-38.6560898479482,1965.9502858307305,-39.633441532179084,1964.2262827323277,0.6712266327842334
247.0,-36.57600102648521,1967.3201322292105,-38.30103374731479,1965.913715496085,1.4545790395609295
248.0,-36.30992309399485,1966.032996924067,-37.53515604369755,1967.1490793821733,2.5403857465314497
249.0,-36.73855628227476,1969.3571643439147,-36.379262446705006,1971.504218255681,3.32398860842344
250.0,-35.13843246391905,1970.9035338402184,-35.84816004951658,1972.4199747520731,2.822601354174783
251.0,-36.86763813764792,1976.0623830263949,-35.09704657949126,1974.83577146211,3.2431734094416664
252.0,-32.42527699462776,1977.9950803069491,-31.84294133194842,1978.4435004644997,4.352069274525152
253.0,-29.48135614134121,1982.127324077084,-29.652464556274303,1982.4966937830538,4.317199538443412
254.0,-28.96897515796527,1987.078025212263,-27.90212035286638,1988.6690330228282,5.003308916975893
255.0,-27.502557981755782,1991.5800541786386,-27.44124483147844,1992.3325045814893,6.309088383006478
256.0,-25.17646641080852,1995.378463691662,-25.921234848620227,1995.1192810533887,6.949222982245528
257.0,-27.84029762649979,2005.9703524696292,-25.828000111374433,2002.7262944595573,7.111437649085804
258.0,-26.162217302606685,2010.6234672467012,-26.510349155965535,2010.7180436103693,6.709716383492963
259.0,-26.09764868070993,2016.7575054934364,-26.505908246160818,2015.3031288045631,6.057463347826827
260.0,-26.968384227920886,2022.885906494292,-28.22740387809286,2022.396360535305,4.51203796056728
261.0,-28.61292306081208,2026.8720626375407,-29.355363492660288,2028.7056350267446,4.746033826546719
262.0,-27.980120075156698,2033.9189152526528,-28.754665985074368,2034.1121138859144,4.680959280422994
263.0,-30.748739813420464,2037.4986707666844,-30.079735506142406,2038.3110532900134,3.1593432177089094
264.0,-29.24007030173921,2042.8593937693772,-29.31297619158381,2041.594857831406,4.304975227132298
265.0,-30.954308473729885,2049.0789835624114,-29.956667260889134,2048.3261792565313,6.525888112224608
266.0,-29.493855372213478,2055.865629434215,-29.622493599301507,2053.363633484038,5.8802633617476046
267.0,-32.40957624640097,2056.9240929537946,-30.12630542413574,2057.509476632162,5.419637671812556
268.0,-30.098947591118417,2057.9677454529856,-30.397984771898415,2061.545177350905,6.472109997491724
269.0,-29.385326442042377,2067.6261972900156,-29.33648510385789,2068.8662555987844,7.415420742219509
270.0,-29.6931213002098,2074.0194793343912,-29.17190628171519,2076.2138613643738,8.084008643798063
271.0,-29.764911307126496,2083.523106792556,-30.240886879439227,2083.322994713699,9.462047159140896
272.0,-28.160947456144996,2091.8808081370107,-28.478213530172333,2092.3883279903475,12.540392935183156
273.0,-26.068877591767112,2108.430735625304,-26.482769715627636,2106.5886393829614,11.72333007017011
274.0,-27.948314424457514,2118.150453510806,-27.21186438866203,2120.781316779251,10.885150437581864
275.0,-25.509962207701946,2130.1088541750114,-25.47872745436678,2130.1243796537556,11.168107825593811
276.0,-27.241918217429955,2146.313604990737,-26.72547726163878,2143.894689522051,10.295035698105892
277.0,-24.798829213991283,2157.0944735540074,-25.838100667369922,2156.2981932847542,10.123385860993407
278.0,-29.00877190276317,2166.026774388522,-27.064449878420724,2165.7461521155087,10.241944013299289
279.0,-24.07971294902755,2177.6879715199752,-25.237502768337126,2176.210688332571,10.857750795008915
280.0,-27.28182485870155,2189.1399198337845,-26.833794917639466,2188.3532283056434,9.853020885859626
281.0,-28.010889614322537,2192.567985812845,-28.58707397699322,2194.9238212038254,9.148714825574901
282.0,-26.400550393391047,2204.9175786726646,-28.357859472270324,2205.274185269757,9.51364106680463
283.0,-28.998647180324276,2215.489366473244,-29.371024215712783,2214.3133336782735,8.76510512509447
284.0,-27.179142486419263,2218.365085520028,-28.088286112233224,2220.4784988755505,9.058887763592004
285.0,-30.54782727781838,2230.397367821006,-29.429224008878275,2229.318533467611,8.837801174420107
286.0,-31.692352495097204,2240.745443054014,-30.34435008838761,2239.1248879300742,8.211184838547815
287.0,-32.529633591943096,2246.930334695876,-31.601321528097206,2247.120501263914,7.967557797929224
288.0,-31.720102063658445,2253.785843111722,-31.978295918132496,2252.536081493077,8.949222108522667
289.0,-28.09578625095706,2261.1067131747236,-29.383296646215634,2261.4360303853923,10.047104755685593
290.0,-28.90087973013734,2273.035131963562,-29.370453793525904,2269.8038004153104,9.23775723492785
291.0,-28.008243228517664,2275.950468940304,-29.781076538376215,2277.196624535631,10.161199329702924
292.0,-30.739790651579227,2283.6420339572846,-29.884554797032543,2286.505373042437,10.713623779368948
293.0,-31.366045119419624,2298.1507506401285,-30.650494817036357,2297.05201115925,11.462463203665903
294.0,-34.038090470748045,2308.1469371543253,-33.30673882914382,2306.8396239915937,12.346453733185333
295.0,-30.85106663169551,2318.8412170038123,-31.748277049576412,2318.418750995384,12.420239543272602
