time,observation,state
72.0,-5.043035718807852,-6.064189394442598
73.0,-9.947971743192625,-5.664626310264261
74.0,-4.860855175614444,-5.48768001172109
75.0,-5.652893368800661,-5.691880140452974
76.0,-3.3391340200040487,-5.637584411496202
77.0,-9.429474572928726,-5.4697446877538365
78.0,-8.809560863069589,-5.633606778154781
79.0,-8.001849655740202,-5.651928027839803
80.0,-6.807301259434515,-5.551105755412014
81.0,-6.78442032713589,-5.579494187534791
82.0,2.2484853730609675,-5.933911308904017
83.0,-0.42294919937293063,-5.613367928409267
84.0,-1.5244916979804977,-5.614474410019113
85.0,-7.737492539789182,-5.452450102836198
86.0,-6.980162770130089,-5.171525876075425
87.0,-5.444003545274401,-5.144175148325908
88.0,-3.1234582933301915,-4.987173363519195
89.0,-10.773045208293617,-5.3908671595152935
90.0,-14.85779912594748,-5.323009921969933
91.0,-6.720037546313213,-5.340635010294284
92.0,-9.021035421346218,-5.56311203769952
93.0,-5.356846157110873,-5.473417619276528
94.0,-7.2558026789319205,-5.268596553054018
95.0,-4.884302647619055,-5.300520161118295
96.0,-6.653372777165016,-5.810636391813971
97.0,-5.544739738558298,-5.744907939151184
98.0,-5.18489920525228,-6.132249688658099
99.0,-6.122979295444617,-5.944278332055976
100.0,-2.2411261681781633,-5.943200559874122
101.0,-6.3959145184466655,-6.194493695650942
102.0,-5.194063426959566,-6.3862457961843155
103.0,-10.837162564302925,-6.391581864062745
104.0,-6.458749393528694,-6.154652429614733
105.0,-9.993957298254195,-5.959546675885657
106.0,-4.487917182142631,-5.642844803618346
107.0,-6.991613966566652,-5.899692191081116
108.0,-8.81345756164917,-5.340617989725261
109.0,-0.8077957754896552,-5.048375006266386
110.0,-2.163461583669149,-4.4330146291901515
111.0,-6.844998027790419,-3.868376081838577
112.0,-2.590681346429421,-3.415073436888726
113.0,-15.880994425965788,-3.3706951104386222
114.0,-0.06641769543522269,-3.081501219734675
115.0,-4.593097189891541,-3.1733126051724088
116.0,-0.45328288599564415,-2.966495875377146
117.0,-2.1241534591426348,-2.9821283231335283
118.0,-0.24558970735746755,-2.986390922693559
119.0,-3.611595782349059,-3.019615998566381
120.0,-8.064798189300513,-3.135871684297044
121.0,7.294079736876242,-3.1496953513056893
122.0,-3.7571698523242216,-3.142999561806799
123.0,-2.9917409028016113,-3.2041076793926058
124.0,-1.801424942922975,-3.5637072807124865
125.0,-7.995713996890802,-3.529118650090668
126.0,-5.11416160410685,-3.7688820897278434
127.0,-2.008638921290383,-3.7442531570517428
128.0,-4.85965023418872,-3.8907774788442544
129.0,-13.384615230690827,-4.049513964541565
130.0,-2.717424973765908,-3.850453185111793
131.0,-4.562936018259346,-4.0631347851912984
132.0,-6.336733405662723,-3.949311918938725
133.0,-5.303800120223794,-4.202591493045397
134.0,-1.3470023814018015,-4.692732790901744
135.0,-4.623394861487094,-3.9350405303871687
136.0,-11.407727161843116,-3.975785771939117
137.0,-3.8797230549074,-4.2736052584956745
138.0,-7.60312891215014,-4.363704391464419
139.0,-5.333768084006908,-4.052064816639481
140.0,-4.295426439411124,-3.8682884980713452
141.0,-11.316998390117138,-4.327628271472853
142.0,-6.991632277865346,-3.882372217509397
143.0,2.5053254346657345,-4.272876377870368
144.0,-4.264264914160481,-4.466705839402826
145.0,-5.100781558908341,-4.946235105276642
146.0,-4.476574596014619,-5.327961644177526
147.0,-6.9446747033124545,-5.154458117585121
148.0,-12.87470093154205,-5.318759378854829
149.0,1.7716121652171246,-5.490496394947955
150.0,-4.219873017979664,-5.437928246327748
151.0,-0.9102921288202745,-5.195126129843977
152.0,-6.389444067236583,-5.785525741441391
153.0,3.623643807558646,-6.08027054237274
154.0,-2.151946860588711,-6.400894992681225
155.0,-6.921866795064026,-6.389730096806059
156.0,-8.85922635500047,-6.2144506170955
157.0,-6.272056300771642,-5.749729871710212
158.0,-13.256694414138057,-5.996510670331942
159.0,-13.666103613281756,-6.41027971059962
160.0,-6.46278975114693,-5.876107286976064
161.0,-7.709740281556625,-5.358094828607876
162.0,-6.330021215673143,-5.339615664286593
163.0,-4.551807661871161,-5.283416736438934
164.0,-16.598042422536803,-5.577442309529677
165.0,-18.151954751722823,-5.886419449045065
166.0,-11.962758023289787,-5.499226615191956
167.0,-5.478773512243312,-5.878932430525088
168.0,-10.656067805596212,-6.497414766371148
169.0,-1.3559437606376337,-6.7098857541895764
170.0,8.86646137433853,-6.593616007579257
171.0,-5.286945590246422,-7.026561918909156
172.0,-9.063647027465473,-7.237948177366885
173.0,-6.563973167428524,-6.662583897995473
174.0,-8.869538385972138,-6.920852910373822
175.0,2.4783567337084804,-6.879541766227417
176.0,-4.271683221444084,-7.1648874834892835
177.0,-9.004351183292247,-7.214235509980121
178.0,-11.550925102566792,-6.8488142734679185
179.0,-11.535060700196823,-7.019755016032678
180.0,-8.969483778978535,-6.741742016530083
181.0,-8.075701619964518,-6.748832829860489
182.0,-14.501049531210672,-6.843885999355846
183.0,-8.404001102764507,-6.786983956444138
184.0,-4.175416339643267,-6.322698170396038
185.0,-3.9070483504625053,-6.597682926406827
186.0,-6.7496340910721235,-6.3900389398775275
187.0,-8.770121918845152,-6.9496420437938795
188.0,-0.06854701589992018,-7.056351370264986
189.0,-7.8933981810514915,-6.792377449977823
190.0,-4.033483436782493,-6.242382764299579
191.0,-6.437420682920693,-6.290089927601398
192.0,-8.606619133348914,-6.531865869989798
193.0,-4.942765317790406,-7.020047878904933
194.0,-9.380430421094534,-7.458724346278657
195.0,-8.596060640565788,-7.617266138832594
196.0,-1.18582436197896,-8.168452699168194
197.0,-10.148957717503134,-8.279417787929223
198.0,-13.179426183273101,-7.657224534850965
199.0,-6.909825214118303,-8.04593546678413
200.0,-9.11622511839062,-8.035470851608768
201.0,-8.246569953731475,-8.045750419670236
202.0,-10.505119776890492,-7.89652882746073
203.0,-7.980490577683487,-7.489780928922856
204.0,-6.066795552423693,-7.878316313354854
205.0,-12.478476765870326,-8.068780562859214
206.0,-7.13787280726164,-8.532237048372426
207.0,-10.038955347270143,-8.656995932728805
208.0,-3.79742637085569,-8.505896251174647
209.0,-6.5780471605607405,-8.431686918690087
210.0,-7.373583600086008,-8.8706168247096
211.0,-13.091446941050894,-8.306466395218226
212.0,-4.751432130490072,-8.024660507759815
213.0,-7.531646802120449,-8.061661532197041
214.0,-12.60483003602118,-7.937418239517431
215.0,-5.375033094904452,-7.3085579774984355
216.0,-31.37314775783851,-7.239513462001548
217.0,-12.949548442971691,-6.868515809112475
218.0,-4.612677907338934,-7.067704793505008
219.0,-6.346181649711631,-6.708514523613095
220.0,-0.8387316646999237,-6.876278040453282
221.0,-3.2883478629331555,-7.1883415769567005
222.0,-4.704246239236136,-6.944281375334184
223.0,-5.297671426768752,-6.717438199178751
224.0,-6.2809685797051324,-6.7438548322204
225.0,-8.896117965203139,-6.950146086291265
226.0,-10.733689694895064,-7.1277832606345815
227.0,-1.5600106362705217,-7.332529928116353
228.0,-9.027309716658978,-6.996968547384164
229.0,-10.370016921188352,-7.416210220445142
230.0,-5.6370806500832495,-7.578718117442953
231.0,-5.375876704178284,-8.061066174978853
232.0,-7.895527454264792,-8.131237144866605
233.0,-8.160769002190763,-7.789061080265277
234.0,-5.10339528050674,-7.791556728749807
235.0,-11.540110133847957,-7.686566071548897
236.0,-9.309196196905077,-7.453173860005559
237.0,-8.352223743178694,-7.345861165616571
238.0,5.929230919712445,-7.241351076646545
239.0,-4.736645818397423,-7.531997751810335
240.0,-8.392426317122018,-8.198853395580622
241.0,-8.74402044230227,-8.397483391428091
242.0,-10.54735895542084,-8.289085684274543
243.0,-8.339339386697498,-8.058527532405565
244.0,-7.0612367047252445,-8.2064483616765
245.0,-5.988061642928493,-8.626712498421066
246.0,-7.631626399800015,-8.52796271148383
247.0,-6.037494182438435,-8.505539765273186
248.0,-5.306138688681393,-8.867952869205359
249.0,-21.449856085604807,-8.37401461218021
250.0,-7.712772661806154,-8.838661714856459
251.0,3.1692268884435038,-9.539197918541772
252.0,-17.788373626616966,-9.96115165382956
253.0,-8.413209881536455,-10.21381298370605
254.0,-11.66221345275789,-10.196740711309204
255.0,-5.537255196977909,-10.590765488792657
256.0,-14.888981887255454,-10.340411485332963
257.0,-9.51505882033262,-10.638803961112691
258.0,-19.94409382622918,-10.966288859257014
259.0,-7.220766891035565,-11.00661492935891
260.0,-7.9764258732892745,-10.835121444336226
261.0,-13.129057920169101,-10.640281829809346
262.0,-9.478537075955634,-10.85707852998613
263.0,-20.54407869325238,-10.345331414390644
264.0,-7.247407877064532,-10.181802450524604
265.0,-5.539619402489998,-9.58214124390213
266.0,-7.904762882306609,-9.509232491511627
267.0,-2.76961276235808,-9.84330267554511
268.0,-9.397600139923059,-10.311269598502044
269.0,-38.5373989599606,-10.74563802427629
270.0,-17.948848712388425,-10.583502184809438
271.0,-4.070368747700533,-10.651676734144015
272.0,-1.2788712471260055,-10.34463180993488
273.0,-14.348170932369626,-9.97328030753795
274.0,-13.856005548288028,-9.868728844989109
275.0,-9.55743227032287,-9.633385839457702
276.0,-10.368922926523636,-9.349901550130385
277.0,-12.778553658415905,-9.3433629718983
278.0,-10.391590178915358,-9.627199565594276
279.0,-14.838995031505714,-9.811010654004278
280.0,-15.836599497208582,-9.847194759088145
281.0,-4.334999003367484,-9.972408598030551
282.0,-13.245844342714456,-9.898945684380426
283.0,-11.087622592539477,-9.745121865188782
284.0,-8.051982172281383,-9.266865800631553
285.0,-10.912772615542194,-9.030967188998986
286.0,-9.856920816117363,-8.719497603888714
287.0,-10.389807736935705,-7.93426850074831
288.0,-6.332926128803242,-8.421030872214974
289.0,-6.087284496900305,-8.08344836070054
290.0,-12.585581108744567,-7.869424544506842
291.0,-8.088638793540893,-7.769106116460151
292.0,-6.056678445477964,-7.487822102311166
293.0,53.98958712438873,-7.674605843339104
294.0,-6.3959321320895395,-7.533006499180173
295.0,-11.960765322514188,-7.389368361462681
296.0,-10.730927830578988,-7.846620761426659
297.0,-8.318205321529554,-7.9620699894874845
298.0,-9.526708466774068,-7.2733855880413
299.0,-3.9322154980561064,-7.140440514998774
300.0,-7.128926700398527,-7.7123356236944
301.0,-7.125826258622074,-8.10599296197756
302.0,-20.61249975465841,-8.030655912271614
303.0,-1.502073854235718,-7.721019937195705
304.0,-8.491947531848046,-8.005995427315504
305.0,-6.473124881248436,-8.14831774392679
306.0,-5.280817725839502,-7.81238111222967
307.0,-7.886132748392601,-7.8438417491387336
308.0,-7.8722503490583575,-7.890906372091041
309.0,-8.723311532359856,-7.8768925089579325
310.0,-4.548016687942697,-7.7494499859939605
311.0,-14.514389209707085,-7.388897877697892
312.0,-8.976243508977795,-7.640666205353526
313.0,-6.2397648123730285,-7.639094062955345
314.0,-7.200588684863818,-7.6829333272775635
315.0,-10.965056691381893,-8.432241089939541
316.0,1.2500010435794726,-7.8361684499433855
317.0,-6.920788508987051,-7.793172974284015
318.0,-8.925029705430967,-7.427752291545168
319.0,-11.136143821249004,-7.236841189410702
320.0,-10.403636079570981,-7.103093366379622
321.0,-2.8814457692678594,-7.435476637996266
322.0,-6.687185657380706,-8.047451240982252
323.0,-8.03456264926585,-7.956255540004282
324.0,-3.5799522542232296,-8.09130433811412
325.0,3.271232016048483,-8.453619650708422
326.0,-8.750708264899913,-8.293942531463735
327.0,-7.3169756812134015,-8.450204764148715
328.0,-11.660467973178855,-8.136300422325263
329.0,-23.75677688908231,-8.132422157849762
330.0,-8.827740703984935,-7.616762252655688
331.0,-9.528435562438931,-7.724285785469567
332.0,-6.357665849904667,-7.752407435169296
333.0,-7.0288914847646495,-7.889177493198981
334.0,-3.678239570005978,-7.9388633253400185
335.0,-12.095503144816973,-8.088376520890172
336.0,-9.890870882166443,-8.308120341155622
337.0,-11.53197600517583,-8.556898131002066
338.0,-9.348922400288115,-8.4879376561362
339.0,-11.549174652431622,-9.081140212674695
340.0,-13.108265500632777,-9.091973679696082
341.0,-12.601279476661915,-9.20972801712438
342.0,-15.859845994889424,-10.149179759937791
343.0,-12.170256426655131,-10.400794112938337
344.0,-7.692864896408791,-10.396104362222694
345.0,-12.782773154124728,-10.515314635493132
346.0,-20.864918159126802,-10.16188710382602
347.0,-13.518442641264674,-10.457738243531201
348.0,-4.746863666749256,-10.771720290380545
349.0,-13.447800860335168,-10.977903022443632
350.0,-20.725685038799064,-11.031000708524042
351.0,-10.722439555006313,-11.032670029182702
352.0,-19.488995023723607,-10.589951911534744
353.0,-6.916139033286128,-10.104986986214968
354.0,-12.650127397191111,-10.06988458702416
355.0,-8.933072302523229,-9.747897241171483
356.0,-9.993219313048915,-10.518034892805973
357.0,-10.784145890430604,-10.621871188989674
358.0,-9.066991509345957,-10.676241287327656
359.0,-18.460335983504937,-10.536705834492903
360.0,-7.87185017526398,-10.147594366123789
361.0,-12.297668624228274,-10.154700182051553
362.0,-12.654116133176714,-9.707235219892123
363.0,-6.884360407781746,-9.4309247237832
364.0,-9.93261200494708,-9.47645830112057
365.0,2.1909244382960296,-9.813785471964742
366.0,-16.273311958578063,-9.66046205315412
367.0,-6.710872572861801,-9.834696246078982
368.0,-6.117177826202147,-9.791053041878133
369.0,-12.951565018140087,-10.378683127079428
370.0,-2.378002531091985,-10.448260712400792
371.0,-6.825694558426996,-10.106998490417935
372.0,-12.980065338506034,-10.473532438244076
373.0,-11.258336560488864,-10.724257810570625
374.0,-8.716090395810859,-10.997699692175763
375.0,-13.731696132204668,-11.541379314201908
376.0,-7.804053186307713,-11.639277595597317
377.0,-14.288379106144378,-11.777479437827814
378.0,-9.051844612952438,-12.17555291197662
379.0,-13.283084147809003,-12.542211994801793
380.0,-12.163133586091124,-12.28201951208981
381.0,-6.644938286113264,-12.785392537762291
382.0,-15.650835975287045,-12.883182102758823
383.0,-12.358841067894874,-12.854949178491504
384.0,-13.126345200095374,-13.20868879312571
385.0,-4.995714712059804,-13.00884824871883
386.0,-10.950914215407282,-12.170518935389081
387.0,-7.97093413087911,-11.832629049083375
388.0,-10.898653766143186,-11.580989506785725
389.0,-11.310453630995072,-11.748560135232866
390.0,-11.030018984515477,-11.268053505988002
391.0,-14.848166246019426,-11.81330004090799
392.0,-10.56238828780312,-11.67946336400599
393.0,-16.352785422758014,-12.076535611251442
394.0,-11.7306523842303,-11.836163893710475
395.0,-19.292671947823457,-11.604872736711545
396.0,-10.035508905372163,-11.070822409845297
397.0,-4.774373950448786,-10.728542886758724
398.0,-10.679446326753958,-10.765543505170784
399.0,-2.1814009450024567,-10.72807224104309
400.0,-12.17034969266318,-10.647695678518724
401.0,-10.870664778412856,-10.15062864211025
402.0,-12.145889391710556,-10.374184566499757
403.0,-9.98321413581559,-10.832127662412423
404.0,-7.582022822500139,-11.207716691274326
405.0,-4.165903309289705,-11.206763724736115
406.0,-12.312817504834767,-10.725527161723532
407.0,-9.275769061005649,-11.055632039101162
408.0,-9.186413981515079,-10.988581223729193
409.0,-11.268175664368293,-10.942557198260285
410.0,-12.040504388149765,-10.764965591379813
411.0,-9.780996500709339,-10.705632685539229
412.0,2.025495492832107,-11.09993502622034
413.0,-9.252580884736277,-10.948151672556659
414.0,-12.148687903857759,-10.242421995023905
415.0,-12.566703710100873,-9.425402594091345
416.0,-12.688304684155689,-9.36961094503976
417.0,-4.055868452005601,-9.026886324270313
418.0,-14.413514410718575,-8.812579647420495
419.0,-8.5148680286017,-8.854901516713252
420.0,-7.94240393162094,-9.030840625051143
421.0,-12.431127306663022,-9.493939753907208
422.0,-2.378774752751408,-9.415770342309703
423.0,-8.099203145730309,-9.365283953064452
424.0,-7.106455620954032,-9.068038333016103
425.0,-8.815610110081291,-9.413632738646088
426.0,-9.766936511836867,-9.911865417720156
427.0,-7.095361312312364,-10.04276423331665
428.0,-1.1276105384128723,-10.09175740169628
429.0,-9.981642173484877,-10.123071054909413
430.0,-12.525632968260771,-9.898744289674434
431.0,-7.6780484084324385,-9.945057573083059
432.0,-12.309834735919392,-10.141379329229519
433.0,-9.559398796157714,-9.880299993342824
434.0,-7.565622905377438,-9.913901425713899
435.0,-7.689106690373438,-9.700626504462138
436.0,-10.200334993822267,-8.831586358061406
437.0,-4.355799539231721,-8.696998969682097
438.0,-0.5936637143008392,-8.535602033798227
439.0,-10.030293336814362,-8.839842427976532
440.0,-2.1283535600505816,-8.893472206229253
441.0,-12.922244888373907,-8.576820033376771
442.0,-7.085466852595937,-8.58817025611125
443.0,-5.8966814799153315,-8.487819728056524
444.0,-4.6739014350164645,-9.42808699565375
445.0,-13.143838179713118,-9.034871092519671
446.0,-9.275222197581074,-9.105425475569088
447.0,-4.649081167818441,-9.60406093773694
448.0,-8.982490063343006,-9.842765027691101
449.0,-11.255504393082022,-10.443922910220621
450.0,-7.267097571465143,-10.591611362363459
451.0,-11.386587954358053,-10.61458718562456
452.0,-12.245060292907034,-10.334362927677892
453.0,-9.3808010927194,-10.317116652718925
454.0,-7.2160639390467995,-10.128921480784538
455.0,-9.697610055548726,-9.819014122913863
456.0,0.9129972575744496,-10.40458351002586
457.0,-2.1943155580480074,-10.53126380233906
458.0,-9.598160042721718,-10.909086847187986
459.0,-13.654067621227927,-11.449482089951045
460.0,-10.979176089792126,-11.183294470745135
461.0,-7.704374479061081,-10.94905783460737
462.0,-13.101751547622897,-10.5074916807408
463.0,-9.531187472162452,-10.04590547754941
464.0,-16.17560860339087,-10.023593660875882
465.0,-7.552868427092441,-10.583118450692005
466.0,-13.800158599231866,-10.817552513988243
467.0,-11.05928865521246,-11.199426248514808
468.0,-7.337742123829017,-11.215924787123384
469.0,-4.6733811626545245,-11.239462403212553
470.0,-7.424532233115151,-11.301195028424985
471.0,-11.572690768980724,-11.435561684749702
472.0,-11.544250834159056,-11.519557420468995
473.0,-10.40999560081407,-12.208674620467383
474.0,-2.070479806592397,-12.243801185671652
475.0,-9.551230774402171,-11.922258041604332
476.0,-14.367243722807256,-11.929914009977553
477.0,-14.414312586415733,-11.880746280607337
478.0,-18.294455526374236,-11.883673209848066
479.0,-13.760712353697722,-11.953696095679236
480.0,-4.01901865214078,-11.669643028118015
481.0,-11.260323950720258,-11.260599257040573
482.0,-9.500304578242497,-11.126788155709288
483.0,-51.41699852369524,-11.610635103634232
484.0,-4.783988306902422,-11.57942756719784
485.0,-7.639233171291381,-11.859173374964042
486.0,-12.48940197498213,-12.094585969195846
487.0,-8.69195208876995,-11.497932180420298
488.0,-9.883652408526258,-11.751953705828589
489.0,-14.291935302307126,-11.16373027415406
490.0,-11.05198762446918,-11.081113466517007
491.0,-11.647431890482439,-11.090974438699588
492.0,-9.822632362177396,-10.817507278745362
493.0,-28.146147962708618,-10.73454065342502
494.0,-13.00202976337588,-11.164053226399254
495.0,-14.623738613320919,-11.595546367676064
496.0,-13.476935132724584,-11.75816724063558
497.0,-10.383851193469228,-11.572627619817842
498.0,-16.005641990691842,-11.59884897149036
499.0,-9.584338208509552,-11.773244120762673
500.0,-3.7658838919228854,-11.476705978987848
501.0,-10.346957505528037,-11.600120859675247
502.0,-12.659383684309086,-11.456213153644017
503.0,-8.905857574350842,-10.977290809525657
504.0,5.655595089101366,-10.554395627052878
505.0,-11.727531022936969,-10.546509240822735
506.0,-7.466568608969892,-10.160349877860623
507.0,-3.1801300693979027,-10.17889177721482
508.0,-2.932043846819634,-10.17649046544205
509.0,-11.501475240840323,-10.469860259279661
510.0,-7.7841484451368395,-10.504244830230288
511.0,-11.381567020605324,-10.1629497212515
512.0,-7.646344613290983,-10.283913822778208
513.0,-10.143442699556038,-10.4295622288461
514.0,-11.352880563190773,-9.97355596544321
515.0,-16.905085539349486,-10.020462412529747
516.0,-14.594760566548779,-9.506884535190265
517.0,-9.372937165332061,-10.019355074014918
518.0,-11.322161697097116,-10.354053083697087
519.0,-8.82263653994752,-10.756315205881819
520.0,-14.140461453322247,-11.020890259409832
521.0,-7.130412152715259,-11.239581249277505
522.0,-8.076508234184036,-11.297199154260214
523.0,-14.903402038180907,-11.534243531218577
524.0,-13.445078715601964,-11.973213955684443
525.0,-15.863481974003363,-12.351515728807515
526.0,-10.703405964998039,-12.358559339141753
527.0,-10.34140071334012,-12.440349928412795
528.0,-13.399347354359207,-12.545984961208047
529.0,-12.798533017602066,-12.781180976667995
530.0,-11.587790847383003,-13.333410695877511
531.0,-15.350467994330177,-13.27030736319709
532.0,-12.875212810790837,-13.35111844531844
533.0,-14.382066265939466,-13.407721231116703
534.0,-15.117311706459446,-13.572386764889732
535.0,-12.373877808598829,-13.538682198475387
536.0,-4.643773444267012,-13.109870573612547
537.0,-19.842511904547383,-13.597940622457848
538.0,-14.412222226012348,-13.322886888872983
539.0,-19.129281638200858,-13.168749256041401
540.0,-11.17843353700864,-13.024380519434454
541.0,-4.302026883291068,-12.982980388639199
542.0,-11.253976188852295,-12.82841726490536
543.0,-14.926584267472933,-12.43215131969134
544.0,-17.035174681780973,-12.677123364402647
545.0,-10.999897848150402,-12.401195258772313
546.0,-14.415671118989644,-12.822810033654441
547.0,-8.951306229621903,-13.447385422062768
548.0,-13.49548964984427,-13.611462114159206
549.0,-19.243991774279753,-13.458473207838981
550.0,-10.29244766198881,-13.636995007027613
551.0,-13.140035499781584,-13.205906635294259
552.0,-9.010177761468297,-12.912809123148016
553.0,-11.08672807813729,-12.90025723420553
554.0,-2.253799365876464,-12.587703942123024
555.0,-5.117414680861207,-12.562181915819496
556.0,-31.997077674611546,-12.853457276479837
557.0,-15.44309356494778,-13.320521614229525
558.0,-15.508248064726198,-14.202626122748308
559.0,-19.47007232091349,-14.244786884181899
560.0,-16.243530086273555,-14.137448064885707
561.0,-12.584071972821182,-14.688356661343207
562.0,-16.568787548830375,-14.897001219035525
563.0,-17.75993108855981,-14.12970914232474
564.0,-2.8427881476397996,-13.812018687266939
565.0,-11.19751845781509,-13.872044104428564
566.0,-4.650775351310539,-13.649572118034055
567.0,-12.346360965518222,-13.93698535789865
568.0,-17.66856097053783,-14.150704640748852
569.0,-9.517936155671535,-13.903048467335825
570.0,-16.10867287086636,-14.143154011790989
571.0,-12.857766351410776,-14.180628518580136
572.0,-13.31809999178869,-14.510184090047055
573.0,-20.815331859667147,-14.702911366844095
574.0,-11.267142083180081,-14.282083612544703
575.0,-3.563843570849663,-14.213093734656935
576.0,-6.334890878798295,-14.206472373528936
577.0,-11.877149803936334,-14.783190662338745
578.0,-15.661749380927459,-15.093755760059167
579.0,-17.26585351871142,-15.21574348110733
580.0,-9.85539756674015,-15.040145908616454
581.0,-13.640472798374358,-14.823206487281162
582.0,-18.776385081247405,-15.317512839536152
583.0,-13.068881789127122,-15.656265348184215
584.0,9.887349030502724,-15.445380714635116
585.0,-18.561004478233137,-15.325876155232109
586.0,-20.573325414353658,-15.55458836559845
587.0,-43.649040738074774,-15.69711383733285
588.0,-21.355892492019258,-15.7449917522771
589.0,-13.67508960260714,-15.66603755349684
590.0,-11.865218786126185,-15.962858990506213
591.0,-18.062834865482454,-16.036532036267342
592.0,-16.455596532642588,-16.042345478665837
593.0,-15.123951432147944,-16.330462941546084
594.0,-14.831394286512491,-16.526898542644876
595.0,-11.47135963581436,-16.30583908864505
596.0,-20.401104974725165,-16.58619434941133
597.0,-19.82116710680962,-16.290263464013005
598.0,-15.498703205054543,-15.967638895413401
599.0,-17.223384547162176,-15.922571012419967
600.0,-17.785818423470186,-16.19754995417915
601.0,-17.835831022189915,-16.514959263707492
602.0,-24.90547555435837,-16.3859244656901
603.0,-17.315530995951118,-16.124643658084526
604.0,-16.735001255595453,-17.12376178919519
605.0,-19.315719624419515,-17.3020002985274
606.0,-10.171159845145247,-17.772053549161445
607.0,-17.51067050446046,-17.73260351804318
608.0,-4.103029653072662,-17.450394874141224
609.0,-16.936960813051005,-17.800906666556532
610.0,-15.87876726968532,-18.18967190281174
611.0,-14.699018612328839,-17.842876105103347
612.0,-27.031297968396736,-17.62758925800681
613.0,-18.21340310717851,-17.44267812872352
614.0,-12.011716137895457,-17.1898330067076
615.0,-15.271574863044801,-17.21338817609867
616.0,-20.483788863714754,-17.00758504964019
617.0,-15.215936309864041,-16.645998134366952
618.0,-15.818252635299613,-16.613268029165532
619.0,-11.47965532765323,-17.2259463259959
620.0,-16.19752586595893,-17.185214232478366
621.0,-14.453404658763677,-17.21713867639167
622.0,-16.79279840486487,-16.93429904296239
623.0,-8.657901131722582,-16.505370400518736
624.0,-19.330756321073142,-16.20010099162039
625.0,-18.339865059501516,-16.518577108172718
626.0,-19.607980058447016,-16.091692509365846
627.0,-14.815071164296098,-15.94335206205531
628.0,-31.890469913508355,-16.122142565236164
629.0,-13.564244031128982,-16.36651751491149
630.0,-19.18515001387142,-16.423479506863902
