time,observation,state
140.0,-2.5393469608020527,1.12529129914674
141.0,-1.8446017048881527,-2.525491014202695
142.0,0.4961928817980924,0.04854852257998177
143.0,0.5330391785651316,1.1492944259314475
144.0,1.443323983959324,1.8855128056754715
145.0,-0.2292056647447147,1.6714993051627025
146.0,1.6420908897408424,0.41057365711725935
147.0,-0.6249883235262221,0.7396868012863205
148.0,-0.5219275784005579,-0.07798592209737909
149.0,-0.6571253727876442,-1.2634297634763838
150.0,-0.9126287802370986,-0.9331736594285437
151.0,4.962389762761815,2.2603905028056217
152.0,2.792283118714275,2.427660995321263
153.0,1.3135112028634128,2.571734361959086
154.0,-0.4008713773067123,1.365667175544228
155.0,1.0814140161615933,1.7278322144087075
156.0,-3.955243741314563,0.6804549511896971
157.0,-0.6619958633665193,0.945136235743143
158.0,2.724393273924737,-0.5792010507046379
159.0,-3.296960192675836,-1.5543718599037537
160.0,-1.6876754151606173,-1.725836754916981
161.0,0.4518795013960011,1.1341495694138115
162.0,-2.62915359011809,0.35768041571049747
163.0,2.6506524999141674,-0.6736564783001789
164.0,-3.2832596359799093,-1.4252745878619164
165.0,-5.0913763966573145,-0.6603485265963025
166.0,-2.363923061471677,-0.9512210908528616
167.0,0.7802546390904901,-2.0686633945171558
168.0,-2.688432369725726,-2.284799750958301
169.0,-2.785359963844183,-1.9292026326075788
170.0,-0.6608801767824786,0.40758834301528535
171.0,-3.999797540514554,-1.7797688196474646
172.0,-0.7255812390133121,-2.255540489840688
173.0,-2.872982671480063,-2.8948628042802573
174.0,-1.1539824350434635,-1.9812032601164855
175.0,-0.10750789542548589,0.6566946603866708
176.0,7.114351310609916,3.0863989324041072
177.0,6.839630740544015,4.1499134355730245
178.0,5.458463608339532,5.624137068476871
179.0,3.0483287405365145,2.8244099184399807
180.0,0.26562444089380244,1.6084180731867979
181.0,-2.2990805826688616,-0.5808156925010717
182.0,-1.2411434184876269,0.3514019187850129
183.0,0.629272748388188,0.25422259683759235
184.0,5.169009736642602,2.262339720105522
185.0,4.815041293153278,4.079019495787119
186.0,1.0758704829439054,3.9793827174640146
187.0,5.956579057553883,5.225942615905279
188.0,8.873435988528737,6.075485318519696
189.0,8.507952598804184,8.306237630409619
190.0,8.861214644520723,7.601932294994944
191.0,6.725766636810101,8.702896035562082
192.0,3.066939376791692,5.772432077410825
193.0,6.586796420157456,3.7564084110875706
194.0,5.764012215465876,5.367691267132043
195.0,5.474725746882629,3.9515246376284847
196.0,5.700683081297387,4.0899376479607765
197.0,5.1017337879115034,4.006076599481447
198.0,6.377754000295418,3.147733517308068
199.0,4.771408610858164,2.3623534236097607
200.0,4.046838815391306,3.181514714536357
201.0,1.3626966635267226,1.580089569082513
202.0,1.899491282215067,0.014357691273797268
203.0,-1.756383479354756,0.29544667860697876
204.0,-1.4047101502550654,-1.938153529814791
205.0,-3.599367466534529,-3.5187553384113204
206.0,-1.8754368158385468,-2.270290516955986
207.0,-1.775545210586297,-3.3953361687832775
208.0,-5.448845486336792,-2.3199657301407868
209.0,0.8496775393286793,-1.6772618711588811
210.0,1.0232881355483663,-0.7600709806941304
211.0,-0.013697315067475069,-1.4647526621043796
212.0,-0.3351003772431198,0.906417647556375
213.0,0.15708765019004378,3.621993001152692
214.0,1.3109691030855293,1.6742404220026654
215.0,2.5519254304692858,-0.08702535758614549
216.0,3.7625899386599118,0.008961853713748538
217.0,-0.7404092030428149,-0.03832907890184266
218.0,-1.2152591161112447,-0.8761059334698771
219.0,-0.5102829617838364,-0.828919650304027
220.0,1.8549689961707159,1.688388426317725
221.0,1.0288997521409344,3.268521581091137
222.0,2.691016794452558,3.423965017945877
223.0,1.125245729684244,1.9705980143851922
224.0,2.8326848578369646,2.218289696772399
225.0,3.6215831593188446,3.6079775570244585
226.0,0.3881001382985021,2.9238110159289215
227.0,-3.5154407734403774,-0.1374002227478237
228.0,2.3694690673902086,-0.7395654492675564
229.0,0.3804040311654485,-0.16485113357098713
230.0,-0.6138327747696748,1.0049444591881767
231.0,-0.24602680280620992,0.7700223170182444
232.0,2.6643895452475617,-0.19325679417396924
233.0,2.7078246396936207,0.18902546381690252
234.0,3.4676760636169854,1.189775141728285
235.0,-0.1572674455719315,0.41536963269198046
236.0,-0.10894077811357361,1.1576571277612695
237.0,0.723935830766411,1.249531501728431
238.0,0.551773810177214,1.4113567590692502
239.0,4.48019529779442,3.1927768350642043
240.0,7.015454723856972,5.017251293202239
241.0,5.215716574222625,5.067112636414075
242.0,5.511845603435569,6.126706122012417
243.0,6.40702072110401,6.791799336274431
244.0,8.73767376365113,5.541091947943235
245.0,4.039320633632221,5.425444208348526
246.0,6.067228982105368,5.436059444989342
247.0,2.821922794304917,0.5638860355951678
248.0,-0.9534993333588648,0.7720819465870212
249.0,-0.2966509479329821,-0.3595424339711767
250.0,1.925875304201551,2.145685866098188
251.0,-1.6332955977477779,-0.46234671236735325
252.0,-1.7257521441201815,-0.08918523848287302
253.0,-4.346611700022927,0.3387735209751768
254.0,2.715812934530495,0.6209287239443153
255.0,2.719820350149898,0.9744435836430068
256.0,0.01672265114689686,0.7686103359078683
257.0,-2.5684600062114518,-0.9363842537335438
258.0,-0.4489618328122609,-1.218745677697052
259.0,0.4997165319145409,-1.4704176202502692
260.0,-1.5687927079786501,-1.6472618348455816
261.0,-2.5827251879890025,-0.667883182921252
262.0,-1.7426521523050564,-1.4975552360420026
263.0,-0.8523831208594621,1.1206982438822748
264.0,1.4804446938746005,2.463562849251334
265.0,0.48755083290324164,1.120371520591339
266.0,1.142771697906105,1.102644235557307
267.0,0.5784419270932865,-0.249100691523092
268.0,-1.363322166665925,0.5697472371454901
269.0,-3.2764130970341365,-3.0789183380144065
270.0,-4.062838783219835,-3.5456422701194503
271.0,-1.728955164055082,-5.5658312910983145
272.0,-9.444520268603194,-7.568977170951479
273.0,-4.126279756956682,-5.1909096363585725
274.0,-1.694110909603188,-4.986890893932052
275.0,-2.504215066396192,-3.579658743181531
276.0,-2.342374187443934,-2.8882730109163566
277.0,-6.106694900544318,-5.8752306543006405
278.0,-7.750536932001771,-8.436294452960384
279.0,-9.753536447129994,-9.613753624623396
280.0,-5.595951712871608,-7.668361571386755
281.0,-9.122519986349925,-7.760620717271994
282.0,-7.442786956563082,-8.43121496722692
283.0,-8.654638633477132,-6.996204444991834
284.0,-0.29734688494315265,-4.413429440545285
285.0,-2.5827444775048294,-3.3863990522381213
286.0,-3.7057784804271856,-3.4049392126561138
287.0,-3.007383834059089,-2.633817629012886
288.0,-3.0447598834145007,-2.3350011303679508
289.0,-4.025826112465914,-1.6355475110489155
290.0,4.94400134369725,1.6438405080261544
291.0,2.121912753759408,1.2229952732571001
292.0,-2.6363781512968925,-2.0849379280754112
293.0,-1.1601779934405343,-1.4302245253900403
294.0,0.7767606295222876,-0.3176342343738282
295.0,0.771843254086817,-2.1075720288061444
296.0,-3.176573410789662,-1.7459914886966559
297.0,-3.936059554912861,-3.0262352715270047
298.0,-4.439744686917869,-2.3039825212843508
299.0,-5.397817191483828,-0.6488934238155779
300.0,-0.40415824357620767,-1.2921962650886725
301.0,-0.3624993120363039,-0.8509161219562431
302.0,0.04402982868585342,-0.3449411143184985
303.0,-1.6416592596426773,-1.2310436296126228
304.0,0.033101691127621624,-2.1109366898342437
305.0,0.22610708609555363,-4.1941132083606085
306.0,-1.9777367669257901,-4.128933179558115
307.0,-7.649337171239923,-4.901122549735332
308.0,-8.991524931799113,-7.07807424766648
309.0,-4.996228406602975,-4.883386443027305
310.0,-3.6274573250220463,-3.5184295292447163
311.0,-7.797628176779934,-0.809912083898157
312.0,-2.0546358566306315,0.3252755016926794
313.0,-3.754057135136398,-2.530770410246896
314.0,-2.1498413604141424,-3.2163273776423402
315.0,-1.7078207137076808,-4.435443634680356
316.0,-3.9642793252294592,-4.285517023577882
317.0,-6.279827817945162,-5.089298411729017
318.0,-5.135251137507473,-6.053657539340662
319.0,-3.902154628444771,-3.354884567688991
320.0,-4.225558281533364,-3.2330487881998575
321.0,-6.574647965867619,-5.395354785007463
322.0,-3.790647019785209,-3.761293114513048
323.0,-6.0103613069820625,-5.8953719067845025
324.0,-8.797428488280403,-8.619270283103107
325.0,-6.533506906865037,-5.7326064418772
326.0,-9.403015634835315,-5.636012484959979
327.0,-4.758549761970905,-3.5244074818327915
328.0,-0.9686482001714292,-3.429072300791304
329.0,-5.477001907646596,-2.7315310710606098
330.0,-1.9290872899325142,-2.1781344577937483
331.0,-3.176524120676588,-0.38990036846704657
332.0,0.22472734952877715,-1.6351153897820665
333.0,0.8930884322995285,0.8319498876403846
334.0,0.031938081151482556,0.9883670516750808
335.0,1.9053990705287602,0.7815127893149766
336.0,1.293761807094858,2.2839280542198015
337.0,0.5873107381109821,3.7360176220327537
338.0,3.7711907660604096,2.148595914776595
339.0,0.47355338890371423,0.2210084377502628
340.0,1.2661442547974735,0.6353232614580666
341.0,3.8337367221392094,2.3131031402133813
342.0,2.8190406097018137,1.3725115649227746
343.0,-0.8651929783406038,1.874134302119667
344.0,-1.4376953854452372,0.8460911479578903
345.0,0.1483618711420004,1.1262307807826515
346.0,0.00844793246789921,0.6356638438134399
347.0,5.106007831655789,0.10244933417193636
348.0,2.5011469785814553,0.7909088967439735
349.0,-0.1466971774505481,1.2096764912367057
350.0,0.5251386451946817,-0.4553320691625615
351.0,0.3360384114115089,-1.4048401992235764
352.0,-3.94724832370928,-0.8207199472661661
353.0,-2.7371930832856104,0.18174456162032981
354.0,-1.7107754309473413,0.9250872161192408
355.0,0.7892674298863074,1.1159391146243345
356.0,0.8568361006398115,1.3640424248664125
357.0,-0.7617952620488143,0.2779561104713354
358.0,-0.6928098888285388,-0.15799613796661643
359.0,-0.8914668768392521,-0.3328336280844272
360.0,-2.3039060225561196,0.595897141924547
361.0,-0.8418705182841184,0.9380373337588233
362.0,2.4067884421940153,1.9577462036822522
363.0,1.4853967251174116,0.2130743309327161
364.0,-3.1601714018118754,-0.27954124925553236
365.0,-0.9649035142505032,-1.5216487487783583
366.0,-0.7111636712660832,0.27731658239215196
367.0,0.6957799304482173,3.001689502007965E-4
368.0,0.41549653809981635,-0.09213228931612774
369.0,-0.48778429027718895,2.4105934759730836
370.0,1.5635298978668186,4.307001609056603
371.0,6.863360687735701,4.662958531989738
372.0,2.462724985400494,3.670438697563869
373.0,-1.6104469902296557,0.9211900727472946
374.0,4.142324953739525,2.929547248456937
375.0,4.730098268166992,2.8788269550962804
376.0,4.87626797243967,3.970557029892252
377.0,2.369464875522774,5.57546423764377
378.0,4.939214690555042,4.89486919157505
379.0,4.3348137210590645,2.5707282147639408
380.0,3.920678312609671,3.8099822192730173
381.0,3.8316578116097757,2.774402778340833
382.0,2.6139319682193176,1.476842021822998
383.0,1.5450216757977584,-0.0965377953722617
384.0,0.9023677109671712,1.614657283553471
385.0,4.2469616318297545,3.63619812138941
386.0,2.7117076622758125,1.6827645997621012
387.0,0.2856982389099767,2.4587238986826834
388.0,0.3624336262051906,1.1635083555075627
389.0,5.433527737047215,3.183723414580608
390.0,0.21000038033871005,0.9572937372835253
391.0,3.0333244677503206,1.3715640945795395
392.0,5.2931761949796625,1.6102370203527903
393.0,2.5546605176946473,2.0351260328167338
394.0,5.255891513690857,3.7516556386977435
395.0,4.785341306338023,3.9019044806252525
396.0,4.495370798910462,4.969298833757726
397.0,3.5850384676664264,4.317294135433071
398.0,3.9060972166186403,2.226434003939586
399.0,0.4061190015560656,2.0459957502972705
400.0,3.7120278655430274,2.665609048846169
401.0,3.2092624319591345,3.4460403894955096
402.0,1.3206870659513958,3.4486997618988258
403.0,-0.8386575136640451,4.110898852131335
404.0,1.542836020731211,1.9860112742780647
405.0,5.285565647268879,2.584420521442369
406.0,-0.009093494996303964,2.746304183757089
407.0,3.587988807912934,3.6052287963231793
408.0,1.4176302745839908,2.8570290617763643
409.0,0.7388185243137689,1.5462943706306278
410.0,3.6808922715520613,2.882172561129621
411.0,2.6241647915598976,2.9386563256113574
412.0,2.6265021853240316,3.2892477819827652
413.0,2.702616890324749,3.4560951168294083
414.0,4.306894559517716,2.926981416073939
415.0,-2.651484247040709,0.4027855556144142
416.0,-0.9596651947524852,0.475341959648899
417.0,1.5012180295328665,-0.4541396743067388
418.0,0.5157469069682902,0.4190307451934341
419.0,-6.132247961394493,-1.925832601896527
420.0,-4.792758422969027,-3.3619686305873495
421.0,0.8156296676530896,-2.2433973917556838
422.0,-2.0388262076722756,-1.2368954187706196
423.0,0.05666268468615471,0.24656936681523134
424.0,-1.7038891682518948,-0.9847591531014835
425.0,0.6814091477803407,1.0669267464073091
426.0,2.9229972973864653,1.6370710635796089
427.0,0.17787340815767294,0.6322003500166401
428.0,-0.3460100159770616,2.2029303056549274
429.0,2.2483283035013866,0.8174404901357533
430.0,2.019449582541564,1.1578010428675307
431.0,-0.7062609841664659,0.10141762034804924
432.0,-1.139031717677584,-0.17411344441791105
433.0,-0.29335713643715255,-0.02914692504801558
434.0,0.9901676142030559,0.7312591085098664
435.0,0.4782262772587631,-0.5306666964911633
436.0,2.732486095908146,-0.9885100497585748
437.0,-0.761207200852883,-0.4349255747876874
438.0,0.7307032146561947,-1.2610321325424745
439.0,-3.8362027820865214,-1.6370704936179616
440.0,-3.7266084695083466,-2.386594246272908
441.0,-4.703525364794144,-1.304980158229442
442.0,-1.1250253672863104,-1.3735449026707518
443.0,1.3132072940677564,0.10970378829235683
444.0,3.015940625574635,0.10680533195737914
445.0,-0.23967902102878524,-0.6782660432820077
446.0,0.6333942763869744,1.7596445750680174
447.0,6.877201554041726,4.836165832838775
448.0,8.041668736635161,6.147784668554623
449.0,7.500868668868071,6.383238594812804
450.0,2.366247122371866,4.736531815468842
451.0,5.994160703969428,2.969393446912778
452.0,9.226429816369773,4.677440414122826
453.0,4.5373303364515465,3.3339743701989963
454.0,0.03317934138155687,2.1880529844659034
455.0,-0.15959965028733825,2.4481940597387286
456.0,2.035447043158035,2.1352872888330077
457.0,3.863397728456264,2.656995379811179
458.0,4.426859073255505,4.442903252126605
459.0,9.443683520793176,6.567987433321007
460.0,6.954519246561366,6.749145368366932
461.0,10.442848421566358,6.820840759861112
462.0,5.927178514317727,5.197271121789227
463.0,7.1133438420543955,4.99417570293003
464.0,3.526800353919088,3.6924270700084816
465.0,0.5282206515117998,2.567383971934646
466.0,1.72911943639593,4.4921388524688854
467.0,8.660758440972675,6.175912244521491
468.0,4.248501249401322,5.956023516523129
469.0,2.902673669372508,4.65727537707679
470.0,1.0346942446693226,2.2496069588766123
471.0,1.1031754957165907,3.9556299001518482
472.0,4.051914691258473,5.3239575129793275
473.0,4.632303996261167,6.307611278422402
474.0,7.234966322684343,7.612216104691244
475.0,3.128131744454088,4.958873379222701
476.0,8.44997156136455,6.459192966286463
477.0,4.870374479641526,5.9171051780189625
478.0,2.526615706757693,4.132925901817472
479.0,3.221742533977165,4.159916788343769
480.0,4.110203959956066,0.21261689954345364
481.0,-2.038602563960719,-0.8058309346238322
482.0,-2.575528583473778,-1.2142914696114953
483.0,-4.960426840930064,-3.6150718948721074
484.0,-3.1507509081813962,-3.447237521627672
485.0,-1.4695318406841866,-1.685041665420974
486.0,-2.0395189502090916,-2.174196085335785
487.0,-3.894361297089678,-2.586429974583773
488.0,-1.9484846395289628,-1.4577534999273567
489.0,0.6649604247630044,0.45834811409126774
490.0,1.6824901417535811,1.3982392748039898
491.0,-0.8323217761174786,1.0678553914718103
492.0,3.23893528856396,2.004008747446295
493.0,-0.07652593987983747,1.2459726190551557
494.0,-1.603735372750348,-0.28297592826138507
495.0,-0.9896178632189893,-0.971311173962752
496.0,-1.3517755010797572,-1.0412898992493091
497.0,-3.8724944987637464,-3.484578888566233
498.0,-4.37498756689029,-1.8346242243702369
499.0,-2.093895424924435,-2.196237355831524
500.0,0.3667010815694278,-1.9138406287699896
501.0,-0.7711922228375687,-1.2476583350256412
502.0,4.357138920258723,1.5448692039645038
503.0,1.95159217736442,3.531076635931753
504.0,6.90498908213027,4.15701061002545
505.0,2.133524973182899,3.9076982210055773
506.0,1.1480327506751986,1.5337200369896975
507.0,0.025404577151990848,1.0077060795108261
508.0,3.628229430586268,2.4962664563615764
509.0,4.212275241604897,3.4159967151716972
510.0,4.0293199872136345,5.209740142393663
511.0,3.9308255185316474,4.321428149875044
512.0,2.741330573228913,2.3688716778851173
513.0,3.689713189275773,5.1020802217878884
514.0,4.686362197368799,6.5390290711275405
515.0,5.675036838894149,5.9395783796911825
516.0,5.92859051083901,6.51557856354183
517.0,4.13329496010568,5.154585596646389
518.0,6.495348939605112,5.757582860801088
519.0,4.229309050560704,5.5948480639523686
520.0,8.568677149470048,5.114946722732876
521.0,2.187710372861629,2.2286183516469085
522.0,4.024606779673392,1.6098264133501672
523.0,2.921557271972488,1.4095155139791296
524.0,-1.5442054450310625,0.3157064566169533
525.0,-1.5420777667442063,-1.43081823328732
526.0,-5.895242694635221,-3.2305076129729375
527.0,-5.538241857603955,-2.914928702732611
528.0,0.547627286285514,-1.8862069256118794
529.0,-1.707137396301032,-0.9746442214804846
530.0,-1.175274636826892,-3.613060367535686
531.0,-4.889175709646927,-3.9763247844730065
532.0,-5.259890599407465,-6.038942806626064
533.0,-7.8969300962065665,-6.289610243434888
534.0,-8.472924939203526,-6.073928116197788
535.0,-2.1597473998113075,-3.1262394410567658
536.0,-5.824447845839264,-4.334871440412171
537.0,-1.2822804024469459,-0.7148354641256476
538.0,-4.407736192710637,-0.6021052415896041
539.0,1.2943232724789002,0.40805932311225956
540.0,0.056787564996685136,0.3754218969368619
541.0,-2.040033021752893,-1.3087759969474115
542.0,-0.12248494733129434,-0.5756792961567958
543.0,2.1351049906752264,-0.6397666077452284
544.0,2.164226425851803,1.6899918651371255
545.0,2.9671119098338194,2.585441432454097
546.0,3.7577436265028608,3.5443517392287918
547.0,3.3090058285028734,2.8929165032324757
548.0,-1.3394761152264991,0.5826575820314472
549.0,-0.3161095429374168,0.7217916197238841
550.0,-2.840086071049038,-2.607430037978178
551.0,-4.536226676114151,-4.12013703631957
552.0,-7.760699418931331,-3.7267432071870625
553.0,-5.059390727838726,-3.3244168828591336
554.0,-0.8974067178101952,-2.4063229978569476
555.0,-1.6510995215049002,0.05578290292313248
556.0,3.9327818167666657,-0.1247949288119917
557.0,1.313354280665071,0.16186802453515692
558.0,-2.2261002855317584,-2.4550393803363737
559.0,0.009484955871243095,-1.5484864399504559
560.0,0.7904567789237849,-1.4763617666581896
561.0,3.7690972112621033,0.3410869690080969
562.0,2.812294345834489,1.1077055991222735
563.0,-4.270847249970423,-0.9641962137530755
564.0,-0.8927024181898074,-0.3520717463272287
565.0,2.8581160918254365,2.625338862463773
566.0,-2.102120803166917,-0.5342546057350663
567.0,-3.092137185605308,-0.6903853279664964
568.0,-2.619361607972671,-2.473434065352995
569.0,-0.6101526621020024,-2.9534352548255445
570.0,-2.4974557583466224,-2.6557600996376935
571.0,-1.759960236377219,-0.8659713750039091
572.0,3.2349268592156455,2.250591854626343
573.0,-1.0813487078129613,-0.15531770515472054
574.0,1.3167631967271636,0.03498862065771394
575.0,0.12422736443672988,-0.6102553498165825
576.0,3.8532618392766187,0.4072979744453634
577.0,0.7486221579463739,-0.6834586864147976
578.0,1.2201463637997765,1.4331955466293347
579.0,0.20676674246944576,0.5755350441678788
580.0,0.6852485497025993,2.334671272297247
581.0,3.453935393317305,3.4296188723875702
582.0,3.750391539597567,3.6572296608673844
583.0,2.789652453233599,4.4754943747133025
584.0,4.803009317657265,3.848174351448832
585.0,-0.8936578253008443,2.125715593496314
586.0,4.064473108773511,3.63407239029734
587.0,6.383432304771931,4.5403063888480615
588.0,4.97478972666088,5.450320528382045
589.0,7.542927704542858,5.100505681451582
590.0,2.05891607641015,3.114989524924963
591.0,1.9239904933732979,1.164893670109961
592.0,0.44994562554759426,-0.03176148184712879
593.0,-4.617634906361585,-0.2879609192015154
594.0,4.813074343156298,0.820553020975874
595.0,5.303040908560202,3.2088402270315077
596.0,1.3917002715991262,0.29677770543104964
597.0,1.3073427223802758,0.43381703870513566
598.0,-2.2176952761534285,-1.7174751965157327
599.0,-5.457080815929088,-3.1357456883572077
600.0,-1.0753407449851746,-5.225054691799076
601.0,-6.283155563444941,-6.859870868953994
602.0,-8.257734082697976,-5.469228881444957
603.0,-5.943130672178773,-7.120821040696107
604.0,-7.271076402782008,-4.868506294677322
605.0,-6.1679517845941225,-5.023024776264766
606.0,-3.50927717281977,-2.3742262600111794
607.0,-1.244570212021113,-2.7616623907944486
608.0,-5.340534713601819,-2.4670940867388853
609.0,-6.31248326412938,-3.1410338993778164
610.0,-0.42499748341240173,1.1183874397364155
611.0,1.668063869123493,0.3897633861007799
612.0,-1.8091552910724478,-2.3253382062323653
613.0,-2.373744716743617,-1.5348946878235632
614.0,-0.06153785788925892,-1.2649221904077688
615.0,-2.0726707454605546,-0.5418160417170692
616.0,-1.378710256562393,-0.8897824355537369
617.0,-3.474748484274866,-2.7861019905874054
618.0,-3.3860157753252302,-1.9903409882414778
619.0,-6.899067898840003,-4.094789145210343
620.0,-8.237111980394317,-5.156253427576783
621.0,-3.9630563596845962,-5.064832530666971
622.0,-3.776852114897207,-5.44845796928149
623.0,-7.519056415321055,-4.857963105055539
624.0,-5.396935465692167,-6.359532449128112
625.0,-5.74632965345158,-7.1826457929525604
626.0,-3.7259413662522927,-6.2706367377609915
627.0,-8.357903472584525,-7.32955688259717
628.0,-9.32170101404114,-8.103445365632616
629.0,-8.936290700966016,-5.5980377616998975
630.0,-5.979848235390341,-7.886624206740783
631.0,-4.941487735584084,-7.23945093513724
